id,name,en_name,code,introduce,dialogue,extra,en_introduce,character,type,rank,develop_duration,baseammo,basemre,ammo_add_withnumber,mre_add_withnumber,retiremp,retireammo,retiremre,retirepart,ratio_life,ratio_pow,ratio_rate,ratio_speed,ratio_hit,ratio_dodge,ratio_armor,armor_piercing,crit,special,eat_ratio,ratio_range,skill1,skill2,normal_attack,passive_skill,dynamic_passive_skill,effect_grid_center,effect_guntype,effect_grid_pos,effect_grid_effect,max_equip,type_equip1,type_equip2,type_equip3,type_equip4,ai,is_additional,launch_time,obtain_ids,rank_display,prize_id,mindupdate_consume,explore_tag,gun_detail_bg,org_id,related_story_id,show_damage_skin,gun_tag_ids,atk_speed_max,ratio_rec,recommended_team_ids,item_id
280,gun-10000280,MAT-49,MAT49,,,gun-40000280,gun-50000280,gun-60000280,2,4,8280,25,20,15,10,5,5,2,0,105,105,100,100,110,112,0,15,5,0,118,100,113401,0,300102,113405,113403|113404,14,4,8|10,1|20;5|20,0,3;9|10,2;6,1;1|2|3|4|13,,225,0,2019-12-19 00:00:00,3,4,0,,,,10302,0,|0|,108,120,105,1|2|3|6|7,
281,gun-10000281,CAWS,HKCAWS,,,gun-40000281,gun-50000281,gun-60000281,6,5,29700,30,40,15,25,5,2,5,5,112,105,135,100,110,115,125,15,40,5,98,100,900255,0,900259,300202|900264|900256|900260|900261|900262|900263|900265,900254|900257|900258,8,5,2|3,1|18;3|12,0,3;11,2;7,1;1|2|3|4|22,,163,0,2019-11-19 00:00:00,2,5,0,,,nation_German,10203,100281,|0|4003|7503|,117|121|113,60,125,5|9,
282,gun-10000282,DP-12,DP12,,,gun-40000282,gun-50000282,gun-60000282,6,5,29580,30,40,15,25,5,2,5,5,115,103,115,100,110,110,125,15,40,5,108,100,113201,0,113205,300202,113202|113203|113204|740063|740064,8,3|5,3|4,1|15;3|15,0,3;11|20,2;7,1;1|2|3|4|22,,164,0,2019-11-19 00:00:00,2,5,0,10:25|45:200|51:2;10:50|45:1200|51:3;10:75|45:2400|51:5,,nation_US,10802,100282,|8101|8601|0|,117|160|113|162,60,130,5|9,
283,gun-10000283,Liberator,Liberator,,,gun-40000283,gun-50000283,gun-60000283,6,4,27900,30,40,15,25,5,2,5,5,105,115,110,100,95,125,115,15,40,4,115,100,900252,0,900251,300202|300203,900253,7,5,1|3,1|10;3|25,0,3;11|20,2;7,1;1|2|3|4|22,,165,0,2019-11-19 00:00:00,2,4,0,,,nation_US,10403,0,|0|595|,117,60,105,5,
284,gun-10000284,Zas M76,ZasM76,"Type                       Sniper rifle
Mass                       4.6 kg (10 lb)
Length                     1|135 mm (44.7 in)
Barrel length              550 mm (22 in)                           
Cartridge                  7.92×57mm Mauser
Muzzle velocity            730 m/s (2|400 ft/s)
Effective firing range     800+ m (875+ yd) with optics
Feed system                10 round detachable box
Sights                     backup iron sights adjustable to 1|000 m (1|100 yd)",,gun-40000284,gun-50000284,gun-60000284,3,3,15600,15,30,10,15,5,2,5,0,95,102,110,100,120,105,0,15,40,0,118,100,100402,0,300104,999999|756171,,13,1,17|18,6|12,0,2;5,1;1|2|3|13,3;15,,241,0,2019-12-21 00:00:00,425,3,0,,,,10403,100284,|4511|9007|6307|,108,120,95,2|4,
285,gun-10000285,C-93,C93,,,gun-40000285,gun-50000285,gun-60000285,1,5,4140,10,10,5,5,2,2,2,0,95,115,118,100,122,130,0,15,20,0,122,100,900287,0,300101,900283|900293|900288|900289|900290|900291,900292|900286,19,0,14|15|18|19|23,1|12;3|30,0,1;4|13|16,2;6,3;10|20,,96,0,2019-12-26 00:00:00,1,5,0,,,nation_German,10802,0,|5801|0|30006|,10101,120,105,2|3|4|6|8,
286,gun-10000286,K-PDW,KAC,,,gun-40000286,gun-50000286,gun-60000286,2,4,8400,25,20,15,10,5,5,2,0,102,130,105,100,120,120,0,15,5,0,105,100,900294,0,300102,756169,,13,4,8|9,1|15;3|30,0,3;9|10,2;6,1;1|2|3|4|13,,150,0,2019-12-26 00:00:00,1|2,4,0,,,nation_US,10302,0,,130|120,120,102,1|2|3|6|7,
287,gun-10000287,SIG556,SIG556,,,gun-40000287,gun-50000287,gun-60000287,4,5,14160,20,20,10,10,2,5,5,0,110,118,115,100,118,115,0,15,20,0,112,100,113501,0,113502,113503|113504|750619,113505,13,2,18|19,2|12;4|15,0,1;1|2|3|4|13,2;8,3;9|10,,73,0,2019-12-26 00:00:00,1|2,5,0,,,,10403,0,,125|124,150,110,1,
288,gun-10000288,CR-21,CR21,,,gun-40000288,gun-50000288,gun-60000288,4,4,12900,20,20,10,10,2,5,5,0,100,108,122,100,130,105,0,15,20,0,115,130,113601,0,113602,113603|992523|992524,992525|992526,13,2,18|19,3|50;4|12,0,1;1|2|3|4|13,2;8,3;9|10|20,,48,0,2019-12-26 00:00:00,1|2,4,0,10:20|45:200;10:40|45:1000;10:60|45:2000,,,10402,0,|0|6605|,108,120,100,1,
289,gun-10000289,R5,R5RGP,,,gun-40000289,gun-50000289,gun-60000289,4,5,13980,20,20,10,10,2,5,5,0,112,120,112,100,130,102,0,15,20,0,120,100,100108,0,300103,,109102,13,2,17|19,2|12;4|15,0,1;1|2|3|4|13,2;8,3;9|10,,215,0,2019-12-28 00:00:00,0,5,0,,,nation_US,10803,0,|0|,108,135,112,1,
290,gun-10000290,Type89,HowaType89,,,gun-40000290,gun-50000290,gun-60000290,4,5,14880,20,20,10,10,2,5,5,0,110,120,118,100,118,110,0,15,20,0,116,100,901298,0,901295,901297|901301,901296|901299|901300,13,2,17|18|19,1|20;4|15,0,1;1|2|3|4|13,2;8,3;9|10,,290,0,2020-02-06 00:00:00,1|2,5,0,,,,10403,0,,125|124,135,110,1,
291,gun-10000291,Danuvia43M,Danuvia43M,,,gun-40000291,gun-50000291,gun-60000291,2,3,7500,25,20,15,10,5,5,2,0,105,110,110,100,100,85,0,15,5,0,120,100,100202,0,300102,999999,,13,4,7|9,1|12;4|10,0,3;9|10,2;6,1;1|2|3|4|13,,116,0,2020-01-21 00:00:00,426,3,0,,,,10704,0,,108,120,105,1|2|3|6|7,
292,gun-10000292,RPK-16,RPK16,,,gun-40000292,gun-50000292,gun-60000292,5,5,22560,40,30,25,15,5,5,2,5,100,95,115,100,130,125,0,15,5,10,138,100,900411,0,900410,900412|702028|750345,900413|900409,17,2|4|6,11|12|17|22|23,1|12;8|18,0,2;5|17,1;1|2|3|16,3;14|21,,238,0,2020-01-16 00:00:00,1|2,5,0,,44,team_defy,10104,100292,|0|8608|,125,1000,100,3|5,
293,gun-10000293,AK-15,AK15,,,gun-40000293,gun-50000293,gun-60000293,4,5,15300,20,20,10,10,2,5,5,0,100,118,110,100,112,110,0,15,20,0,136,100,900418,0,900415,900416|702028|118011|118013|750343|200490,900423,13,2,17|18|19,1|25;3|65,0,1;1|2|3|4|13,2;8,3;9|10|20,,215,0,2020-01-16 00:00:00,1|2,5,0,10:25|45:200|51:2;10:50|45:1200|51:3;10:75|45:2400|51:5,,team_defy,10104,100293,|0|8607|,108|124,135,100,1,
294,gun-10000294,Webley,Webley,,,gun-40000294,gun-50000294,gun-60000294,1,5,4140,10,10,5,5,2,2,2,0,130,98,102,100,120,100,0,15,20,0,132,100,113801,0,300101,113804|113807|1002202,113805|113806|113802,14,0,8|9|10|14|18,1|8;2|10,0,1;4|13|16,2;6,3;10|20,,96,0,2020-01-16 00:00:00,0,5,0,,,,10201,100294,|0|5601|,10101|112,130,140,2|3|4|6|8,
295,gun-10000295,CF05,06TypeSMG,,,gun-40000295,gun-50000295,gun-60000295,2,4,8400,25,20,15,10,5,5,2,0,108,100,112,100,110,125,0,15,5,0,105,100,113901,0,300102,,,12,4,6|7|8,1|20;3|25,0,3;9|10|20,2;6,1;1|2|3|4|13,,150,0,2020-01-16 00:00:00,425,4,0,,,nation_China,10802,100295,|5905|5104|30026|,129,120,108,1,
296,gun-10000296,SL8,SL8,,,gun-40000296,gun-50000296,gun-60000296,3,5,17280,15,30,10,15,5,2,5,0,96,106,120,100,112,110,0,15,40,0,128,100,900401,0,300104,702025,900408|900414,19,0,14|15|19|24,1|10;4|18,0,2;5|19,1;1|2|3|13,3;15,,222,0,2020-01-16 00:00:00,0,5,0,,,nation_German,10401,100296,|0|564|4704|5202|6302|576|7903|,108,135,96,2|4,
297,gun-10000297,M82,M82,,,gun-40000297,gun-50000297,gun-60000297,4,4,12900,20,20,10,10,2,5,5,0,102,110,110,100,105,108,0,15,20,0,122,130,101703,0,300103,,,13,2,18|19,3|50;4|12,0,1;1|2|3|4|13|18,2;8,3;9|10,,48,0,2020-01-16 00:00:00,425,4,0,,,,10403,100297,|5105|5907|,108|134,120,102,1,
298,gun-10000298,Vepr,VEPR,,,gun-40000298,gun-50000298,gun-60000298,4,3,13200,20,20,10,10,2,5,5,0,100,105,105,100,115,110,0,15,20,0,122,100,900518,0,300103,999999|756162,,13,4,12|14,1|16,0,1;1|2|3|4|13,2;8,3;9|10,,171,0,2020-02-21 00:00:00,426,3,0,,,,10802,0,|0|,10101,135,100,6|7,
299,gun-10000299,HSM10,HSM10,,,gun-40000299,gun-50000299,gun-60000299,6,3,26100,30,40,15,25,5,2,5,5,112,115,105,100,115,100,115,15,40,4,105,100,105405,0,300106,300202|300203|999999|756184,,8,5,2|4,1|15,0,3;11,2;7,1;1|2|3|4|22,,190,0,2020-03-21 00:00:00,426,3,0,,,nation_US,10402,0,|0|,108,60,112,5|9,
300,gun-10000300,CAR,CAR,,,gun-40000300,gun-50000300,gun-60000300,5,3,22500,40,30,25,15,5,5,2,5,100,115,105,100,130,115,0,15,5,8,118,100,100110,0,300105,300201|300202|999999|756183,,18,6,22|24,2|10;3|12,0,2;5|17,1;1|2|3|16,3;14|21,,208,0,2020-04-21 00:00:00,426,3,0,,,,10702,0,,108,1000,100,3|5,
301,gun-10000301,MAS-38,MAS38,,,gun-40000301,gun-50000301,gun-60000301,2,3,7500,25,20,15,10,5,5,2,0,108,95,105,100,100,115,0,15,5,0,112,100,101903,0,300102,999999,,14,4,8|10,1|18;5|20,0,3;9|10,2;6,1;1|2|3|4|13,,116,0,2020-05-21 00:00:00,426,3,0,,,,10704,0,|0|,108,120,108,1|2|3|6|7,
302,gun-10000302,ColtDefender,ColtDefender,,,gun-40000302,gun-50000302,gun-60000302,6,4,27900,30,40,15,25,5,2,5,5,112,118,95,100,95,130,100,15,40,8,120,100,115801,0,115803,115804|1004204,115802|115805|115806,8,5|6,8|3|4|14,1|10;8|10,0,3;11|20,2;7|19,1;1|2|3|4|22,,165,0,2020-05-07 00:00:00,3,4,0,,,nation_US,10403,100302,|0|7104|5505|,117,60,112,5,
303,gun-10000303,HP-35,BrowningHP,,,gun-40000303,gun-50000303,gun-60000303,1,5,5700,10,10,5,5,2,2,2,0,115,108,105,100,120,112,0,15,20,0,128,100,900628,0,300101,,900629|900630,14,0,8|18|9|14|19|15,1|15;4|10,0,1;4|13|16,2;6,3;10,,96,0,2020-04-30 00:00:00,1,5,0,,,nation_US,10402,0,|4602|0|,10101|106,120,115,2|3|4|6|7|8,
304,gun-10000304,SAF,SAF,,,gun-40000304,gun-50000304,gun-60000304,2,4,7800,25,20,15,10,5,5,2,0,102,100,128,100,125,120,0,15,5,0,102,100,115602,0,300102,115601,115603|115604|115605,12,4,8|7,1|22,0,3;9|10|20,2;6,1;1|2|3|4|13,,150,0,2020-04-30 00:00:00,1|2,4,0,,,,10402,0,|5205|7504|,121|105|140,120,102,1|2|3|6|7,
305,gun-10000305,Tabuk,Tabuk,,,gun-40000305,gun-50000305,gun-60000305,3,4,15900,15,30,10,15,5,2,5,0,95,105,115,100,120,105,0,15,40,0,122,100,900626,0,900627,900625,,13,1,12|14,6|15,0,2;5,1;1|2|3|13,3;15,,200,0,2020-04-30 00:00:00,1|2,4,0,,,,10802,0,|4906|6206|8006|0|,108|143,120,95,2|4,
306,gun-10000306,AK-Alfa,AKAlfa,,,gun-40000306,gun-50000306,gun-60000306,4,5,14160,20,20,10,10,2,5,5,0,105,116,108,100,118,115,0,15,20,0,132,100,115701,0,115703,115702|115704|118005|118006|118007|118008|118009|118010|118013,115705,18,2|4,18|19|23,1|20;4|15,0,1;1|2|3|4|13,2;8|19,3;9|10,,215,0,2020-04-30 00:00:00,1|2,5,0,,,nation_US,10402,100306,|0|4601|,108|134,135,105,1,
307,gun-10000307,ZB-26,ZB26,,,gun-40000307,gun-50000307,gun-60000307,5,5,23160,40,30,25,15,5,5,2,5,110,116,105,100,110,115,0,15,5,9,130,100,115901,0,115902,115904|115905|300202|759071|1004105|1004104|115906,115903,18,6,18|23|24,2|15;8|15,0,2;5|17|19,1;1|2|3|16|18,3;14|21,,238,0,2020-04-30 00:00:00,1|2,5,0,,,,10302,0,|10004|11004|,108|160|165,1000,110,3|5|9,
308,gun-10000308,C14,C14,,,gun-40000308,gun-50000308,gun-60000308,3,3,15600,15,30,10,15,5,2,5,0,105,122,95,100,120,90,0,15,40,0,115,100,100402,0,300104,999999,,13,1,17|18,6|12,0,2;5,1;1|2|3|13,3;15,,241,0,2020-06-21 00:00:00,426,3,0,,,,10303,0,|7004|7506|10006|10907|,108,120,105,2|4,
309,gun-10000309,WKp,WKP,,,gun-40000309,gun-50000309,gun-60000309,1,3,2700,10,10,5,5,2,2,2,0,120,140,80,100,90,80,0,15,20,0,130,100,900763,0,900760,900761|999999,900762|900764,14,0,19|14|15,1|10;3|25,0,1;4|13|16,2;6,3;10,,15,0,2020-07-21 00:00:00,427,3,0,,,nation_German,10303,0,|0|,10101|106,120,120,2|3|4|6|7|8,
310,gun-10000310,Rex Zero 1,RexZero1,,,gun-40000310,gun-50000310,gun-60000310,1,4,3240,10,10,5,5,2,2,2,0,105,115,115,100,120,107,0,15,20,0,110,100,900815,0,300101,992491,,12,0,7|12|17|8|18,1|12;3|25,0,1;4|13|16,2;6,3;10|20,,212,0,2020-07-30 00:00:00,1,4,0,10:20|45:200;10:40|45:1000;10:60|45:2000,,,10703,0,|8005|7003|0|,103|113,120,105,2|3|4|6|8,
311,gun-10000311,Lusa,Lusa,,,gun-40000311,gun-50000311,gun-60000311,2,5,9300,25,20,15,10,5,5,2,0,116,108,120,100,110,112,0,15,5,0,110,100,900811,0,300102,900812,900813,12,3|4,6|7|8,1|18;5|25,0,3;9|10,2;6,1;1|2|3|4|13,,224,0,2020-07-23 00:00:00,0,5,0,,,,10802,0,|5902|0|6703|7802|8501|11303|,129|113|132,135,126,1,
312,gun-10000312,VSK-94,VSK,,,gun-40000312,gun-50000312,gun-60000312,3,5,16980,15,30,10,15,5,2,5,0,100,116,110,100,110,88,0,15,40,0,131,100,116001,0,116003,116002|116004|759231|1009604|1009605|1009606,,13,1,12|17,6|18,0,2;5|19,1;1|2|3|13,3;15|20,,222,0,2020-07-30 00:00:00,1|2,5,0,,,nation_Russia,10402,100312,|5804|7201|,108,135,100,2|4,
313,gun-10000313,S-ACR,SACR,,,gun-40000313,gun-50000313,gun-60000313,4,5,14880,20,20,10,10,2,5,5,0,112,100,135,100,105,100,0,15,20,0,122,100,900801,0,900800,,900802,14,2,18|19|20,1|20;4|15,0,1;1|2|3|4|13,2;8,3;9|10,,73,0,2020-07-30 00:00:00,1|2,5,0,,,,10202,0,|5303|5903|,125|124,135,112,1,
314,gun-10000314,StG-940,stg940,,,gun-40000314,gun-50000314,gun-60000314,4,3,11400,20,20,10,10,2,5,5,0,100,110,104,100,120,105,0,15,20,0,118,100,900845,0,300103,999999,,13,2,17|19,4|15,0,1;1|2|3|4|13,2;8,3;9|10,,171,0,2020-08-21 00:00:00,427,3,0,,,nation_German,10702,0,,108,120,100,1,
315,gun-10000315,AUG Para ,AUGPARA,,,gun-40000315,gun-50000315,gun-60000315,2,5,9300,25,20,15,10,5,5,2,0,105,106,110,100,120,126,0,15,5,0,118,100,116101,0,300102,116104|116105|116106|116110|116111|756166|1009102,116102|116103|116108|116109,13,4,7|8|9,1|15;3|25,0,3;9|10,2;6,1;1|2|3|4|13|18,,224,0,2020-08-20 00:00:00,0,5,0,,,,10303,100315,|0|561|5503|6301|579|10604|,125,150,105,1,
316,gun-10000316,GeneralLiu,GeneralLiu,,,gun-40000316,gun-50000316,gun-60000316,3,5,16980,15,30,10,15,5,2,5,0,90,120,112,100,122,80,0,15,40,0,132,100,900850,0,900854,900851|900852|900853|900855|900856|900859|910850,900857,13,1,12|14|18,6|18,0,2;5,1;1|2|3|13|18,3;15,,222,0,2020-08-20 00:00:00,426,5,0,,,nation_China,10203,100316,|563|578|7701|8703|10204|,126|125|143,125,90,2,
317,gun-10000317,MondragonM1908,MondragonM1908,,,gun-40000317,gun-50000317,gun-60000317,3,4,17400,15,30,10,15,5,2,5,0,95,102,120,100,110,100,0,15,40,0,122,100,900860,0,300104,900862|756171,900861,13,3,12|14,1|18,0,2;5,1;1|2|3|13,3;15|20,,200,0,2020-08-20 00:00:00,426,4,0,,,,10202,100317,|0|5704|6304|8105|,10101|112,120,95,4,
318,gun-10000318,VHS,VHS,,,gun-40000318,gun-50000318,gun-60000318,4,5,15120,20,20,10,10,2,5,5,0,105,118,112,100,120,102,0,15,20,0,132,100,900823,0,900821,900820,900822|900824|900825|900826,13,2,17|18|19,3|30;4|18,0,1;1|2|3|4|13,2;8,3;9|10,,73,0,2020-08-20 00:00:00,0,5,0,,,,10403,100318,|0|562|5203|577|,108,135,105,1,
319,gun-10000319,PM1910,PM1910,,,gun-40000319,gun-50000319,gun-60000319,5,4,23280,40,30,25,15,5,5,2,5,115,118,100,100,112,105,0,15,5,10,110,100,900866,0,900867,300202|900868|756177,900864|900865,17,6,17|22|18,1|10;8|15,0,2;5|17,1;1|2|3|16,3;14|21,,238,0,2020-08-20 00:00:00,0,4,0,,,nation_Russia,10402,100319,|5307|0|,108|160,1000,115,3|5,
320,gun-10000320,GM6 Lynx,Gm6Lynx,,,gun-40000320,gun-50000320,gun-60000320,3,3,15600,15,30,10,15,5,2,5,0,95,132,100,100,122,95,0,15,40,0,110,100,900910,0,900914,900911|999999,,13,1,18|19,6|12,0,2;5,1;1|2|3|13,3;15|23,,241,0,2020-09-21 00:00:00,427,3,0,,,,10402,0,|0|,138,120,95,8,
321,gun-10000321,TS12,TavorTS12,,,gun-40000321,gun-50000321,gun-60000321,6,3,26100,30,40,15,25,5,2,5,5,110,115,115,100,115,90,115,15,40,3,105,100,900971,0,300106,300202|900974|999999,900972|900973,8,5,2|3,1|15,0,3;11,2;7,1;1|2|3|4|22,,190,0,2020-10-21 00:00:00,427,3,0,,,,10202,0,|7408|8205|,108,60,110,5|9,
322,gun-10000322,QSB-91,QSB91,,,gun-40000322,gun-50000322,gun-60000322,1,3,2700,10,10,5,5,2,2,2,0,105,135,100,100,120,100,0,15,20,0,115,100,901051,0,901047,901048|901050|999999,901049|901052,13,0,7|8|9|12|14,1|16,0,1;4|13|16,2;6,3;10,,220,0,2020-11-21 00:00:00,427,3,0,,,nation_China,10705,100322,,117|114,120,105,2,
323,gun-10000323,LTLX7000,LTLX7000,,,gun-40000323,gun-50000323,gun-60000323,6,5,29820,30,40,15,25,5,2,5,5,125,80,110,100,130,95,135,15,40,5,100,100,901056,0,300106,300202|300203,901055|901058,8,5,2|3|4|7|8|9,1|10;3|15,0,3;11,2;7,1;1|2|3|4|22,,164,0,2020-11-12 00:00:00,2,5,0,,,nation_Italy,10302,0,|8602|10803|,163|145|108|116,60,125,5|9,
324,gun-10000324,M6 ASW,M6ASW,,,gun-40000324,gun-50000324,gun-60000324,6,5,29280,30,40,15,25,5,2,5,5,118,125,105,100,120,110,120,15,40,4,115,100,901070,0,901079,901065|901067|901068|901069|901064|756181,901066|901071,9,5,3|4|5|8|10,1|18;3|12,0,3;11|20,2;7,1;1|2|3|4|22,,164,0,2020-11-12 00:00:00,2,5,0,,,nation_US,10202,0,|0|7301|,125|132|113,60,118,5|9,
325,gun-10000325,V-PM5,VPM5,,,gun-40000325,gun-50000325,gun-60000325,6,4,25860,30,40,15,25,5,2,5,5,108,110,110,100,95,130,110,15,40,5,110,100,901061,0,300106,300202|300203|901062|901063|756178,,8,5,2|4|7|8,1|18,0,3;11,2;7,1;1|2|3|4|22,,165,0,2020-11-12 00:00:00,2,4,0,,,nation_Italy,10701,0,|6107|6706|0|,108,60,108,5|9,
326,gun-10000326,HK512,HK512,,,gun-40000326,gun-50000326,gun-60000326,6,4,28560,30,40,15,25,5,2,5,5,116,120,115,100,120,100,110,15,40,3,112,100,901075,0,300106,991077|991078|756178,901077|901078,8,5|6,2|3|4|8|12|14,1|10;8|10,0,3;11,2;7,1;1|2|3|4|22,,165,0,2020-11-12 00:00:00,2,4,0,,,nation_German,10403,0,|0|,160|131|108,60,116,5|9,
327,gun-10000327,SUB-2000,SUB2000,,,gun-40000327,gun-50000327,gun-60000327,2,3,7500,25,20,15,10,5,5,2,0,110,100,108,100,110,112,0,15,5,0,105,100,902138,0,300102,999999|756175,,12,0,6|11|16|7|12|17|8|18,1|20;3|20;5|10,0,3;9|10,2;6,1;1|2|3|4|13,,116,0,2020-12-21 00:00:00,427,3,0,,,nation_US,10802,0,|0|,128,120,110,1,
328,gun-10000328,AR-57,AR57,,,gun-40000328,gun-50000328,gun-60000328,2,4,8160,25,20,15,10,5,5,2,0,104,102,118,100,116,122,0,15,5,0,108,100,902158,0,300102,902159|756160|756187,902160|902161,13,2|4,7|8|9|12,1|20;4|15,0,3;9|10,2;6,1;1|2|3|4|13,,150,0,2021-01-07 00:00:00,1|2,4,0,,,nation_US,10202,0,|0|6705|,103,120,104,1|2|3|6|7,
