id,code,ui_image_icon,name,guns,fairy,enemy_team_id,initial_type,ai,ai_content,betray_condition,betray_number,betray_result,transform_condition,transform_number,transform_result,icon,betray_result_enemy,squad,building,enemy_panel_type,is_special_ai,no_battle_damage,duration,sangvis,betray_result_guns,betray_result_sangvis,betray_result_ai,betray_result_ai_content,mapping_guns,mapping_sangvis,mapping_fairy,mapping_squad,mapping_allyguns,mapping_allysangvis,mapping_allyfairy,mapping_allysquad,is_beyond_start,vehicle,betray_result_vehicle,mapping_vehicle,mapping_allyvehicle
543204,,,ally_team-10543204,1,0,543204,0,101;1;101,"77886,77887,77879,77870,77869,77877,77886;0;77886,77887,77879,77870,77869,77877,77886",0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
543402,,,ally_team-10543402,1,0,543402,2,102;1;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
543700,,,ally_team-10543700,1,0,543700,2,101;1;101,"77957,77956,77949,77915;0;77957,77956,77949,77915",0,0,0,1,3,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
543704,,,ally_team-10543704,1,0,543704,0,101;1;101,"77936,77937,77929,77920,77919,77927,77936;0;77936,77937,77929,77920,77919,77927,77936",0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
543902,,,ally_team-10543902,1,0,543902,2,102;1;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
544200,,,ally_team-10544200,1,0,544200,2,101;1;101,"77339,77338,77331,77297;0;77339,77338,77331,77297",0,0,0,1,3,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
544204,,,ally_team-10544204,1,0,544204,0,101;1;101,"77318,77319,77311,77302,77301,77309,77318;0;77318,77319,77311,77302,77301,77309,77318",0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
544205,,,ally_team-10544205,1,0,544205,2,102;1;102,99;0;99,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
544298,,,ally_team-10544298,"544201,544202,544203,544204,544205",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
544299,,,ally_team-10544299,"544206,544207,544208,544209,544210",0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
570001,,,ally_team-10570001,570001,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
570002,,,ally_team-10570002,570002,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
570003,,,ally_team-10570003,570003,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
570004,,,ally_team-10570004,570004,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
570005,,,ally_team-10570005,570005,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
570006,,,ally_team-10570006,570006,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
570007,,,ally_team-10570007,570007,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
570008,,,ally_team-10570008,570011,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
570009,,,ally_team-10570009,570011,0,570001,2,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
570010,,,ally_team-10570010,570011,0,570002,2,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
570011,,,ally_team-10570011,570011,0,570003,2,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
570012,,,ally_team-10570012,570011,0,570004,2,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
570013,,,ally_team-10570013,570011,0,570005,2,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
570014,,,ally_team-10570014,570011,0,570006,2,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
570015,,,ally_team-10570015,570011,0,570007,2,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
570016,,,ally_team-10570016,570011,0,570008,2,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
575001,,,ally_team-10575001,570010,0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
575002,,,ally_team-10575002,570009,0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
575003,,,ally_team-10575003,570008,0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
580301,,,ally_team-10580301,580301,0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
580302,,,ally_team-10580302,580302,0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
580303,,,ally_team-10580303,580303,0,1,1,0;0;0,0;0;0,0,0,0,3,3601435-1,1:9117-1,,,0,0,0,0,100,0,,,,,,,,,,,,,,0,0,,,
580305,,,ally_team-10580305,580305,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
580306,,,ally_team-10580306,580306,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
580307,,,ally_team-10580307,580307,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
580901,,,ally_team-10580901,580901,0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
580902,,,ally_team-10580902,"58090201,58090202,58090203,58090204,58090205",0,1,1,0;2;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
581101,,,ally_team-10581101,581101,0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
581103,,,ally_team-10581103,581103,0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
581501,,,ally_team-10581501,"581501,581502,581503",0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
581505,,,ally_team-10581505,1,0,581505,2,102;0;102,1;0;1,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583401,,,ally_team-10583401,1109,0,1,1,"0;20010:10,10;0",0;0;0,0,0,0,0,0,0,,,1015,0,0,0,100,0,,,,,,,,,,,,,,0,0,,,
583402,,,ally_team-10583402,,0,1,1,"0;20010:10,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,"583401-8,583403-18,583404-19,583405-17,583402-13,583406-14,583407-12",,,,,,,,,,,,,0,0,,,
583600,,,ally_team-10583600,583600,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583601,,,ally_team-10583601,1,0,583601,0,102;0;102,1;0;1,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583602,,,ally_team-10583602,1,0,583602,2,102;0;102,1;0;1,0,0,0,9,583602,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583603,,,ally_team-10583603,1,0,583603,2,102;0;102,1;0;1,0,0,0,9,583603,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583604,,,ally_team-10583604,1,0,583604,2,102;0;102,1;0;1,0,0,0,9,583604,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583605,,,ally_team-10583605,1,0,583605,2,102;0;102,1;0;1,0,0,0,9,583605,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583606,,,ally_team-10583606,1,0,583606,2,102;0;102,1;0;1,0,0,0,9,583606,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583607,,,ally_team-10583607,1,0,583607,2,102;0;102,1;0;1,0,0,0,9,583607,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583608,,,ally_team-10583608,1,0,583608,2,102;0;102,1;0;1,0,0,0,9,583608,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583609,,,ally_team-10583609,1,0,583609,2,102;0;102,1;0;1,0,0,0,9,583609,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583610,,,ally_team-10583610,1,0,583610,2,102;0;102,1;0;1,0,0,0,9,583610,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583611,,,ally_team-10583611,1,0,583611,2,102;0;102,1;0;1,0,0,0,9,583611,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583612,,,ally_team-10583612,1,0,583612,2,0;0;0,1;0;1,0,0,0,9,583612,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583613,,,ally_team-10583613,1,0,583613,2,0;0;0,1;0;1,0,0,0,9,583613,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583614,,,ally_team-10583614,1,0,583614,2,102;0;102,1;0;1,0,0,0,9,583614,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583615,,,ally_team-10583615,1,0,583615,2,102;0;102,1;0;1,0,0,0,9,583615,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
583616,,,ally_team-10583616,1,0,583616,2,0;0;0,1;0;1,0,0,0,9,583616,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
584701,,,ally_team-10584701,584701,0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
584702,,,ally_team-10584702,"58470201,58470202,58470203,58470204,58470205",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
584801,,,ally_team-10584801,584801,0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
584802,,,ally_team-10584802,584802,0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
584803,,,ally_team-10584803,"58480301,58480302,58480303,58480304,58480305",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
584901,,,ally_team-10584901,584901,0,1,1,"0;20010:5,10;0",0;0;0,6,"584901,584902,584903,584904","1,1,1,1",0,0,0,,,0,0,1,0,-1,0,,"584901|584902,584901|584902|584904,584901|584903,584901|584902|584904",,"20010:5,10#20010:5,10#20010:5,10#20010:5,10",0#0#0#0,,,,,,,,,0,0,,,
584902,,,ally_team-10584902,584905,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,6,"584901,584902","2,2",,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
584903,,,ally_team-10584903,584906,0,1,1,"0;20010:5,10;0",0;0;0,0,0,0,6,"584903,584904","2,2",,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
584905,,,ally_team-10584905,1,0,584905,2,102;0;102,1;0;1,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585501,,,ally_team-10585501,1109,0,1,1,"0;20010:10,10;0",0;0;0,0,0,0,0,0,0,,,1015,0,0,0,100,0,,,,,,,,,,,,,,0,0,,,
585502,,,ally_team-10585502,,0,1,1,"0;20010:10,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,"585501-8,585503-18,585504-19,585505-17,585502-12,585506-13,585507-14",,,,,,,,,,,,,0,0,,,
585601,,,ally_team-10585601,1,0,585601,0,102;0;102,1;0;1,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585602,,,ally_team-10585602,1,0,585602,2,102;0;102,1;0;1,0,0,0,9,585602,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585603,,,ally_team-10585603,1,0,585603,2,102;0;102,1;0;1,0,0,0,9,585603,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585604,,,ally_team-10585604,1,0,585604,2,102;0;102,1;0;1,0,0,0,9,585604,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585605,,,ally_team-10585605,1,0,585605,2,102;0;102,1;0;1,0,0,0,9,585605,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585606,,,ally_team-10585606,1,0,585606,2,102;0;102,1;0;1,0,0,0,9,585606,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585607,,,ally_team-10585607,1,0,585607,2,102;0;102,1;0;1,0,0,0,9,585607,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585608,,,ally_team-10585608,1,0,585608,2,102;0;102,1;0;1,0,0,0,9,585608,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585609,,,ally_team-10585609,1,0,585609,2,102;0;102,1;0;1,0,0,0,9,585609,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585610,,,ally_team-10585610,1,0,585610,2,102;0;102,1;0;1,0,0,0,9,585610,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585611,,,ally_team-10585611,1,0,585611,2,102;0;102,1;0;1,0,0,0,9,585611,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585612,,,ally_team-10585612,1,0,585612,2,0;0;0,1;0;1,0,0,0,9,585612,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585613,,,ally_team-10585613,1,0,585613,2,0;0;0,1;0;1,0,0,0,9,585613,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585614,,,ally_team-10585614,1,0,585614,2,102;0;102,1;0;1,0,0,0,9,585614,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585615,,,ally_team-10585615,1,0,585615,2,102;0;102,1;0;1,0,0,0,9,585615,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
585616,,,ally_team-10585616,1,0,585616,2,0;0;0,1;0;1,0,0,0,9,585616,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587001,,,ally_team-10587001,1109,0,1,1,"0;20010:10,10;0",0;0;0,0,0,0,0,0,0,,,1015,0,0,0,100,0,,,,,,,,,,,,,,0,0,,,
587002,,,ally_team-10587002,,0,1,1,"0;20010:10,10;0",0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,"587001-8,587002-13,587003-18,587004-19,587005-17,587006-12,587007-14",,,,,,,,,,,,,0,0,,,
587101,,,ally_team-10587101,1,0,587101,0,102;0;102,1;0;1,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587102,,,ally_team-10587102,1,0,587102,2,102;0;102,1;0;1,0,0,0,9,587102,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587103,,,ally_team-10587103,1,0,587103,2,102;0;102,1;0;1,0,0,0,9,587103,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587104,,,ally_team-10587104,1,0,587104,2,102;0;102,1;0;1,0,0,0,9,587104,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587105,,,ally_team-10587105,1,0,587105,2,102;0;102,1;0;1,0,0,0,9,587105,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587106,,,ally_team-10587106,1,0,587106,2,102;0;102,1;0;1,0,0,0,9,587106,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587107,,,ally_team-10587107,1,0,587107,2,102;0;102,1;0;1,0,0,0,9,587107,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587108,,,ally_team-10587108,1,0,587108,2,102;0;102,1;0;1,0,0,0,9,587108,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587109,,,ally_team-10587109,1,0,587109,2,102;0;102,1;0;1,0,0,0,9,587109,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587110,,,ally_team-10587110,1,0,587110,2,102;0;102,1;0;1,0,0,0,9,587110,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587111,,,ally_team-10587111,1,0,587111,2,102;0;102,1;0;1,0,0,0,9,587111,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587112,,,ally_team-10587112,1,0,587112,2,102;0;102,1;0;1,0,0,0,9,587112,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587113,,,ally_team-10587113,1,0,587113,2,102;0;102,1;0;1,0,0,0,9,587113,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587114,,,ally_team-10587114,1,0,587114,2,102;0;102,1;0;1,0,0,0,9,587114,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587115,,,ally_team-10587115,1,0,587115,2,102;0;102,1;0;1,0,0,0,9,587115,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587116,,,ally_team-10587116,1,0,587116,2,102;0;102,1;0;1,0,0,0,9,587116,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587117,,,ally_team-10587117,1,0,587117,2,102;0;102,1;0;1,0,0,0,9,587117,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587118,,,ally_team-10587118,1,0,587118,2,0;0;0,1;0;1,0,0,0,9,587118,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587119,,,ally_team-10587119,1,0,587119,2,0;0;0,1;0;1,0,0,0,9,587119,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587120,,,ally_team-10587120,1,0,587120,2,102;0;102,1;0;1,0,0,0,9,587120,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
587121,,,ally_team-10587121,1,0,587121,2,102;0;102,1;0;1,0,0,0,9,587121,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
590001,,,ally_team-10590001,"590001,590002,590003,590004,590005",30,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
590002,,,ally_team-10590002,"590006,590007,590008,590009,590010",30,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
590003,,,ally_team-10590003,"590011,590012,590013,590014,590015",30,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
590004,,,ally_team-10590004,590016,0,1,1,0;20100;0,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
610101,,,ally_team-10610101,1,0,612312,2,102;0;102,7;0;7,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
611010,,,ally_team-10611010,1,0,611010,2,102;0;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
611011,,,ally_team-10611011,1,0,611011,2,102;0;102,3;0;3,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
611012,,,ally_team-10611012,1,0,611012,2,102;0;102,4;0;4,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
612310,,,ally_team-10612310,1,0,612310,2,102;0;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
612311,,,ally_team-10612311,1,0,612311,2,102;0;102,3;0;3,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
612312,,,ally_team-10612312,1,0,612312,2,102;0;102,4;0;4,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
1013101,profilePic_AI,ally0,ally_team-11013101,698,0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
1013102,profilePic_AI,ally0,ally_team-11013102,701,0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
1013201,profilePic_AI,ally0,ally_team-11013201,717,0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
1013202,profilePic_AI,ally0,ally_team-11013202,716,0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
1014101,profilePic_AI,ally0,ally_team-11014101,717,0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
1014102,profilePic_AI,ally0,ally_team-11014102,716,0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
1014103,profilePic_AI,ally0,ally_team-11014103,698,0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
1014104,profilePic_AI,ally0,ally_team-11014104,701,0,2210,1,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
1144001,,,ally_team-11144001,,0,1144001,0,103;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1144002,,,ally_team-11144002,,0,1144002,0,103;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1144003,,,ally_team-11144003,,0,1144003,0,103;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1144004,,,ally_team-11144004,,0,1144002,0,102;0;0,1;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1144401,,,ally_team-11144401,1,0,1144401,2,103;0;102,0;0;3,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1144402,,,ally_team-11144402,1,0,1144402,2,103;0;102,0;0;2,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1144403,,,ally_team-11144403,1,0,1144403,2,103;0;102,0;0;2,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1145301,,,ally_team-11145301,,0,1145301,0,103;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1145302,,,ally_team-11145302,,0,1145302,0,103;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1145303,,,ally_team-11145303,,0,1145303,0,103;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1145304,,,ally_team-11145304,,0,1145302,0,102;0;0,1;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1145701,,,ally_team-11145701,1,0,1145701,2,103;0;102,0;0;3,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1145702,,,ally_team-11145702,1,0,1145702,2,103;0;102,0;0;2,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
1145703,,,ally_team-11145703,1,0,1145703,2,103;0;102,0;0;2,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
3000601,profilePic_AI,ally0,ally_team-13000601,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,15,1,,,,,,,,,,,,,,0,0,,,
3000602,profilePic_AI,ally0,ally_team-13000602,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,17,1,,,,,,,,,,,,,,0,0,,,
3000603,profilePic_AI,ally0,ally_team-13000603,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,18,1,,,,,,,,,,,,,,0,0,,,
3000604,profilePic_AI,ally0,ally_team-13000604,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,20,1,,,,,,,,,,,,,,0,0,,,
3000605,profilePic_AI,ally0,ally_team-13000605,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,22,1,,,,,,,,,,,,,,0,0,,,
3000606,profilePic_AI,ally0,ally_team-13000606,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,23,1,,,,,,,,,,,,,,0,0,,,
3000607,profilePic_AI,ally0,ally_team-13000607,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,25,1,,,,,,,,,,,,,,0,0,,,
3000608,profilePic_AI,ally0,ally_team-13000608,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,27,1,,,,,,,,,,,,,,0,0,,,
3000609,profilePic_AI,ally0,ally_team-13000609,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,28,1,,,,,,,,,,,,,,0,0,,,
3000610,profilePic_AI,ally0,ally_team-13000610,903,0,1486,1,103;0;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,1,30,1,,,,,,,,,,,,,,0,0,,,
3602001,,,ally_team-13602001,1,0,360204,2,0;1;102,0;0;0,0,0,0,2,83978,2,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
3602002,,,ally_team-13602002,1,0,360205,2,0;1;102,0;0;0,0,0,0,2,83978,2,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
3602003,,,ally_team-13602003,1,0,360209,2,0;1;102,0;0;0,0,0,0,2,83978,2,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
