id,type,arg,code,item_name,introduction,rank,sort,initial_num,daily_limit,upper_limit,consume_type,item_access,detail_introduction,is_hide_info
2378,5,1,profilePic_Halloween2023_Type100,item-10002378,item-20002378,1,0,,,0,0,,item-30002378,0
2379,5,1,profilePic_Halloween2023_APS,item-10002379,item-20002379,1,0,,,0,0,,item-30002379,0
2380,5,1,profilePic_Halloween2023_4type,item-10002380,item-20002380,1,0,,,0,0,,item-30002380,0
2381,5,1,profilePic_Halloween2023_MicroUZI,item-10002381,item-20002381,1,0,,,0,0,,item-30002381,0
2382,5,1,profilePic_friendmall_MLEMK1,item-10002382,item-20002382,1,0,,,0,0,,item-30002382,0
2383,5,1,card_friendmall_MLEMK1,item-10002383,item-20002383,1,0,,,0,0,,item-30002383,0
2384,5,1,profilePic_ChessFlight_season13_1,item-10002384,item-20002384,1,0,,,0,0,,item-30002384,0
2385,5,1,profilePic_ChessFlight_season13_2,item-10002385,item-20002385,1,0,,,0,0,,item-30002385,0
2386,5,1,profilePic_ChessFlight_season13_3,item-10002386,item-20002386,1,0,,,0,0,,item-30002386,0
2387,5,1,profilePic_Dining2023_M4A1,item-10002387,item-20002387,1,0,,,0,0,,item-30002387,0
2388,5,1,profilePic_Dining2023_M4 SOPMOD II,item-10002388,item-20002388,1,0,,,0,0,,item-30002388,0
2389,5,1,profilePic_Dining2023_AR15,item-10002389,item-20002389,1,0,,,0,0,,item-30002389,0
2390,5,1,profilePic_Dining2023_M16A1,item-10002390,item-20002390,1,0,,,0,0,,item-30002390,0
2391,5,1,profilePic_Dining2023_RO635,item-10002391,item-20002391,1,0,,,0,0,,item-30002391,0
2392,5,1,profilePic_Dining2023_A545,item-10002392,item-20002392,1,0,,,0,0,,item-30002392,0
2393,5,1,profilePic_Dining2023_Falcon,item-10002393,item-20002393,1,0,,,0,0,,item-30002393,0
2394,5,1,card_BattlePass_HK433,item-10002394,item-20002394,1,0,,,0,0,,item-30002394,0
2395,5,1,profilePic_BattlePass_HK433,item-10002395,item-20002395,1,0,,,0,0,,item-30002395,0
2396,5,1,profilePic_sangvis_Dreamer_Halloween,item-10002396,item-20002396,1,0,,,0,0,,item-30002396,0
2397,5,1,profilePic_friendmall_NTW20,item-10002397,item-20002397,1,0,,,0,0,,item-30002397,0
2398,5,1,card_friendmall_NTW20,item-10002398,item-20002398,1,0,,,0,0,,item-30002398,0
2399,5,1,profilePic_Christmas2023_M26MASS,item-10002399,item-20002399,1,0,,,0,0,,item-30002399,0
2400,5,1,profilePic_Christmas2023_SPAS15,item-10002400,item-20002400,1,0,,,0,0,,item-30002400,0
2401,5,1,profilePic_Christmas2023_TKB408,item-10002401,item-20002401,1,0,,,0,0,,item-30002401,0
2402,5,1,profilePic_Christmas2023_Mk23,item-10002402,item-20002402,1,0,,,0,0,,item-30002402,0
2403,5,1,profilePic_Christmas2023_MP5,item-10002403,item-20002403,1,0,,,0,0,,item-30002403,0
2404,5,1,profilePic_Christmas2023_ZasM76,item-10002404,item-20002404,1,0,,,0,0,,item-30002404,0
2405,5,1,profilePic_Christmas2023_PPsh41,item-10002405,item-20002405,1,0,,,0,0,,item-30002405,0
2406,5,1,card_BattlePass_M950A,item-10002406,item-20002406,1,0,,,0,0,,item-30002406,0
2407,5,1,profilePic_BattlePass_M950A,item-10002407,item-20002407,1,0,,,0,0,,item-30002407,0
2408,5,1,profilePic_friendmall_A545,item-10002408,item-20002408,1,0,,,0,0,,item-30002408,0
2409,5,1,card_friendmall_A545,item-10002409,item-20002409,1,0,,,0,0,,item-30002409,0
2410,5,1,profilePic_NewYear2024_98K,item-10002410,item-20002410,1,0,,,0,0,,item-30002410,0
2411,5,1,profilePic_NewYear2024_M110,item-10002411,item-20002411,1,0,,,0,0,,item-30002411,0
2412,5,1,profilePic_NewYear2024_ZB26,item-10002412,item-20002412,1,0,,,0,0,,item-30002412,0
2413,5,1,profilePic_NewYear2024_APC556,item-10002413,item-20002413,1,0,,,0,0,,item-30002413,0
2414,5,1,profilePic_NewYear2024_C14,item-10002414,item-20002414,1,0,,,0,0,,item-30002414,0
2415,5,1,profilePic_NewYear2024_HK45,item-10002415,item-20002415,1,0,,,0,0,,item-30002415,0
2416,5,1,profilePic_NewYear2024_M1,item-10002416,item-20002416,1,0,,,0,0,,item-30002416,0
2417,5,1,profilePic_Ghost2024_01,item-10002417,item-20002417,1,0,,,0,0,,item-30002417,0
2418,5,1,profilePic_Ghost2024_02,item-10002418,item-20002418,1,0,,,0,0,,item-30002418,0
2419,5,1,profilePic_Ghost2024_03,item-10002419,item-20002419,1,0,,,0,0,,item-30002419,0
2420,5,1,profilePic_Ghost2024_04,item-10002420,item-20002420,1,0,,,0,0,,item-30002420,0
2421,5,1,profilePic_Ghost2024_05,item-10002421,item-20002421,1,0,,,0,0,,item-30002421,0
2422,5,1,profilePic_Ghost2024_06,item-10002422,item-20002422,1,0,,,0,0,,item-30002422,0
2423,5,1,card_Ghost2024_01,item-10002423,item-20002423,1,0,,,0,0,,item-30002423,0
2424,5,1,card_Ghost2024_02,item-10002424,item-20002424,1,0,,,0,0,,item-30002424,0
2425,5,1,card_Ghost2024_03,item-10002425,item-20002425,1,0,,,0,0,,item-30002425,0
2426,5,1,card_Ghost2024_04,item-10002426,item-20002426,1,0,,,0,0,,item-30002426,0
2427,5,1,cg_Ghost2024,item-10002427,item-20002427,1,0,,,0,0,,item-30002427,0
2428,5,1,profilePic_rank4_EVO3Mod,item-10002428,item-20002428,1,0,,,0,0,,item-30002428,0
2429,5,1,profilePic_rank6_Px4StormMod,item-10002429,item-20002429,1,0,,,0,0,,item-30002429,0
2430,5,1,profilePic_rank4_FalconMod,item-10002430,item-20002430,1,0,,,0,0,,item-30002430,0
2431,5,1,profilePic_rank5_EM2Mod,item-10002431,item-20002431,1,0,,,0,0,,item-30002431,0
2432,5,1,profilePic_friendmall_VHS,item-10002432,item-20002432,1,0,,,0,0,,item-30002432,0
2433,5,1,card_friendmall_VHS,item-10002433,item-20002433,1,0,,,0,0,,item-30002433,0
2434,5,1,profilePic_SpringFes2024_QBZ191,item-10002434,item-20002434,1,0,,,0,0,,item-30002434,0
2435,5,1,profilePic_SpringFes2024_SCR,item-10002435,item-20002435,1,0,,,0,0,,item-30002435,0
2436,5,1,profilePic_SpringFes2024_SPAS12,item-10002436,item-20002436,1,0,,,0,0,,item-30002436,0
2437,5,1,profilePic_SpringFes2024_PTRD,item-10002437,item-20002437,1,0,,,0,0,,item-30002437,0
2438,5,1,profilePic_SpringFes2024_PP19,item-10002438,item-20002438,1,0,,,0,0,,item-30002438,0
2439,5,1,profilePic_SpringFes2024_ASVAL,item-10002439,item-20002439,1,0,,,0,0,,item-30002439,0
2440,5,1,profilePic_SpringFes2024_BrenTen,item-10002440,item-20002440,1,0,,,0,0,,item-30002440,0
2441,5,1,profilePic_SpringFes2024_QBU191,item-10002441,item-20002441,1,0,,,0,0,,item-30002441,0
2442,5,1,card_BattlePass_95type,item-10002442,item-20002442,1,0,,,0,0,,item-30002442,0
2443,5,1,profilePic_BattlePass_95type,item-10002443,item-20002443,1,0,,,0,0,,item-30002443,0
2444,5,1,profilePic_ChessBonus_MG42,item-10002444,item-20002444,1,0,,,0,0,,item-30002444,0
2445,5,1,profilePic_ChessFlight_season14_1,item-10002445,item-20002445,1,0,,,0,0,,item-30002445,0
2446,5,1,profilePic_ChessFlight_season14_2,item-10002446,item-20002446,1,0,,,0,0,,item-30002446,0
2447,5,1,profilePic_ChessFlight_season14_3,item-10002447,item-20002447,1,0,,,0,0,,item-30002447,0
2448,5,1,profilePic_mask_2024SpringFes,item-10002448,item-20002448,1,0,,,0,0,,item-30002448,0
2449,5,1,profilePic_Ghost2024_Motoko,item-10002449,item-20002449,1,0,,,0,0,,item-30002449,0
2450,5,1,profilePic_Ghost2024_Ezaki,item-10002450,item-20002450,1,0,,,0,0,,item-30002450,0
2451,5,1,profilePic_Ghost2024_Mizukinn,item-10002451,item-20002451,1,0,,,0,0,,item-30002451,0
2452,5,1,profilePic_friendmall_M110,item-10002452,item-20002452,1,0,,,0,0,,item-30002452,0
2453,5,1,card_friendmall_M110,item-10002453,item-20002453,1,0,,,0,0,,item-30002453,0
4001,1,4001,explore_loot_city,item-10004001,item-20004001,1,0,,,99999,0,,item-30004001,0
4002,1,4002,explore_loot_snowland,item-10004002,item-20004002,1,0,,,99999,0,,item-30004002,0
4003,1,4003,explore_loot_forest,item-10004003,item-20004003,1,0,,,99999,0,,item-30004003,0
4004,1,4004,explore_loot_wilderness,item-10004004,item-20004004,1,0,,,99999,0,,item-30004004,0
6001,6,6001,explore_baozi1,item-10006001,item-20006001,1,0,,,0,0,,item-30006001,0
6002,6,6002,explore_baozi2,item-10006002,item-20006002,1,0,,,0,0,,item-30006002,0
6003,6,6003,explore_baozi3,item-10006003,item-20006003,1,0,,,0,0,,item-30006003,0
6004,6,6004,explore_burger1,item-10006004,item-20006004,1,0,,,0,0,,item-30006004,0
6005,6,6005,explore_burger2,item-10006005,item-20006005,1,0,,,0,0,,item-30006005,0
6006,6,6006,explore_burger3,item-10006006,item-20006006,1,0,,,0,0,,item-30006006,0
6007,6,6007,explore_cake1,item-10006007,item-20006007,1,0,,,0,0,,item-30006007,0
6008,6,6008,explore_cake2,item-10006008,item-20006008,1,0,,,0,0,,item-30006008,0
6009,6,6009,explore_cake3,item-10006009,item-20006009,1,0,,,0,0,,item-30006009,0
6010,6,6010,explore_to_city1,item-10006010,item-20006010,1,0,,,0,0,,item-30006010,0
6011,6,6011,explore_to_snowland1,item-10006011,item-20006011,1,0,,,0,0,,item-30006011,0
6012,6,6012,explore_to_forest1,item-10006012,item-20006012,1,0,,,0,0,,item-30006012,0
6013,6,6013,explore_to_wilderness1,item-10006013,item-20006013,1,0,,,0,0,,item-30006013,0
7001,7,7001,se_candy,item-10007001,item-20007001,1,0,,,0,0,,item-30007001,0
7002,7,7002,se_part,item-10007002,item-20007002,1,0,,,0,0,,item-30007002,0
7003,7,7003,se_sweat,item-10007003,item-20007003,1,0,,,0,0,,item-30007003,0
7004,7,7004,se_heart,item-10007004,item-20007004,1,0,,,0,0,,item-30007004,0
7005,7,7005,se_habijabi,item-10007005,item-20007005,1,0,,,0,0,,item-30007005,0
7006,7,7006,se_bluebubble,item-10007006,item-20007006,1,0,,,0,0,,item-30007006,0
7007,7,7007,se_pinkbubble,item-10007007,item-20007007,1,0,,,0,0,,item-30007007,0
7008,7,7008,se_yellowbubble,item-10007008,item-20007008,1,0,,,0,0,,item-30007008,0
7009,7,7009,se_purpleyinfu,item-10007009,item-20007009,1,0,,,0,0,,item-30007009,0
7010,7,7010,se_yellowyinfu,item-10007010,item-20007010,1,0,,,0,0,,item-30007010,0
7011,7,7011,se_greenyinfu,item-10007011,item-20007011,1,0,,,0,0,,item-30007011,0
7012,7,7012,se_pinkcloud,item-10007012,item-20007012,1,0,,,0,0,,item-30007012,0
7013,7,7013,se_storm,item-10007013,item-20007013,1,0,,,0,0,,item-30007013,0
7014,7,7014,se_rainy,item-10007014,item-20007014,1,0,,,0,0,,item-30007014,0
7015,7,7015,qjyd_2020091,item-10007015,item-20007015,1,0,,,0,0,,item-30007015,0
7016,7,7016,qjyd_2020092,item-10007016,item-20007016,1,0,,,0,0,,item-30007016,0
7017,7,7017,qjyd_2020093,item-10007017,item-20007017,1,0,,,0,0,,item-30007017,0
7018,7,7018,qjyd_20201201,item-10007018,item-20007018,1,0,,,0,0,,item-30007018,0
7019,7,7019,qjyd_20201202,item-10007019,item-20007019,1,0,,,0,0,,item-30007019,0
7020,7,7020,qjyd_20201203,item-10007020,item-20007020,1,0,,,0,0,,item-30007020,0
7021,7,7021,qjyd_20210101,item-10007021,item-20007021,1,0,,,0,0,,item-30007021,0
7022,7,7022,qjyd_20210102,item-10007022,item-20007022,1,0,,,0,0,,item-30007022,0
7023,7,7023,qjyd_20210103,item-10007023,item-20007023,1,0,,,0,0,,item-30007023,0
7024,7,7024,qjyd_20210601,item-10007024,item-20007024,1,0,,,0,0,,item-30007024,0
7025,7,7025,qjyd_20210602,item-10007025,item-20007025,1,0,,,0,0,,item-30007025,0
7026,7,7026,qjyd_20210603,item-10007026,item-20007026,1,0,,,0,0,,item-30007026,0
7027,7,7027,qjyd_20210901,item-10007027,item-20007027,1,0,,,0,0,,item-30007027,0
7028,7,7028,qjyd_20210902,item-10007028,item-20007028,1,0,,,0,0,,item-30007028,0
7029,7,7029,qjyd_20210903,item-10007029,item-20007029,1,0,,,0,0,,item-30007029,0
7030,7,7030,qjyd_20211201,item-10007030,item-20007030,1,0,,,0,0,,item-30007030,0
7031,7,7031,qjyd_20211202,item-10007031,item-20007031,1,0,,,0,0,,item-30007031,0
7032,7,7032,qjyd_20211203,item-10007032,item-20007032,1,0,,,0,0,,item-30007032,0
7033,7,7033,qjyd_20220301,item-10007033,item-20007033,1,0,,,0,0,,item-30007033,0
7034,7,7034,qjyd_20220302,item-10007034,item-20007034,1,0,,,0,0,,item-30007034,0
7035,7,7035,qjyd_20220303,item-10007035,item-20007035,1,0,,,0,0,,item-30007035,0
7036,7,7036,qjyd_20220601,item-10007036,item-20007036,1,0,,,0,0,,item-30007036,0
7037,7,7037,qjyd_20220602,item-10007037,item-20007037,1,0,,,0,0,,item-30007037,0
7038,7,7038,qjyd_20220603,item-10007038,item-20007038,1,0,,,0,0,,item-30007038,0
7039,7,7039,qjyd_20220901,item-10007039,item-20007039,1,0,,,0,0,,item-30007039,0
7040,7,7040,qjyd_20220902,item-10007040,item-20007040,1,0,,,0,0,,item-30007040,0
7041,7,7041,qjyd_20220903,item-10007041,item-20007041,1,0,,,0,0,,item-30007041,0
7042,7,7042,qjyd_20230101,item-10007042,item-20007042,1,0,,,0,0,,item-30007042,0
7043,7,7043,qjyd_20230102,item-10007043,item-20007043,1,0,,,0,0,,item-30007043,0
7044,7,7044,qjyd_20230103,item-10007044,item-20007044,1,0,,,0,0,,item-30007044,0
7045,7,7042,qjyd_20230501,item-10007045,item-20007045,1,0,,,0,0,,item-30007045,0
7046,7,7043,qjyd_20230502,item-10007046,item-20007046,1,0,,,0,0,,item-30007046,0
7047,7,7044,qjyd_20230503,item-10007047,item-20007047,1,0,,,0,0,,item-30007047,0
7048,7,7045,qjyd_20230901,item-10007048,item-20007048,1,0,,,0,0,,item-30007048,0
7049,7,7046,qjyd_20230902,item-10007049,item-20007049,1,0,,,0,0,,item-30007049,0
7050,7,7047,qjyd_20230903,item-10007050,item-20007050,1,0,,,0,0,,item-30007050,0
7051,7,7045,qjyd_20240101,item-10007051,item-20007051,1,0,,,0,0,,item-30007051,0
7052,7,7046,qjyd_20240102,item-10007052,item-20007052,1,0,,,0,0,,item-30007052,0
7053,7,7047,qjyd_20240103,item-10007053,item-20007053,1,0,,,0,0,,item-30007053,0
7201,7,7201,se_f_SpadeStorm,item-10007201,item-20007201,1,0,,,0,0,,item-30007201,0
8001,8,8001,Coin,item-10008001,item-20008001,1,0,200;30000,200;0,0,0,,item-30008001,0
8002,8,8002,Coin,item-10008002,item-20008002,1,0,1000;30000,100;0,0,0,,item-30008002,0
8003,8,8003,secretpoint,item-10008003,item-20008003,1,0,54;30000,0;0,0,0,,item-30008003,0
9001,9,9001,Bumdle_2019isomer,item-10009001,item-20009001,1,0,,60,0,0,,item-30009001,0
9003,9,9003,Bumdle_2019reversible,item-10009003,item-20009003,1,0,,60,0,0,,item-30009003,0
9004,9,9004,Bumdle_2020PolarizedLight,item-10009004,item-20009004,1,0,,40,0,0,,item-30009004,0
9005,9,9005,Bumdle_2020DualRandomness,item-10009005,item-20009005,1,0,,60,0,0,,item-30009005,0
9006,4,9006,Checked,item-10009006,item-20009006,1,0,,,0,0,,item-30009006,0
9007,4,9007,Checked,item-10009007,item-20009007,1,0,,,0,0,,item-30009007,0
9008,4,9008,secretpoint,item-10009008,item-20009008,1,0,,,0,0,,item-30009008,0
9009,4,9009,,item-10009009,item-20009009,1,0,,,0,0,,item-30009009,0
9010,4,9010,,item-10009010,item-20009010,1,0,,,0,0,,item-30009010,0
9011,4,9011,,item-10009011,item-20009011,1,0,,,0,0,,item-30009011,0
9012,4,9012,,item-10009012,item-20009012,1,0,,,0,0,,item-30009012,0
9013,4,9013,2022Bikini_Goody,item-10009013,item-20009013,1,0,,,0,0,,item-30009013,0
9014,4,9014,2022Bikini_Baddy,item-10009014,item-20009014,1,0,,,0,0,,item-30009014,0
9015,1,9015,Christmas_Coin,item-10009015,item-20009015,1,0,,,0,0,,item-30009015,1
9016,1,9016,Christmas_Coin,item-10009016,item-20009016,1,0,,,0,0,,item-30009016,1
9017,1,9017,Christmas_Coin,item-10009017,item-20009017,1,0,,,0,0,,item-30009017,1
9018,1,9018,Christmas_Coin,item-10009018,item-20009018,1,0,,,0,0,,item-30009018,1
9019,1,9019,Christmas_Coin,item-10009019,item-20009019,1,0,,,0,0,,item-30009019,1
9020,1,9020,Saga_PT,item-10009020,item-20009020,1,0,,,0,0,,item-30009020,0
9021,1,9021,Saga_PT,item-10009021,item-20009021,1,0,,,0,0,,item-30009021,1
9022,1,9022,Saga_PT,item-10009022,item-20009022,1,0,,,0,0,,item-30009022,1
9023,1,9023,Saga_PT,item-10009023,item-20009023,1,0,,,0,0,,item-30009023,1
9024,1,9024,Saga_PT,item-10009024,item-20009024,1,0,,,0,0,,item-30009024,1
9025,1,9025,Saga_PT,item-10009025,item-20009025,1,0,,,0,0,,item-30009025,1
9026,1,9026,EventPT4,item-10009026,item-20009026,1,0,,,0,0,,item-30009026,0
9027,1,9027,Rouge_Raid,item-10009027,item-20009027,1,0,,,0,0,,item-30009027,1
9028,1,9028,Rouge_Focus,item-10009028,item-20009028,1,0,,,0,0,,item-30009028,1
9029,1,9029,Rouge_Strengthen,item-10009029,item-20009029,1,0,,,0,0,,item-30009029,1
9030,1,9030,Saga_PT,item-10009030,item-20009030,1,0,,,0,0,,item-30009030,1
9031,1,9031,Saga_PT,item-10009031,item-20009031,1,0,,,0,0,,item-30009031,1
9032,1,9032,Saga_PT,item-10009032,item-20009032,1,0,,,0,0,,item-30009032,1
9033,1,9033,props_paper,item-10009033,item-20009033,1,-999,,,0,0,,item-30009033,0
9034,1,9034,props_Component1,item-10009034,item-20009034,1,-999,,,0,0,,item-30009034,0
9035,1,9035,props_Component2,item-10009035,item-20009035,1,-999,,,0,0,,item-30009035,0
9036,1,9036,props_core,item-10009036,item-20009036,1,-999,,,0,0,,item-30009036,0
9037,1,9037,props_chipset,item-10009037,item-20009037,1,-999,,,0,0,,item-30009037,0
9038,1,9038,props_dataimage,item-10009038,item-20009038,1,-999,,,0,0,,item-30009038,0
9039,4,9039,2022Bikini_Goody,item-10009039,item-20009039,1,0,,,0,0,,item-30009039,0
9040,4,9040,2022Bikini_Baddy,item-10009040,item-20009040,1,0,,,0,0,,item-30009040,0
9041,1,9041,2307RG001,item-10009041,item-20009041,1,-999,,,0,0,,item-30009041,1
9042,1,9042,2307RG002,item-10009042,item-20009042,1,-999,,,0,0,,item-30009042,1
9043,1,9043,mind_PT,item-10009043,item-20009043,1,0,,,0,0,,item-30009043,0
10603,1,1,sangvis_material1_coin2,item-10010603,item-20010603,1,0,,,0,1,1,item-30010603,0
10604,1,1,sangvis_gacha_coin2,item-10010604,item-20010604,1,150,,,0,1,5|3|2,item-30010604,0
10605,1,10605,weekly_accumulation,item-10010605,item-20010605,1,0,,,0,0,,item-30010605,0
10606,16,10606,pass_accumulation,item-10010606,item-20010606,1,0,,,0,0,,item-30010606,0
10607,16,10607,pass_accumulation,item-10010607,item-20010607,1,0,,,0,0,,item-30010607,0
10701,18,10701,daily_points,item-10010701,item-20010701,1,0,,,0,0,,item-30010701,0
10702,17,10702,daily_ticket,item-10010702,item-20010702,1,-1,,,0,0,,item-30010702,0
10703,18,10703,daily_points,item-10010703,item-20010703,1,0,,,0,0,,item-30010703,0
10704,18,10704,daily_points,item-10010704,item-20010704,1,0,,,0,0,,item-30010704,0
10705,18,10705,daily_points,item-10010705,item-20010705,1,0,,,0,0,,item-30010705,0
10706,18,10706,daily_points,item-10010706,item-20010706,1,0,,,0,0,,item-30010706,0
10707,18,10707,daily_points,item-10010707,item-20010707,1,0,,,0,0,,item-30010707,0
10708,18,10708,daily_points,item-10010708,item-20010708,1,0,,,0,0,,item-30010708,0
10709,18,10709,daily_points,item-10010709,item-20010709,1,0,,,0,0,,item-30010709,0
10710,18,10710,daily_points,item-10010710,item-20010710,1,0,,,0,0,,item-30010710,0
10711,18,10711,daily_points,item-10010711,item-20010711,1,0,,,0,0,,item-30010711,0
10712,18,10712,daily_points,item-10010712,item-20010712,1,0,,,0,0,,item-30010712,0
10713,18,10713,daily_points,item-10010713,item-20010713,1,0,,,0,0,,item-30010713,0
100001,4,100001,Activity_RedPacket,item-10100001,item-20100001,1,0,,,0,0,,item-30100001,0
100002,4,100002,Bumdle_package,item-10100002,item-20100002,1,0,,,0,0,,item-30100002,0
100003,4,100003,Activity_Seithr,item-10100003,item-20100003,1,0,,,0,0,,item-30100003,0
100004,4,100004,Bumdle_black,item-10100004,item-20100004,1,0,,,0,0,,item-30100004,0
100005,4,100005,gift_item_diamondnya,item-10100005,item-20100005,1,0,,,0,0,,item-30100005,0
100006,4,100006,Activity_2017xmas,item-10100006,item-20100006,1,0,,,0,0,,item-30100006,0
100007,4,100007,Bumdle_black,item-10100007,item-20100007,1,0,,,0,0,,item-30100007,0
100008,4,100008,easter_egg,item-10100008,item-20100008,1,0,,,0,0,,item-30100008,0
100009,4,100009,djmax_crown,item-10100009,item-20100009,1,0,,,0,0,,item-30100009,0
100010,4,100010,core_mask,item-10100010,item-20100010,1,0,,,0,0,,item-30100010,0
100011,4,100011,Bumdle_2year,item-10100011,item-20100011,1,0,,,0,0,,item-30100011,0
100012,4,100012,zongzi,item-10100012,item-20100012,1,0,,,0,0,,item-30100012,0
100013,4,100013,fox_mask,item-10100013,item-20100013,1,0,,,0,0,,item-30100013,0
100014,4,100014,Bumdle_black,item-10100014,item-20100014,1,0,,,0,0,,item-30100014,0
100015,4,100015,tricky_candy,item-10100015,item-20100015,1,0,,,0,0,,item-30100015,0
100016,4,100016,Activity_Seithr,item-10100016,item-20100016,1,0,,,0,0,,item-30100016,0
100017,4,100017,canecandy_18,item-10100017,item-20100017,1,0,,,0,0,,item-30100017,0
100018,4,100018,core_mask_2019isomer,item-10100018,item-20100018,1,0,,,0,0,,item-30100018,0
100019,4,100019,chocolatedog,item-10100019,item-20100019,1,0,,,0,0,,item-30100019,0
100020,4,100020,core_mask_3year,item-10100020,item-20100020,1,0,,,0,0,,item-30100020,0
100021,4,100021,Bumdle_20193year,item-10100021,item-20100021,1,0,,,0,0,,item-30100021,0
100022,4,100022,Bumdle_3year,item-10100022,item-20100022,1,0,,,0,0,,item-30100022,0
100023,9,9001,white_knight_armor,item-10100023,item-20100023,1,0,,60,0,0,,item-30100023,0
100024,4,100024,hardcoremelon,item-10100024,item-20100024,1,0,,,0,0,,item-30100024,0
100025,4,100025,core_mask_2019reversible,item-10100025,item-20100025,1,0,,,0,0,,item-30100025,0
100026,4,100026,black_box,item-10100026,item-20100026,1,0,,,0,0,,item-30100026,0
100027,4,100027,Hallowmas_Ghost,item-10100027,item-20100027,1,0,,,0,0,,item-30100027,0
100028,4,100028,djmax_crown,item-10100028,item-20100028,1,0,,,0,0,,item-30100028,0
100029,4,100029,Xmas_Star,item-10100029,item-20100029,1,0,,,0,0,,item-30100029,0
100030,4,100030,Nova_medal,item-10100030,item-20100030,1,0,,,0,0,,item-30100030,0
100031,4,100031,Platinum_medal,item-10100031,item-20100031,1,0,,,0,0,,item-30100031,0
100032,4,100032,core_mask_2020PolarizedLight,item-10100032,item-20100032,1,0,,,0,0,,item-30100032,0
100033,4,100033,Nova_medal_baiqing,item-10100033,item-20100033,1,0,,,0,0,,item-30100033,0
100034,4,100034,Platinum_medal_baiqing,item-10100034,item-20100034,1,0,,,0,0,,item-30100034,0
100035,9,100035,orange_coin,item-10100035,item-20100035,1,0,,60,0,0,,item-30100035,0
100036,4,100036,core_mask_2year_us,item-10100036,item-20100036,1,0,,,0,0,,item-30100036,0
100037,4,100037,Bumdle_2020_2year_us,item-10100037,item-20100037,1,0,,,0,0,,item-30100037,0
