id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story,story_playback_sub_id,background_code
1205,11368|11388|11394,story_util-10001205,,-58,,story_util-20001205,0,,,,,,,,,,0,
1206,11373,story_util-10001206,-58-3-F10,-58,,story_util-20001206,0,-58-3-F10,,,,,,,,,3,2022winter_elevator
1207,11375,story_util-10001207,-58-3-F11,-58,,story_util-20001207,0,-58-3-F11,,,,,,,,,3,2022winter_tower_inside_E
1208,11370|11389|11395,story_util-10001208,,-58,,story_util-20001208,0,,,,,,,,,,0,
1209,11413,story_util-10001209,-58-3-F13,-58,,story_util-20001209,0,-58-3-F13,,,,,,,,,3,2022winter_BlackArea_3
1210,11414,story_util-10001210,-58-3-F14,-58,,story_util-20001210,0,-58-3-F14,,,,,,,,,3,2022saros_SeaSurface_b
1211,11372|11390|11396,story_util-10001211,,-58,,story_util-20001211,0,,,,,,,,,,0,
1212,11415,story_util-10001212,-58-3-F16,-58,,story_util-20001212,0,-58-3-F16,,,,,,,,,3,2021summer_SecurityBureau
1213,11416,story_util-10001213,-58-3-F17,-58,,story_util-20001213,0,-58-3-F17,,,,,,,,,3,2023slow_Photo
1214,11374|11391|11397,story_util-10001214,,-58,,story_util-20001214,0,,,,,,,,,,0,
1215,11417,story_util-10001215,-58-3-F19,-58,,story_util-20001215,0,-58-3-F19,,,,,,,,,3,2022winter_bridge
1216,11418,story_util-10001216,-58-3-F20,-58,,story_util-20001216,0,-58-3-F20,,,,,,,,,3,2023slow_TowerFall_b
1217,11419,story_util-10001217,-58-S1-1,-58,,story_util-20001217,0,-58-S1-1,,,,,,,,,4,2022winter_base_3
1218,11420,story_util-10001218,-58-S1-2,-58,,story_util-20001218,0,-58-S1-2,,,,,,,,,4,BG-Sewer
1219,11421,story_util-10001219,-58-S2-1,-58,,story_util-20001219,0,-58-S2-1,,,,,,,,,4,2022winter_tower
1220,11422,story_util-10001220,-58-S2-2,-58,,story_util-20001220,0,-58-S2-2,,,,,,,,,4,17xh-ShootingRange
1221,11423,story_util-10001221,-58-S2-3,-58,,story_util-20001221,0,-58-S2-3,,,,,,,,,4,2022winter_Sickbed
1222,11424,story_util-10001222,-58-S3-1,-58,,story_util-20001222,0,-58-S3-1,,,,,,,,,4,2022winter_tower_inside_E
1223,11425,story_util-10001223,-58-S3-2,-58,,story_util-20001223,0,-58-S3-2,,,,,,,,,4,2022saros_DataBase
1224,11426,story_util-10001224,-58-S3-3,-58,,story_util-20001224,0,-58-S3-3,,,,,,,,,4,2022winter_WilliamRoom
1225,11427,story_util-10001225,-58-S3-4,-58,,story_util-20001225,0,-58-S3-4,,,,,,,,,4,2022winter_Family_1
1226,11428,story_util-10001226,-58-S4-1,-58,,story_util-20001226,0,-58-S4-1,,,,,,,,,4,2023slow_TowerCorridor
1227,11429,story_util-10001227,-58-S4-2,-58,,story_util-20001227,0,-58-S4-2,,,,,,,,,4,2021summer_SecurityBureau
1228,11430,story_util-10001228,-58-S4-3,-58,,story_util-20001228,0,-58-S4-3,,,,,,,,,4,2022saros_Petridish
1229,11431,story_util-10001229,-58-S4-4,-58,,story_util-20001229,0,-58-S4-4,,,,,,,,,4,2020white-1
1230,11432,story_util-10001230,-58-S5,-58,,story_util-20001230,0,-58-S5,,,,,,,,,4,2023slow_Laboratory
1231,11433,story_util-10001231,-58-S6,-58,,story_util-20001231,0,-58-S6,,,,,,,,,4,2022winter_bridge
1232,11404,story_util-10001232,,-58,,story_util-20001232,0,-58-EX-Final,,,,,,,,,0,无
1233,11405,story_util-10001233,,-58,,story_util-20001233,0,-58-UX-Final,,,,,,,,,0,无
1234,11435,story_util-10001234,,-60,,story_util-20001234,0,-60-tips,,,,,,,,,0,
1235,11436,story_util-10001235,-61-1-1,-61,,story_util-20001235,0,-61-1-1,,,,,,,,,1,2023NewYear_Office
1236,11437,story_util-10001236,-61-2-1,-61,,story_util-20001236,0,-61-2-1,,,,,,,,,1,17xh-ShootingRange
1237,11445|11458,story_util-10001237,,-61,,story_util-20001237,0,-61-EXT-1,,,,,,,,,0,
1238,11448,story_util-10001238,-61-3-1,-61,,story_util-20001238,0,-61-3-1,,,,,,,,,1,BG-Bar
1239,11449,story_util-10001239,-61-3-2,-61,,story_util-20001239,0,-61-3-2,,,,,,,,,1,17xh-ShootingRange
1240,11450,story_util-10001240,-61-3-3,-61,,story_util-20001240,0,-61-3-3,,,,,,,,,1,2023NewYear_Office
1241,11479,story_util-10001241,-62-1,-62,,story_util-20001241,0,-62-1,,,,,,,,,1,BG-Corridor
1242,11488,story_util-10001242,-62-2,-62,,story_util-20001242,0,-62-2,,,,,,,,,1,雪地
1243,11489,story_util-10001243,-62-3,-62,,story_util-20001243,0,-62-3,,,,,,,,,1,2019summer_12
1244,11490,story_util-10001244,-62-4,-62,,story_util-20001244,0,-62-4,,,,,,,,,1,BG_City
1245,11491,story_util-10001245,-62-5,-62,,story_util-20001245,0,-62-5,,,,,,,,,1,REDNET
1246,11492,story_util-10001246,-62-6,-62,,story_util-20001246,0,-62-6,,,,,,,,,1,BG_Inner
1247,11493,story_util-10001247,-62-7,-62,,story_util-20001247,0,-62-7,,,,,,,,,1,2019summer_12
1248,11494,story_util-10001248,-62-8,-62,,story_util-20001248,0,-62-8,,,,,,,,,1,作战室avg
1249,11495,story_util-10001249,-62-9,-62,,story_util-20001249,0,-62-9,,,,,,,,,1,BG-WildBattle
1250,11496,story_util-10001250,-62-10,-62,,story_util-20001250,0,-62-10,,,,,,,,,1,21Jashin_testroom
1251,11497,story_util-10001251,,-63,,story_util-20001251,0,-63-tips,,,,,,,,,0,
1252,11499,story_util-10001252,,-64,,story_util-20001252,0,-64-1-0,,,,,,,,,0,
1253,11500,story_util-10001253,,-64,,story_util-20001253,0,-64-2-0,,,,,,,,,0,
1254,11502,story_util-10001254,,-64,,story_util-20001254,0,-64-3-0,,,,,,,,,0,
1255,11504,story_util-10001255,,-64,,story_util-20001255,0,-64-3-1,,,,,,,,,0,
1256,11508,story_util-10001256,,-64,,story_util-20001256,0,-64-3-2,,,,,,,,,0,
1258,11510,story_util-10001258,,-64,,story_util-20001258,0,-64-3-3,,,,,,,,,0,
1259,11511,story_util-10001259,,-64,,story_util-20001259,0,-64-3-4,,,,,,,,,0,
1260,11513,story_util-10001260,,-64,,story_util-20001260,0,-64-4-0,,,,,,,,,0,
1261,11515,story_util-10001261,,-64,,story_util-20001261,0,-64-5-1,,,,,,,,,0,
1262,11519,story_util-10001262,,-64,,story_util-20001262,0,-64-5-2,,,,,,,,,0,
1263,11520,story_util-10001263,,-64,,story_util-20001263,0,-64-6-0,,,,,,,,,0,
1264,11521,story_util-10001264,,-64,,story_util-20001264,0,-64-6-1,,,,,,,,,0,
1265,11522,story_util-10001265,,-64,,story_util-20001265,0,-64-7-1,,,,,,,,,0,
1266,11523,story_util-10001266,,-64,,story_util-20001266,0,-64-7-2,,,,,,,,,0,
1267,11524,story_util-10001267,,-64,,story_util-20001267,0,-64-8-1,,,,,,,,,0,
1268,11525,story_util-10001268,,-64,,story_util-20001268,0,-64-8-2,,,,,,,,,0,
1269,11526,story_util-10001269,,-64,,story_util-20001269,0,-64-9-1,,,,,,,,,0,
1270,11527,story_util-10001270,,-64,,story_util-20001270,0,-64-9-2,,,,,,,,,0,
1271,11528,story_util-10001271,,-64,,story_util-20001271,0,-64-10-0,,,,,,,,,0,
1272,11631,story_util-10001272,-68-A-2,-68,,story_util-20001272,0,-68-A-2,,,,,,,,,1,2023slow_TowerFall_a
1273,11632,story_util-10001273,-68-A-4,-68,,story_util-20001273,0,-68-A-4,,,,,,,,,1,2022winter_BlackArea_1
1274,11634,story_util-10001274,-68-A-6,-68,,story_util-20001274,0,-68-A-6,,,,,,,,,1,2020summerFlowerfield
1275,11635,story_util-10001275,-68-A-8,-68,,story_util-20001275,0,-68-A-8,,,,,,,,,1,单挑
1276,11637,story_util-10001276,-68-A-10,-68,,story_util-20001276,0,-68-A-10,,,,,,,,,1,2022saros_Petridish
1277,11638,story_util-10001277,-68-A-12,-68,,story_util-20001277,0,-68-A-12,,,,,,,,,1,BG-Corridor
1278,11640,story_util-10001278,-68-A-14,-68,,story_util-20001278,0,-68-A-14,,,,,,,,,1,202404_SummerGarden
1279,11641,story_util-10001279,-68-A-16,-68,,story_util-20001279,0,-68-A-16,,,,,,,,,1,2022winter_WilliamRoom
1280,11643,story_util-10001280,-68-A-18,-68,,story_util-20001280,0,-68-A-18,,,,,,,,,1,2022winter_IronTeam
1281,11644,story_util-10001281,-68-A-20,-68,,story_util-20001281,0,-68-A-20,,,,,,,,,1,2022summer_Garden
1282,11646,story_util-10001282,-68-A-22,-68,,story_util-20001282,0,-68-A-22,,,,,,,,,1,2022summer_1stDeath_a
1283,11647,story_util-10001283,-68-S-1,-68,,story_util-20001283,0,-68-S-1,,,,,,,,,1,202404_Report
1284,11648,story_util-10001284,-68-S-2,-68,,story_util-20001284,0,-68-S-2,,,,,,,,,1,202404_Report
1285,11649,story_util-10001285,-68-S-3,-68,,story_util-20001285,0,-68-S-3,,,,,,,,,1,202404_Report
1286,11650,story_util-10001286,-68-S-4,-68,,story_util-20001286,0,-68-S-4,,,,,,,,,1,202404_Report
1287,11651,story_util-10001287,-68-S-5,-68,,story_util-20001287,0,-68-S-5,,,,,,,,,1,202404_Report
1288,11658,story_util-10001288,-68-E-1,-68,,story_util-20001288,0,-68-E-1,,,,,,,,,1,2022summer_Garden
1289,11549,story_util-10001289,,-65,,story_util-20001289,0,-65-tips,2:-65-tips2,,,,,,,,0,
1290,11670,story_util-10001290,-69-A-2,-69,,story_util-20001290,0,-69-A-2,,,,,,,,,1,ABYSS_~1
1291,11671,story_util-10001291,-69-A-4,-69,,story_util-20001291,0,-69-A-4,,,,,,,,,1,202406_TarotWorld
1292,11672,story_util-10001292,-69-A-6,-69,,story_util-20001292,0,-69-A-6,,,,,,,,,1,202406_TarotWorld
1293,11673,story_util-10001293,-69-A-8,-69,,story_util-20001293,0,-69-A-8,,,,,,,,,1,6CG-AR15b
1294,11674,story_util-10001294,-69-A-10,-69,,story_util-20001294,0,-69-A-10,,,,,,,,,1,202406_Maze
1295,11675,story_util-10001295,-69-A-12,-69,,story_util-20001295,0,-69-A-12,,,,,,,,,1,202406_Maze
1296,11676,story_util-10001296,-69-A-14,-69,,story_util-20001296,0,-69-A-14,,,,,,,,,1,202406_Maze
1297,11677,story_util-10001297,-69-A-16,-69,,story_util-20001297,0,-69-A-16,,,,,,,,,1,202406_DarknessGarden
1298,11678,story_util-10001298,-69-A-18,-69,,story_util-20001298,0,-69-A-18,,,,,,,,,1,202406_DarknessGarden
1299,11679,story_util-10001299,-69-A-20,-69,,story_util-20001299,0,-69-A-20,,,,,,,,,1,202406_DarknessGarden
1300,11680,story_util-10001300,-69-A-22,-69,,story_util-20001300,0,-69-A-22,,,,,,,,,1,CG10-1-2
1301,11681,story_util-10001301,-69-A-24,-69,,story_util-20001301,0,-69-A-24,,,,,,,,,1,202406_ARTeam_c
1302,11682,story_util-10001302,-69-S-1,-69,,story_util-20001302,0,-69-S-1,,,,,,,,,2,2022saros_Spotlight
1303,11683,story_util-10001303,-69-S-2,-69,,story_util-20001303,0,-69-S-2,,,,,,,,,2,2022saros_Spotlight
1304,11684,story_util-10001304,-69-S-3,-69,,story_util-20001304,0,-69-S-3,,,,,,,,,2,2022saros_Spotlight
1305,11685,story_util-10001305,-69-S-4,-69,,story_util-20001305,0,-69-S-4,,,,,,,,,2,2022saros_Spotlight
1306,11686,story_util-10001306,-69-S-5,-69,,story_util-20001306,0,-69-S-5,,,,,,,,,2,2022saros_Spotlight
1307,11687,story_util-10001307,-69-E-1,-69,,story_util-20001307,0,-69-E-1,,,,,,,,,1,2022winter_16vs16_b
1308,11712,story_util-10001308,-70-A-2,-70,,story_util-20001308,0,-70-A-2,,,,,,,,,1,202407_Car_c
1309,11713,story_util-10001309,-70-A-4,-70,,story_util-20001309,0,-70-A-4,,,,,,,,,1,202407_Opera_a
1310,11714,story_util-10001310,-70-A-6,-70,,story_util-20001310,0,-70-A-6,,,,,,,,,1,202407_Bridge_Near_b
1311,11715,story_util-10001311,-70-A-8,-70,,story_util-20001311,0,-70-A-8,,,,,,,,,1,2022saros_DataBase
1312,11716,story_util-10001312,-70-A-10,-70,,story_util-20001312,0,-70-A-10,,,,,,,,,1,202407_DRF_a
1313,11717,story_util-10001313,-70-A-12,-70,,story_util-20001313,0,-70-A-12,,,,,,,,,1,202407_ComputerLab
1314,11718,story_util-10001314,-70-A-14,-70,,story_util-20001314,0,-70-A-14,,,,,,,,,1,BG-Wedding
1315,11719,story_util-10001315,-70-A-16,-70,,story_util-20001315,0,-70-A-16,,,,,,,,,1,BG-Theatre
1316,11720,story_util-10001316,-70-A-18,-70,,story_util-20001316,0,-70-A-18,,,,,,,,,1,202407_Embla
1317,11721,story_util-10001317,-70-A-20,-70,,story_util-20001317,0,-70-A-20,,,,,,,,,1,202407_Embla
1318,11722,story_util-10001318,-70-A-22,-70,,story_util-20001318,0,-70-A-22,,,,,,,,,1,202407_TaskForceDEFY_a
1319,11723,story_util-10001319,-70-E-1,-70,,story_util-20001319,0,-70-E-1,,,,,,,,,1,2022winter_Office
1320,11724,story_util-10001320,-70-S-1,-70,,story_util-20001320,0,-70-S-1,,,,,,,,,2,202407_Shaw
1321,11725,story_util-10001321,-70-S-2,-70,,story_util-20001321,0,-70-S-2,,,,,,,,,2,BG-DinnerNoMan
1322,11726,story_util-10001322,-70-S-3,-70,,story_util-20001322,0,-70-S-3,,,,,,,,,2,202407_Shaw
1323,11727,story_util-10001323,-70-S-4,-70,,story_util-20001323,0,-70-S-4,,,,,,,,,2,202407_Shaw
1324,11728,story_util-10001324,-70-S-5,-70,,story_util-20001324,0,-70-S-5,,,,,,,,,2,202407_Shaw
1325,11691,story_util-10001325,-52-e-1,-52,,story_util-20001325,0,-52-e-1,,,,,,,,,1,BG-Grass
1326,11692,story_util-10001326,-52-e-2,-52,,story_util-20001326,0,-52-e-2,,,,,,,,,1,BG-Beach
1327,11693,story_util-10001327,-52-e-3,-52,,story_util-20001327,0,-52-e-3,,,,,,,,,1,BG-BeachNight
1328,11730,story_util-10001328,-71-A-2,-71,,story_util-20001328,0,-71-A-2,,,,,,,,,1,202408_Wiesbaden_Street_b
1329,11731,story_util-10001329,-71-A-4,-71,,story_util-20001329,0,-71-A-4,,,,,,,,,1,202408_Room
1330,11732,story_util-10001330,-71-A-6,-71,,story_util-20001330,0,-71-A-6,,,,,,,,,1,BG-Sewer
1331,11733,story_util-10001331,-71-A-8,-71,,story_util-20001331,0,-71-A-8,,,,,,,,,1,树林
1332,11735,story_util-10001332,-71-S-1,-71,,story_util-20001332,0,-71-S-1,,,,,,,,,2,2022saros_SeaSurface_b
1333,11736,story_util-10001333,-71-A-10,-71,,story_util-20001333,0,-71-A-10,,,,,,,,,1,202408_HighWay_c
1334,11737,story_util-10001334,-71-A-12,-71,,story_util-20001334,0,-71-A-12,,,,,,,,,1,202408_HighWay_a
1335,11739,story_util-10001335,-71-S-2,-71,,story_util-20001335,0,-71-S-2,,,,,,,,,2,19winter_inbg_2
1336,11740,story_util-10001336,-71-A-14,-71,,story_util-20001336,0,-71-A-14,,,,,,,,,1,202408_Mainz_Street_a
1337,11741,story_util-10001337,-71-A-16,-71,,story_util-20001337,0,-71-A-16,,,,,,,,,1,gunCGlake
1338,11742,story_util-10001338,-71-A-18,-71,,story_util-20001338,0,-71-A-18,,,,,,,,,1,2021summer_SecurityBureau
1339,11744,story_util-10001339,-71-S-3,-71,,story_util-20001339,0,-71-S-3,,,,,,,,,2,202408_Lab
1340,11745,story_util-10001340,-71-A-20,-71,,story_util-20001340,0,-71-A-20,,,,,,,,,1,202408_Whitezone_Street
1341,11746,story_util-10001341,-71-A-22,-71,,story_util-20001341,0,-71-A-22,,,,,,,,,1,2022saros_DataBase
1342,11748,story_util-10001342,-71-S-4,-71,,story_util-20001342,0,-71-S-4,,,,,,,,,2,2021summer_Room
1343,11749,story_util-10001343,-71-A-24,-71,,story_util-20001343,0,-71-A-24,,,,,,,,,1,WHITENET
1344,11750,story_util-10001344,-71-A-26,-71,,story_util-20001344,0,-71-A-26,,,,,,,,,1,202408_Whitezone_Street
1345,11752,story_util-10001345,-71-S-5,-71,,story_util-20001345,0,-71-S-5,,,,,,,,,2,2022winter_Sickbed
1346,11753,story_util-10001346,-71-A-28,-71,,story_util-20001346,0,-71-A-28,,,,,,,,,1,202408_HK-416_c
1347,11754,story_util-10001347,-71-A-30,-71,,story_util-20001347,0,-71-A-30,,,,,,,,,1,2021white_Safehouse
1348,11762,story_util-10001348,-72-A-2,-72,,story_util-20001348,0,-72-A-2,,,,,,,,,1,2023slow_LectureTheatre
1349,11763,story_util-10001349,-72-A-4,-72,,story_util-20001349,0,-72-A-4,,,,,,,,,1,2022winter_Office
1350,11764,story_util-10001350,-72-A-6,-72,,story_util-20001350,0,-72-A-6,,,,,,,,,1,202410_Styx
1351,11766,story_util-10001351,-72-A-8,-72,,story_util-20001351,0,-72-A-8,,,,,,,,,1,2022winter_BedRoom
1352,11767,story_util-10001352,-72-A-10,-72,,story_util-20001352,0,-72-A-10,,,,,,,,,1,2023slow_RecordStore
1353,11768,story_util-10001353,-72-A-12,-72,,story_util-20001353,0,-72-A-12,,,,,,,,,1,2021summer_Street
1354,11770,story_util-10001354,-72-A-14,-72,,story_util-20001354,0,-72-A-14,,,,,,,,,1,202407_Institute
1355,11771,story_util-10001355,-72-A-16,-72,,story_util-20001355,0,-72-A-16,,,,,,,,,1,202404_ELMO_Frankfurt
1356,11773,story_util-10001356,-72-A-18,-72,,story_util-20001356,0,-72-A-18,,,,,,,,,1,202408_Lab
1357,11774,story_util-10001357,-72-A-20,-72,,story_util-20001357,0,-72-A-20,,,,,,,,,1,19winter_lab
1358,11776,story_util-10001358,-72-A-22,-72,,story_util-20001358,0,-72-A-22,,,,,,,,,1,202410_SCAR-H
1359,11778,story_util-10001359,-72-A-24,-72,,story_util-20001359,0,-72-A-24,,,,,,,,,1,BG-Fortress
1360,11779,story_util-10001360,-72-A-26,-72,,story_util-20001360,0,-72-A-26,,,,,,,,,1,202410_IndustrialPark
1361,11780,story_util-10001361,-72-A-28,-72,,story_util-20001361,0,-72-A-28,,,,,,,,,1,202410_News
1362,11781,story_util-10001362,-72-S-1,-72,,story_util-20001362,0,-72-S-1,,,,,,,,,2,202410_Sana_a
1363,11782,story_util-10001363,-72-S-2,-72,,story_util-20001363,0,-72-S-2,,,,,,,,,2,2020summerOffice
1364,11783,story_util-10001364,-72-S-3,-72,,story_util-20001364,0,-72-S-3,,,,,,,,,2,2022winter_Study
1365,11784,story_util-10001365,-72-S-4,-72,,story_util-20001365,0,-72-S-4,,,,,,,,,2,BG-Kitchen
1366,11785,story_util-10001366,-72-S-5,-72,,story_util-20001366,0,-72-S-5,,,,,,,,,2,2023slow_Beslan_city_Day
1367,11811,story_util-10001367,,-73,,story_util-20001367,0,-73-A-2,,,,,,,,,0,
1368,11812,story_util-10001368,,-73,,story_util-20001368,0,-73-A-4,,,,,,,,,0,
1369,11813,story_util-10001369,,-73,,story_util-20001369,0,-73-A-6,,,,,,,,,0,
1370,11814,story_util-10001370,,-73,,story_util-20001370,0,-73-A-8,,,,,,,,,0,
1371,11815,story_util-10001371,,-73,,story_util-20001371,0,-73-A-10,,,,,,,,,0,
1372,11816,story_util-10001372,,-73,,story_util-20001372,0,-73-A-12,,,,,,,,,0,
1373,11817,story_util-10001373,,-73,,story_util-20001373,0,-73-A-14,,,,,,,,,0,
1374,11818,story_util-10001374,,-73,,story_util-20001374,0,-73-A-16,,,,,,,,,0,
1375,11819,story_util-10001375,,-73,,story_util-20001375,0,-73-A-18,,,,,,,,,0,
1376,11820,story_util-10001376,,-73,,story_util-20001376,0,-73-A-20,,,,,,,,,0,
1377,11821,story_util-10001377,,-73,,story_util-20001377,0,-73-A-22,,,,,,,,,0,
1378,11822,story_util-10001378,,-73,,story_util-20001378,0,-73-A-24,,,,,,,,,0,
1379,11823,story_util-10001379,,-73,,story_util-20001379,0,-73-E-2,,,,,,,,,0,
1380,11824,story_util-10001380,,-73,,story_util-20001380,0,-73-E-4,,,,,,,,,0,
1381,11825,story_util-10001381,,-73,,story_util-20001381,0,-73-E-6,,,,,,,,,0,
1382,11826,story_util-10001382,,-73,,story_util-20001382,0,-73-D-2,,,,,,,,,0,
1383,11827,story_util-10001383,,-73,,story_util-20001383,0,-73-D-4,,,,,,,,,0,
1384,11828,story_util-10001384,,-73,,story_util-20001384,0,-73-D-6,,,,,,,,,0,
1385,11829,story_util-10001385,,-73,,story_util-20001385,0,-73-H-2,,,,,,,,,0,
1386,11830,story_util-10001386,,-73,,story_util-20001386,0,-73-H-4,,,,,,,,,0,
1387,11831,story_util-10001387,,-73,,story_util-20001387,0,-73-H-6,,,,,,,,,0,
1388,11881,story_util-10001388,,-52,,story_util-20001388,0,-52-e-4,,,,,,,,,0,
1389,11882,story_util-10001389,,-52,,story_util-20001389,0,-52-e-5,,,,,,,,,0,
1390,11835,story_util-10001390,-74-A-0,-74,,story_util-20001390,0,-74-A-0,,,,,,,,,1,BG_Base
1391,11838,story_util-10001391,-74-A-2,-74,,story_util-20001391,0,-74-A-2,,,,,,,,,1,202412_Aerialview_b
1392,11839,story_util-10001392,-74-A-4,-74,,story_util-20001392,0,-74-A-4,,,,,,,,,1,202412_Metro
1393,11840,story_util-10001393,-74-A-6,-74,,story_util-20001393,0,-74-A-6,,,,,,,,,1,202408_Room_c
1394,11843,story_util-10001394,-74-A-8,-74,,story_util-20001394,0,-74-A-8,,,,,,,,,1,202412_Nemhran
1395,11844,story_util-10001395,-74-A-10,-74,,story_util-20001395,0,-74-A-10,,,,,,,,,1,2022saros_Corridor
1396,11847,story_util-10001396,-74-A-12,-74,,story_util-20001396,0,-74-A-12,,,,,,,,,1,2022winter_Ruins
1397,11850,story_util-10001397,-74-A-14,-74,,story_util-20001397,0,-74-A-14,,,,,,,,,1,CG4N
1398,11851,story_util-10001398,-74-A-16,-74,,story_util-20001398,0,-74-A-16,,,,,,,,,1,202412_City
1399,11852,story_util-10001399,-74-A-18,-74,,story_util-20001399,0,-74-A-18,,,,,,,,,1,202412_HighWay_a
1400,11855,story_util-10001400,-74-A-20,-74,,story_util-20001400,0,-74-A-20,,,,,,,,,1,主界面背景
1401,11856,story_util-10001401,-74-A-22,-74,,story_util-20001401,0,-74-A-22,,,,,,,,,1,BG-Wall
1402,11857,story_util-10001402,-74-A-24,-74,,story_util-20001402,0,-74-A-24,,,,,,,,,1,202412_Gutenberg
1403,11860,story_util-10001403,-74-A-26,-74,,story_util-20001403,0,-74-A-26,,,,,,,,,1,202412_Solidarity_f
1404,11861,story_util-10001404,-74-A-28,-74,,story_util-20001404,0,-74-A-28,,,,,,,,,1,202412_CityHall
1405,11862,story_util-10001405,-74-A-30,-74,,story_util-20001405,0,-74-A-30,,,,,,,,,1,2022saros_MansionLobby
1406,11865,story_util-10001406,-74-A-32,-74,,story_util-20001406,0,-74-A-32,,,,,,,,,1,202410_Nele_a
1407,11866,story_util-10001407,-74-A-34,-74,,story_util-20001407,0,-74-A-34,,,,,,,,,1,2021summer_J&nele1
1408,11867,story_util-10001408,-74-A-36,-74,,story_util-20001408,0,-74-A-36,,,,,,,,,1,202412_Laboratory
1409,11868,story_util-10001409,-74-A-38,-74,,story_util-20001409,0,-74-A-38,,,,,,,,,1,202412_Lunasia_b
1410,11837,story_util-10001410,-74-S-1,-74,,story_util-20001410,0,-74-S-1,,,,,,,,,2,202412_Moscow_a
1411,11842,story_util-10001411,-74-S-2,-74,,story_util-20001411,0,-74-S-2,,,,,,,,,2,202412_Moscow_a
1412,11846,story_util-10001412,-74-S-3,-74,,story_util-20001412,0,-74-S-3,,,,,,,,,2,202412_Moscow_a
1413,11849,story_util-10001413,-74-S-4,-74,,story_util-20001413,0,-74-S-4,,,,,,,,,2,202412_Moscow_a
1414,11854,story_util-10001414,-74-S-5,-74,,story_util-20001414,0,-74-S-5,,,,,,,,,2,202412_Moscow_a
1415,11859,story_util-10001415,-74-S-6,-74,,story_util-20001415,0,-74-S-6,,,,,,,,,2,202412_Moscow_a
1416,11864,story_util-10001416,-74-S-7,-74,,story_util-20001416,0,-74-S-7,,,,,,,,,2,202412_Moscow_a
1417,11883,story_util-10001417,-75-A-2,-75,,story_util-20001417,0,-75-A-2,,,,,,,,,1,17xh-ShootingRange
1418,11901,story_util-10001418,-75-A-4,-75,,story_util-20001418,0,-75-A-4,,,,,,,,,1,2022saros_DataBase
1419,11902,story_util-10001419,-75-A-6,-75,,story_util-20001419,0,-75-A-6,,,,,,,,,1,202407_Car_b
1420,11903,story_util-10001420,-75-A-8,-75,,story_util-20001420,0,-75-A-8,,,,,,,,,2,BG-Theatre
1421,11904,story_util-10001421,-75-A-10,-75,,story_util-20001421,0,-75-A-10,,,,,,,,,2,202404_ELMO_Frankfurt
1422,11905,story_util-10001422,-75-A-12,-75,,story_util-20001422,0,-75-A-12,,,,,,,,,3,202407_StasiBuilding
1423,11906,story_util-10001423,-75-A-14,-75,,story_util-20001423,0,-75-A-14,,,,,,,,,3,202412_CityHall
1424,11907,story_util-10001424,-75-A-16,-75,,story_util-20001424,0,-75-A-16,,,,,,,,,3,202505_Kalina_b
1425,11908,story_util-10001425,-75-A-18,-75,,story_util-20001425,0,-75-A-18,,,,,,,,,4,17xh-ShootingRange
1426,11909,story_util-10001426,-75-A-20,-75,,story_util-20001426,0,-75-A-20,,,,,,,,,4,202407_Institute_b
1427,11910,story_util-10001427,-75-A-22,-75,,story_util-20001427,0,-75-A-22,,,,,,,,,5,202412_Hospital_b
1428,11911,story_util-10001428,-75-A-24,-75,,story_util-20001428,0,-75-A-24,,,,,,,,,5,2024AB_Room
1429,11912,story_util-10001429,-75-A-26,-75,,story_util-20001429,0,-75-A-26,,,,,,,,,6,202412_Gutenberg
1430,11913,story_util-10001430,-75-A-28,-75,,story_util-20001430,0,-75-A-28,,,,,,,,,6,202410_Warehouse
1431,11914,story_util-10001431,-75-A-30,-75,,story_util-20001431,0,-75-A-30,,,,,,,,,6,202407_Passageway_c
1432,11915,story_util-10001432,-75-A-32,-75,,story_util-20001432,0,-75-A-32,,,,,,,,,6,202505_Kalina_a
1433,11916,story_util-10001433,-75-A-34,-75,,story_util-20001433,0,-75-A-34,,,,,,,,,7,2022winter_Tunnel
1434,11917,story_util-10001434,-76-A-2,-76,,story_util-20001434,0,-76-A-2,,,,,,,,,1,2024AB_Operating_Room
1435,11938,story_util-10001435,-76-A-4,-76,,story_util-20001435,0,-76-A-4,,,,,,,,,1,202408_Lab
1436,11939,story_util-10001436,-76-A-6,-76,,story_util-20001436,0,-76-A-6,,,,,,,,,1,202412_Gutenberg
1437,11940,story_util-10001437,-76-A-8,-76,,story_util-20001437,0,-76-A-8,,,,,,,,,1,2021white_Virgin
1438,11941,story_util-10001438,-76-A-10,-76,,story_util-20001438,0,-76-A-10,,,,,,,,,1,202408_Lab
1439,11922,story_util-10001439,-76-A-12,-76,,story_util-20001439,0,,,,-76-A-12,,-76-A-12,,,,1,BG-Theatre
1440,11942,story_util-10001440,-76-A-14,-76,,story_util-20001440,0,-76-A-14,,,,,,,,,1,2022winter_BedRoom
1441,11943,story_util-10001441,-76-A-16,-76,,story_util-20001441,0,-76-A-16,,,,,,,,,1,2020white-2
1442,11944,story_util-10001442,-76-A-18,-76,,story_util-20001442,0,-76-A-18,,,,,,,,,1,202408_Room_c
1443,11945,story_util-10001443,-76-A-20,-76,,story_util-20001443,0,-76-A-20,,,,,,,,,1,2021white_Safehouse
