id,name,description,code,priority,duration_type,duration_time,special_spot_config_id,mission_hurt_config_id,mission_buff_config_id,detect_target_type,detect_range,effect_target_type,effect_spotbelong_type,effect_range_type,effect_range,side_type,conflict_type,conditions_type,conditions_time,conditions_count,skill_config_id_on_birth,skill_config_id_on_death,death_effect_target_type,death_clear_spot,effect_birth,effect_death,effect_duration,effect_process_star,effect_process_end,effect_process_duration,effect_conditions,effect_conditions_type,spot_buff_config_id,pref_code,is_still_alive
6460004,special_spot_config-16460004,special_spot_config-26460004,6460004,6460004,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460004,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,1000072,0,0,0,0,0,0,0,,0
6460005,special_spot_config-16460005,special_spot_config-26460005,6460005,6460005,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460005,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,1000072,0,0,0,0,0,0,0,,0
6460006,special_spot_config-16460006,special_spot_config-26460006,6460006,6460006,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460006,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,1000072,0,0,0,0,0,0,0,,0
6460007,special_spot_config-16460007,special_spot_config-26460007,6460007,6460007,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460007,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,1000072,0,0,0,0,0,0,0,,0
6460008,special_spot_config-16460008,special_spot_config-26460008,6460008,6460008,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460008,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,1000072,0,0,0,0,0,0,0,,0
6460009,special_spot_config-16460009,special_spot_config-26460009,ShavingIce,6460009,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460009,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,1000073,0,0,0,0,0,0,0,0,,0
6460010,special_spot_config-16460010,special_spot_config-26460010,Boxhouse,6460010,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460010,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460011,special_spot_config-16460011,special_spot_config-26460011,6460011,6460011,3,1,0,0,0,1|7|8|10,0,-1,0|1|2|3,1,0,0,6460011,0;0,0-0;0-0,0,0|0|0,0|0|6460016,-1,0,0,1000071,1000070,0,0,0,0,0,0,,0
6460012,special_spot_config-16460012,special_spot_config-26460012,6460012,6460012,3,1,0,0,0,1|7|8|10,0,-1,0|1|2|3,1,0,0,6460012,0;0,0-0;0-0,0,0|0|0,0|0|6460017,-1,0,0,1000071,1000070,0,0,0,0,0,0,,0
6460013,special_spot_config-16460013,special_spot_config-26460013,6460013,6460013,3,1,0,0,0,1|7|8|10,0,-1,0|1|2|3,1,0,0,6460013,0;0,0-0;0-0,0,0|0|0,0|0|6460018,-1,0,0,1000071,1000070,0,0,0,0,0,0,,0
6460014,special_spot_config-16460014,special_spot_config-26460014,6460014,6460014,3,1,0,0,0,1|7|8|10,0,-1,0|1|2|3,1,0,0,6460014,0;0,0-0;0-0,0,0|0|0,0|0|6460019,-1,0,0,1000071,1000070,0,0,0,0,0,0,,0
6460015,special_spot_config-16460015,special_spot_config-26460015,6460015,6460015,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460015,0;0,0-0;0-0,0,0|0|6460009,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460016,special_spot_config-16460016,special_spot_config-26460016,6460016,6460016,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460016,0;0,0-0;0-0,0,0|0|6460009,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460017,special_spot_config-16460017,special_spot_config-26460017,6460017,6460017,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460017,0;0,0-0;0-0,0,0|0|6460009,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460018,special_spot_config-16460018,special_spot_config-26460018,6460018,6460018,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460018,0;0,0-0;0-0,0,0|0|6460009,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460019,special_spot_config-16460019,special_spot_config-26460019,6460019,6460019,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460019,0;0,0-0;0-0,0,0|0|6460009,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460020,special_spot_config-16460020,special_spot_config-26460020,6460020,6460020,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460020,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460021,special_spot_config-16460021,special_spot_config-26460021,6460021,6460021,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460021,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460022,special_spot_config-16460022,special_spot_config-26460022,6460022,6460022,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460022,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460023,special_spot_config-16460023,special_spot_config-26460023,6460023,6460023,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460023,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460024,special_spot_config-16460024,special_spot_config-26460024,6460024,6460024,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460024,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460025,special_spot_config-16460025,special_spot_config-26460025,6460025,6460025,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460025,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460026,special_spot_config-16460026,special_spot_config-26460026,6460026,6460026,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460026,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6460027,special_spot_config-16460027,special_spot_config-26460027,6460027,6460027,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6460027,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6470001,special_spot_config-16470001,special_spot_config-26470001,6470001,6470001,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6470001,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6470002,special_spot_config-16470002,special_spot_config-26470002,6470002,6470002,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6470002,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6470003,special_spot_config-16470003,special_spot_config-26470003,6470003,6470003,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6470003,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6470004,special_spot_config-16470004,special_spot_config-26470004,6470004,6470004,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6470004,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6470005,special_spot_config-16470005,special_spot_config-26470005,6470005,6470005,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6470005,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6470006,special_spot_config-16470006,special_spot_config-26470006,6470006,6470006,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6470006,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6470007,special_spot_config-16470007,special_spot_config-26470007,6470007,6470007,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6470007,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480001,special_spot_config-16480001,special_spot_config-26480001,6480001,6480001,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480001,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1017,0,0,0,0,0,0,,0
6480002,special_spot_config-16480002,special_spot_config-26480002,6480002,6480002,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480002,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1018,0,0,0,0,0,0,,0
6480003,special_spot_config-16480003,special_spot_config-26480003,6480003,6480003,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480003,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1015,0,0,0,0,0,0,,0
6480004,special_spot_config-16480004,special_spot_config-26480004,6480004,6480004,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480004,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1016,0,0,0,0,0,0,,0
6480005,special_spot_config-16480005,special_spot_config-26480005,Console,6480005,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480005,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480006,special_spot_config-16480006,special_spot_config-26480006,6480006,6480006,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480006,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480007,special_spot_config-16480007,special_spot_config-26480007,6480007,6480007,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480007,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480008,special_spot_config-16480008,special_spot_config-26480008,6480008,6480008,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480008,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480009,special_spot_config-16480009,special_spot_config-26480009,6480009,6480009,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480009,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480010,special_spot_config-16480010,special_spot_config-26480010,6480010,6480010,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480010,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480011,special_spot_config-16480011,special_spot_config-26480011,Console,6480011,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480011,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480012,special_spot_config-16480012,special_spot_config-26480012,Plaincloth,6480012,3,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480012,0;0,0-0;0-0,0,0|0|0,0|0|6480014,-1,0,0,0,0,0,0,0,0,0,0,,0
6480013,special_spot_config-16480013,special_spot_config-26480013,Nele,6480013,3,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480013,0;0,0-0;0-0,0,0|0|0,0|0|6480015,-1,0,0,0,0,0,0,0,0,0,0,,0
6480014,special_spot_config-16480014,special_spot_config-26480014,Plaincloth,6480014,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480014,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480015,special_spot_config-16480015,special_spot_config-26480015,Nele,6480015,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480015,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480016,special_spot_config-16480016,special_spot_config-26480016,Plaincloth,6480016,3,1,0,0,0,4|5|6,0,-1,0|1|2|3,1,0,0,6480016,0;0,0-0;0-0,0,0|0|0,0|0|6480017,-1,0,0,0,0,0,0,0,0,0,0,,0
6480017,special_spot_config-16480017,special_spot_config-26480017,Mobster,6480017,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480017,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480018,special_spot_config-16480018,special_spot_config-26480018,6480018,6480018,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480018,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480019,special_spot_config-16480019,special_spot_config-26480019,6480019,6480019,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480019,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480020,special_spot_config-16480020,special_spot_config-26480020,6480020,6480020,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480020,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
6480021,special_spot_config-16480021,special_spot_config-26480021,6480021,6480021,1,1,0,0,0,-1,0,-1,0|1|2|3,1,1,0,6480021,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,1000016,0,0,0,0,0,1,0,0,,0
6480022,special_spot_config-16480022,special_spot_config-26480022,6480022,6480022,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480022,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480023,special_spot_config-16480023,special_spot_config-26480023,6480023,6480023,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480023,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480024,special_spot_config-16480024,special_spot_config-26480024,Console,6480024,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480024,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480025,special_spot_config-16480025,special_spot_config-26480025,Console,6480025,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480025,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480026,special_spot_config-16480026,special_spot_config-26480026,iaso,6480026,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480026,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480027,special_spot_config-16480027,special_spot_config-26480027,6480027,6480027,3,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480027,0;0,0-0;0-0,1,0|0|0,0|0|6480028,-1,0,0,0,1000074,0,0,0,0|1,0,0,,0
6480028,special_spot_config-16480028,special_spot_config-26480028,6480028,6480028,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480028,0;0,0-0;0-0,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0|1,0,0,,0
6480029,special_spot_config-16480029,special_spot_config-26480029,6480029,6480029,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480029,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480030,special_spot_config-16480030,special_spot_config-26480030,6480030,6480030,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480030,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480031,special_spot_config-16480031,special_spot_config-26480031,6480031,6480031,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480031,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,900002,0,0,0,0,0,3,,0
6480032,special_spot_config-16480032,special_spot_config-26480032,6480032,6480032,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480032,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,900002,0,0,0,0,0,3,,0
6480033,special_spot_config-16480033,special_spot_config-26480033,6480033,6480033,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480033,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,1000011,0,0,0,0,0,0,0,0,,0
6480034,special_spot_config-16480034,special_spot_config-26480034,6480034,6480034,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480034,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,1000011,0,0,0,0,0,0,0,0,,0
6480035,special_spot_config-16480035,special_spot_config-26480035,6480035,6480035,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480035,0;0,0-0;0-0,0,0|1000004|0,0|0|0,-1,0,1000012,0,0,0,0,0,0,0,0,,0
6480036,special_spot_config-16480036,special_spot_config-26480036,6480036,6480036,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480036,0;0,0-0;0-0,0,0|1000004|0,0|0|0,-1,0,1000012,0,0,0,0,0,0,0,0,,0
6480037,special_spot_config-16480037,special_spot_config-26480037,6480037,6480037,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480037,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480038,special_spot_config-16480038,special_spot_config-26480038,6480038,6480041,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480038,0;0,0-0;0-0,0,0|6480001|0,0|0|0,-1,0,1000069,0,0,0,0,0,0,0,0,,0
6480039,special_spot_config-16480039,special_spot_config-26480039,6480039,6480039,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480039,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,900002,0,0,0,0,0,3,,0
6480040,special_spot_config-16480040,special_spot_config-26480040,6480040,6480040,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480040,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480041,special_spot_config-16480041,special_spot_config-26480041,6480041,6480038,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480038,0;0,0-0;0-0,0,0|6430009|0,0|0|0,-1,0,0,0,900002,0,0,0,0,0,3,,0
6480042,special_spot_config-16480042,special_spot_config-26480042,Air_Runway,6480042,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480042,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480043,special_spot_config-16480043,special_spot_config-26480043,Air_Runway,6480043,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480043,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480044,special_spot_config-16480044,special_spot_config-26480044,6480044,6480044,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480044,0;0,0-0;0-0,0,0|0|0,0|0|6480047,-1,0,0,0,0,0,0,0,0,0,0,,0
6480045,special_spot_config-16480045,special_spot_config-26480045,6480045,6480045,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480045,0;0,0-0;0-0,0,0|0|0,0|0|6480038,-1,0,0,0,1000076,0,0,1000075,0,0,0,,0
6480046,special_spot_config-16480046,special_spot_config-26480046,6480046,6480046,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480046,0;0,0-0;0-0,0,0|0|0,0|0|6480041,-1,0,0,0,0,0,0,0,0,0,0,,0
6480047,special_spot_config-16480047,special_spot_config-26480047,6480047,6480047,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480047,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,3,,0
6480048,special_spot_config-16480048,special_spot_config-26480048,6480048,6480048,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480048,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,900002,0,0,0,0,0,3,,0
6480049,special_spot_config-16480049,special_spot_config-26480049,TargetPoint_Radar,6480049,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480049,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480050,special_spot_config-16480050,special_spot_config-26480050,6480050,6480050,3,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480050,0;0,0-0;0-0,0,0|0|0,0|0|6480054,-1,0,0,0,1000082,0,0,0,0,0,0,,0
6480051,special_spot_config-16480051,special_spot_config-26480051,6480051,6480051,3,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480051,0;0,0-0;0-0,0,0|0|0,0|0|6480055,-1,0,0,0,1000082,0,0,0,0,0,0,,0
6480052,special_spot_config-16480052,special_spot_config-26480052,6480052,6480052,3,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480052,0;0,0-0;0-0,0,0|0|0,0|0|6480056,-1,0,0,0,1000082,0,0,0,0,0,0,,0
6480053,special_spot_config-16480053,special_spot_config-26480053,6480053,6480053,3,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480053,0;0,0-0;0-0,0,0|0|0,0|0|6480057,-1,0,0,0,1000082,0,0,0,0,0,0,,0
6480054,special_spot_config-16480054,special_spot_config-26480054,6480054,6480054,1,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480054,0;0,0-0;0-0,0,0|0|6480049,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480055,special_spot_config-16480055,special_spot_config-26480055,6480055,6480055,1,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480055,0;0,0-0;0-0,0,0|0|6480049,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480056,special_spot_config-16480056,special_spot_config-26480056,6480056,6480056,1,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480056,0;0,0-0;0-0,0,0|0|6480049,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480057,special_spot_config-16480057,special_spot_config-26480057,6480057,6480057,1,1,0,0,0,1|3|7|8|201|301|10|305|304,0,-1,0|1|2|3,1,0,0,6480057,0;0,0-0;0-0,0,0|0|6480049,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480058,special_spot_config-16480058,special_spot_config-26480058,Air_Runway,6480058,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480058,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,900002,0,0,0,0,0,3,,0
6480059,special_spot_config-16480059,special_spot_config-26480059,6480059,6480059,3,1,0,0,0,301|10|305|304,0,-1,0|1|2|3,1,0,0,6480059,0;0,0-0;0-0,0,0|0|0,0|0|6480060,-1,0,0,0,0,0,0,0,0,0,0,,0
6480060,special_spot_config-16480060,special_spot_config-26480060,Dandelion_M4,6480060,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480060,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480061,special_spot_config-16480061,special_spot_config-26480061,6480061,6480061,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480061,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1000056,0,0,0,0,0,0,,0
6480062,special_spot_config-16480062,special_spot_config-26480062,6480062,6480062,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480062,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1000077,0,0,0,0,0,0,,0
6480063,special_spot_config-16480063,special_spot_config-26480063,6480063,6480063,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480063,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1000078,0,0,0,0,0,0,,0
6480064,special_spot_config-16480064,special_spot_config-26480064,6480064,6480064,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480064,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1000079,0,0,0,0,0,0,,0
6480065,special_spot_config-16480065,special_spot_config-26480065,6480065,6480065,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480065,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,1000080,0,0,0,0,0,0,,0
6480066,special_spot_config-16480066,special_spot_config-26480066,Jason,6480066,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480066,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480067,special_spot_config-16480067,special_spot_config-26480067,Dandelion_M4,6480067,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480067,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480068,special_spot_config-16480068,special_spot_config-26480068,iaso,6480068,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480068,0;0,0-0;0-0,0,0|1000010|0,0|0|0,-1,0,1000081,0,0,0,0,0,0,0,0,,0
6480069,special_spot_config-16480069,special_spot_config-26480069,6480069,6480069,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480069,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480070,special_spot_config-16480070,special_spot_config-26480070,6480070,6480070,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6440081,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480071,special_spot_config-16480071,special_spot_config-26480071,6480071,6480071,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6440082,0;0,0-0;0-0,0,0|0|0,0|0|6480070,-1,0,0,0,0,0,0,0,0,0,0,,0
6480072,special_spot_config-16480072,special_spot_config-26480072,6480072,6480072,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6440083,0;0,0-0;0-0,0,0|0|0,0|0|6480071,-1,0,0,0,0,0,0,0,0,0,0,,0
6480073,special_spot_config-16480073,special_spot_config-26480073,6480073,6480041,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480073,0;0,0-0;0-0,0,0|6480001|6480058,0|0|0,-1,0,1000069,0,0,0,0,0,0,0,0,,0
6480074,special_spot_config-16480074,special_spot_config-26480074,6480074,6480074,1,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480074,0;0,0-0;0-0,0,0|0|0,0|0|6480073,-1,0,0,0,1000076,0,0,1000075,0,0,0,,0
6480075,special_spot_config-16480075,special_spot_config-26480075,6480075,6480075,1,99,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480075,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480076,special_spot_config-16480076,special_spot_config-26480076,6480076,6480076,2,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480076,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480077,special_spot_config-16480077,special_spot_config-26480077,6480077,6480077,2,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480077,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
6480078,special_spot_config-16480078,special_spot_config-26480078,6480078,6480078,2,1,0,0,0,-1,0,-1,0|1|2|3,1,0,0,6480078,0;0,0-0;0-0,0,0|0|0,0|0|0,-1,0,0,0,0,0,0,0,0,0,0,,0
