id,name,classes,type,position,space,deco_rate,decompose_gift,description,code,texture_type,sorting,offset,rotate,interact_point,interact_point_offset,furniture_bgm,touch_area,bonus_id,ai
8606,furniture-10008606,86,201,"12,1","10,4,1,1,1,0",1200,100003,furniture-20008606,"Island2020_house_01,Island2020_house_02","1,1","0,20","0,0,0|0,0,0","2,2","12,17,18","*-1.715,2.268,0.438|*0.213,4.803,0.000|*1.505,2.373,0.521",0,0,0,0
8607,furniture-10008607,86,201,"12,8","6,3,1,1,1,0",1100,100003,furniture-20008607,Island2020_deco_11,1,0,"0,0,0",2,43,"*0.438,1.317,0.370",0,0,0,0
8608,furniture-10008608,86,102,"2,6","9,4,1,1,1,0",1150,100003,furniture-20008608,"Island2020_deco_12,Island2020_deco_13","1,1","0,0","-1.011419,0,0|1.2792771603,0,0","2,2",0,"0,0,0",0,0,0,0
8609,furniture-10008609,86,201,"21,9","4,2,1,1,1,0",1050,100003,furniture-20008609,"Island2020_deco_14,Island2020_deco_15","1,1","0,0","0,0,0|1.1490554,0,0","2,2",88609,"*-3.296,-0.028,3.614",0,0,0,0
8610,furniture-10008610,86,201,"4,4","5,3,1,1,1,0",1050,100003,furniture-20008610,"Island2020_deco_16,Island2020_deco_17","1,1","0,0","0,0,0|0,2.2386769,0.5171792","2,2",0,"0,0,0",0,0,0,0
8611,furniture-10008611,86,201,"1,0","10,3,1,1,1,0",1150,100003,furniture-20008611,Island2020_deco_18,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
8612,furniture-10008612,86,201,"23,1","10,3,1,1,1,0",1150,100003,furniture-20008612,Island2020_deco_19,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
8613,furniture-10008613,86,201,"24,5","2,2,1,1,1,0",1000,100003,furniture-20008613,beach2020_balloon,2,0,"0,0,0",2,104,"*-0.875,5.321,0.000",0,"2,8,0",0,0
8701,furniture-10008701,87,302,0,"8,5,1,1,1,0",1000,100003,furniture-20008701,Fetter_poster_firstShow,1,0,"0,0,0",3,0,0,0,0,0,0
8702,furniture-10008702,87,202,0,"5,5,1,1,1,0",1000,100003,furniture-20008702,Fetter_ChipsChair,1,0,"0,0,0",2,"1,104","*0.817,1.793,0.313|*-0.569,2.157,-0.285",0,0,0,0
8703,furniture-10008703,87,202,0,"3,3,1,1,1,0",1000,100003,furniture-20008703,Fetter_DiceChair,1,0,"0,0,0",2,"1,104","*-0.146,2.134,-0.285|*0.391,2.228,-0.285",0,0,0,0
8704,furniture-10008704,87,302,0,"4,8,1,1,1,0",1000,100003,furniture-20008704,Fetter_poster_outerPolaris,1,0,"0,0,0",3,0,0,0,0,0,0
8705,furniture-10008705,87,201,0,"3,3,1,1,1,0",1000,100003,furniture-20008705,Fetter_afternoon_Tea,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
8801,furniture-10008801,88,101,"0,0","1,1,1,1,1,0",900,100003,furniture-20008801,MidCentury2020_floor,1,0,"0,0,0",1,0,"0,0,0",0,0,0,0
8802,furniture-10008802,88,301,"0,0","1,1,1,1,1,0",900,100003,furniture-20008802,MidCentury2020_wall,1,0,"0,0,0",3,0,"0,0,0",0,0,0,0
8803,furniture-10008803,88,202,"26,9","8,4,1,1,1,0",1200,100003,furniture-20008803,"MidCentury2020_deco_01,MidCentury2020_deco_02,MidCentury2020_deco_03,MidCentury2020_deco_04,MidCentury2020_deco_05","1,1,1,1,1","20,20,20,20,0","-0.2627604,-0.3117673,0|2.0394044176,-0.3117673,0|-0.26276029573,1.9330521457,0.51193973677|2.0435752176,1.9612029603,0.46502063498|0.39515014214,0.97381652698,0.18663381143","2,2,2,2,2","27,104","*-0.575,0.834,0.629|*-1.453,6.459,1.736",0,0,0,0
8804,furniture-10008804,88,201,"5,0","25,3,1,1,0,0",1350,100003,furniture-20008804,"MidCentury2020_deco_06,MidCentury2020_deco_07,MidCentury2020_deco_08","1,1,1","0,0,20","-2.231378,0,0|2.3677381352,0,0|-2.231378,0,0","2,2,2",27,"*-2.272,5.150,0.085",0,0,0,0
8805,furniture-10008805,88,201,"1,5","8,2,1,1,1,0",1200,100003,furniture-20008805,"MidCentury2020_deco_09,MidCentury2020_deco_10,MidCentury2020_deco_11","1,1,1","0,0,0","-0.563058,0,0|1.7307662603,0,0|-0.24296526185,2.2375205457,0.52757950688","2,2,2",0,"0,0,0",0,0,0,0
8806,furniture-10008806,88,201,"3,12","2,2,1,1,1,0",1000,100003,furniture-20008806,"MidCentury2020_deco_12,MidCentury2020_deco_13","1,1","0,0","0,0,0|-0.2752728,2.2459758,0.4504464","2,2",104,"*-0.292,8.619,1.559",0,0,0,0
8807,furniture-10008807,88,201,"22,4","7,3,1,1,1,0",1100,100003,furniture-20008807,"MidCentury2020_deco_14,MidCentury2020_deco_15","1,1","0,0","-0.3075965,0,0|1.9956110176,0,0","2,2",104,"*-1.575,4.436,1.258",0,0,0,0
8808,furniture-10008808,88,201,"31,2","3,2,1,1,1,0",1000,100003,furniture-20008808,"MidCentury2020_deco_17,MidCentury2020_deco_18","1,1","0,0","0,0,0|0.166832,2.2449331,0.5171792","2,2",0,"0,0,0",0,0,0,0
8809,furniture-10008809,88,201,"10,4","4,2,1,1,1,0",1100,100003,furniture-20008809,MidCentury2020_deco_16,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
8810,furniture-10008810,88,202,"19,10","2,2,1,1,1,0",1000,100003,furniture-20008810,MidCentury2020_deco_20,1,0,"-0.0792452,-0.510923,0.1793444",2,20,"*-0.198,0.919,1.033",0,0,0,0
8811,furniture-10008811,88,202,"13,9","2,2,1,1,1,0",1000,100003,furniture-20008811,MidCentury2020_deco_19,1,0,"0.0865441,-0.4410621,0.00141337",2,20,"*0.376,1.508,0.561",0,0,0,0
8812,furniture-10008812,88,201,"16,8","2,2,1,1,1,0",1000,100003,furniture-20008812,MidCentury2020_deco_21,1,0,"0,-0.469215,-0.1219959",2,0,"0,0,0",0,0,0,0
8813,furniture-10008813,88,201,"4,8","8,4,1,1,1,0",1250,100003,furniture-20008813,"MidCentury2020_deco_22,MidCentury2020_deco_23,MidCentury2020_deco_24,MidCentury2020_deco_25,MidCentury2020_deco_26","1,1,1,1,1","20,20,20,0,0","-0.6568676336,-0.4316778,0.7319754|-0.6568676336,1.8131416457,1.2501712325|0.6652426,-0.1449353,0.959284|-0.52866151667,0.028682393487,0.62458949959|1.7546201082,0.028682393487,0.62458949959","2,2,2,2,2",36,"*-0.671,0.541,2.077",0,0,0,0
8901,furniture-10008901,89,101,"0,0","1,1,1,1,1,0",600,100002,furniture-20008901,Izakaya2020_floor,1,0,"0,0,0",1,0,0,0,0,0,0
8902,furniture-10008902,89,301,"0,0","1,1,1,1,1,0",600,100002,furniture-20008902,Izakaya2020_wall,1,0,"0,0,0",3,0,0,0,0,0,0
8903,furniture-10008903,89,201,"7,3","10,3,1,1,1,0",650,100002,furniture-20008903,Izakaya2020_deco_01,1,0,"0,-0.2596323,0.4629588",2,38,"*-0.362,0.404,2.527",0,0,0,0
8904,furniture-10008904,89,201,"3,13","20,1,1,1,1,1",600,100002,furniture-20008904,"Izakaya2020_deco_02,Izakaya2020_deco_03,Izakaya2020_deco_04,Izakaya2020_deco_05","1,1,1,1","0,0,0,0","-2.7836607382,3.326213,0|-0.47941031206,3.326213,0|1.8039867397,3.326213,0|4.087384,3.326213,0","2,2,2,2",0,0,0,"20,5",0,0
8905,furniture-10008905,89,302,"4,10","19,12,1,1,1,0",750,100002,furniture-20008905,"Izakaya2020_deco_06,Izakaya2020_deco_07","1,1","0,0","-1.000992,0.83416,0|3.5978332219,0.83416,0","3,3",0,0,0,"20,4",0,0
8906,furniture-10008906,89,201,"30,5","5,5,1,1,1,0",650,100002,furniture-20008906,"Izakaya2020_deco_08,Izakaya2020_deco_09,Izakaya2020_deco_10","1,1,1","0,0,0","0,0,0|0,2.2376342,0.5286489|0,4.4773538,1.0333157","2,2,2",0,0,0,0,0,0
8907,furniture-10008907,89,201,"19,10","6,2,1,1,1,0",600,100002,furniture-20008907,"Izakaya2020_deco_11,Izakaya2020_deco_12","1,1","0,0","0,0,0|0,2.2449331,0.5171792","2,2",0,0,0,0,0,0
8908,furniture-10008908,89,201,"2,10","6,2,1,1,1,0",600,100002,furniture-20008908,Izakaya2020_deco_13,1,0,"0,0,0",2,0,0,0,0,0,0
8909,furniture-10008909,89,201,"8,0","5,2,1,1,1,0",600,100002,furniture-20008909,"Izakaya2020_deco_14,Izakaya2020_deco_15","1,1","0,0","0,-0.086430685521,0.102941016288|0,2.1552609,0.6224919","2,2",38,"*0.000,-0.285,1.952",0,0,0,0
8910,furniture-10008910,89,202,"14,7","1,1,1,1,1,0",500,100002,furniture-20008910,Izakaya2020_deco_16,1,0,"0,0,0",2,20,"*0.003,1.357,0.418",0,0,0,0
8911,furniture-10008911,89,201,"26,11","3,2,1,1,1,0",550,100002,furniture-20008911,Izakaya2020_deco_17,1,0,"0,0,0",2,0,0,0,0,0,0
8912,furniture-10008912,89,201,"18,4","5,2,1,1,1,0",600,100002,furniture-20008912,"Izakaya2020_deco_18,Izakaya2020_deco_19","1,1","20,0","0,0,0|0,0,0","2,2","14,19","*1.374,1.158,-0.697|*-1.913,1.061,0.285",0,0,0,0
8913,furniture-10008913,89,102,"5,3","18,6,1,1,1,0",700,100002,furniture-20008913,"Izakaya2020_deco_20,Izakaya2020_deco_21,Izakaya2020_deco_22","1,1,1","0,0,0","-2.0854,0.125124,-0.20854|0.218967,0.125124,-0.20854|2.5112105271,0.125124,-0.20854","1,1,1",0,0,0,"18,4,0",0,0
9001,furniture-10009001,90,101,"0,0","1,1,1,1,1,0",900,100003,furniture-20009001,Edo2020_floor,1,0,"0,0,0",1,0,0,0,0,0,0
9002,furniture-10009002,90,301,"0,0","1,1,1,1,1,0",900,100003,furniture-20009002,Edo2020_wall,1,0,"0,0,0",3,0,0,0,0,0,0
9003,furniture-10009003,90,201,"20,10","4,3,1,1,1,0",1100,100003,furniture-20009003,Edo2020_deco_01,1,0,"0,0,0",2,0,0,0,0,0,0
9004,furniture-10009004,90,201,"27,7","8,4,1,1,1,0",900,100003,furniture-20009004,"Edo2020_deco_02,Edo2020_deco_03","1,1","20,0","-0.34933223582,0,0|-1.0020347,0.1845485157,0","2,2",27,"*-1.861,1.016,-0.219",0,0,0,0
9005,furniture-10009005,90,201,"3,11","4,3,1,1,1,0",1100,100003,furniture-20009005,"Edo2020_deco_04,Edo2020_deco_05","1,1","0,20","0,0,0|0,0,0","2,2",12,"*0.776,2.040,0.296",0,0,0,0
9006,furniture-10009006,90,201,"0,3","10,4,1,1,1,0",900,100003,furniture-20009006,"Edo2020_deco_06,Edo2020_deco_07","1,1","20,0","0.14601491158,-0.30549712782,0.74035922935|0.510923,-0.166832,1.574477","2,2",36,"*1.808,-0.057,3.301",0,0,0,0
9007,furniture-10009007,90,201,"12,9","4,2,1,1,1,0",1100,100003,furniture-20009007,Edo2020_deco_08,1,0,"0,0,0",2,0,0,0,0,0,0
9008,furniture-10009008,90,201,"26,3","7,3,1,1,1,0",1000,100003,furniture-20009008,Edo2020_deco_09,1,0,"-0.271102,0,0",2,0,0,0,0,0,0
9009,furniture-10009009,90,201,"15,5","6,4,1,1,1,0",1000,100003,furniture-20009009,"Edo2020_deco_10,Edo2020_deco_11","1,1","0,0","-0.323237,0,0|-2.2145988716,1.8716465,0.2648458","2,2",0,0,0,0,0,0
9010,furniture-10009010,90,201,"2,8","3,2,1,1,1,0",1100,100003,furniture-20009010,Edo2020_deco_12,1,0,"0,0,0",2,0,0,0,0,0,0
9011,furniture-10009011,90,201,"15,0","10,3,1,1,1,0",900,100003,furniture-20009011,"Edo2020_deco_13,Edo2020_deco_14","1,1","0,0","-0.49725122187,0,0|1.8028283,0,0","2,2",0,0,0,0,0,0
9012,furniture-10009012,90,201,"6,0","9,3,1,1,1,0",900,100003,furniture-20009012,Edo2020_deco_15,1,0,"0,0,0",2,0,0,0,0,0,0
9013,furniture-10009013,90,201,"25,11","6,3,1,1,1,0",1100,100003,furniture-20009013,Edo2020_deco_16,1,0,"0,0,0",2,0,0,0,0,0,0
9014,furniture-10009014,90,202,"13,12","6,2,1,1,1,0",1100,100003,furniture-20009014,Edo2020_deco_17,1,0,"0,0,0",2,4,"*-0.379,1.127,0.290",0,0,0,0
9101,furniture-10009101,91,101,"0,0","1,1,1,1,1,0",900,100003,furniture-20009101,Halloween2020_floor,1,0,"0,0,0",1,0,0,0,0,0,0
9102,furniture-10009102,91,301,"0,0","1,1,1,1,1,0",900,100003,furniture-20009102,Halloween2020_wall,1,0,"0,0,0",3,0,0,0,0,0,0
9103,furniture-10009103,91,102,"16,6","10,6,1,1,1,0",1000,100003,furniture-20009103,"Halloween2020_deco_01,Halloween2020_deco_02","1,1","0,0","-1.1155732603,0,0|1.178251,0,0","1,1",0,0,0,0,0,0
9104,furniture-10009104,91,302,"14,10","5,13,1,1,1,0",1100,100003,furniture-20009104,"Halloween2020_deco_03,Halloween2020_deco_04","1,1","0,0","-0.604766,0.9707537,0.1126116|3.9620285206,0.9707537,0.1126116","3,3",0,0,0,0,0,0
9105,furniture-10009105,91,201,"8,0","8,3,1,1,0,0",1000,100003,furniture-20009105,"Halloween2020_deco_05,Halloween2020_deco_06,Halloween2020_deco_07,Halloween2020_deco_08","1,1,1,1","0,0,0,0","-0.24920602989,-0.40434070848,0.29198154615|-0.260675,1.8330666,0.7934947|2.0383617176,1.8330666,0.79349490854|2.0456606176,-0.40434070848,0.29198154615","2,2,2,2",0,0,0,0,0,0
9106,furniture-10009106,91,201,"16,6","11,6,0,0,0,0",1100,100003,furniture-20009106,"Halloween2020_deco_09,Halloween2020_deco_10","1,1","0,0","-0.5484602,-0.1501488,0.0688182|1.7527787,-0.1501488,0.0688182","2,2","12,14,7","*-3.418,1.753,0.589|*2.882,1.360,-0.356|*-0.347,2.717,0.504",0,0,0,0
9107,furniture-10009107,91,201,"25,0","9,3,1,1,0,0",1000,100003,furniture-20009107,"Halloween2020_deco_11,Halloween2020_deco_12","1,1","0,0","-0.6349494492,0,-0.542256|1.6485827317,0,-0.5401186","2,2",14,"*-0.088,1.793,-1.309",0,0,0,0
9108,furniture-10009108,91,201,"27,11","7,3,1,1,1,0",1000,100003,furniture-20009108,Halloween2020_deco_13,1,0,"0,0,0",2,0,0,0,0,0,0
9109,furniture-10009109,91,201,"22,2","0,0,1,1,1,0",1000,100003,furniture-20009109,Halloween2020_deco_14,1,0,"0,1.887287,0",2,0,0,0,"2,2,2",0,0
9110,furniture-10009110,91,201,"30,8","3,2,1,1,1,0",900,100003,furniture-20009110,Halloween2020_deco_15,1,0,"0,0,0",2,0,0,0,0,0,0
9111,furniture-10009111,91,302,"29,12","2,2,1,1,1,0",900,100003,furniture-20009111,Halloween2020_deco_16,1,0,"0,0,0",3,0,0,0,0,0,0
9112,furniture-10009112,91,201,"3,0","5,14,0,0,1,0",1200,100003,furniture-20009112,"Halloween2020_deco_17,Halloween2020_deco_18,Halloween2020_deco_19,Halloween2020_deco_22","1,1,1,1","-10,0,0,10","-0.604766,-1.491061,4.076957|-0.60476579146,2.9939524742,5.1350284834|-0.93843,-0.802879,4.27507|-1.000992,-0.041504266847,-0.218967","2,2,2,2","891121,891122","*-3.967,0.000,11.297|*-3.704,0.000,6.004",0,"5,15",3076,0
9113,furniture-10009113,91,201,"9,11","6,3,1,1,1,0",1000,100003,furniture-20009113,"Halloween2020_deco_20,Halloween2020_deco_21","1,1","0,0","0,0,0|2.304367,0,0","2,2",0,0,0,0,0,0
9114,furniture-10009114,91,302,"20,10","6,5,1,1,1,0",1000,100003,furniture-20009114,Halloween2020_deco_23,1,50,"0,0.542204,0",3,0,0,0,0,0,0
9201,furniture-10009201,92,101,"0,0","1,1,1,1,1,0",900,100003,furniture-20009201,Agent2020_floor,1,0,"0,0,0",1,0,0,0,0,0,0
9202,furniture-10009202,92,301,"0,0","1,1,1,1,1,0",900,100003,furniture-20009202,Agent2020_wall,1,0,"0,0,0",3,0,0,0,0,0,0
9203,furniture-10009203,92,201,"2,9","9,5,1,1,1,0",1200,100003,furniture-20009203,"Agent2020_deco_01,Agent2020_deco_02","1,1","0,0","-0.542204,0,0|1.751736,0,0","2,2",104,"*-1.791,4.493,-0.285",0,0,0,0
9204,furniture-10009204,92,202,"0,5","4,4,1,1,1,0",1000,100003,furniture-20009204,"Agent2020_deco_03,Agent2020_deco_04","1,1","0,20","0,0,0|0,0,0","2,2",19,"*0.438,1.280,-0.171",0,0,0,0
9205,furniture-10009205,92,102,"12,8","8,3,1,1,0,0",1150,100003,furniture-20009205,"Agent2020_deco_05,Agent2020_deco_06","1,1","0,0","0,0,0|4.6035205,0,0","1,1",0,0,0,0,0,0
9206,furniture-10009206,92,302,"6,9","8,8,0,0,0,0",1150,100003,furniture-20009206,"Agent2020_deco_07,Agent2020_deco_08","1,1","0,0","-0.2283513,0,0|2.0739303,0,0","3,3",0,0,0,0,0,0
9207,furniture-10009207,92,201,"20,0","13,5,1,1,0,0",1200,100003,furniture-20009207,"Agent2020_deco_09,Agent2020_deco_10","1,1","0,20","0,0,0|0,0,0","2,2",17,"*-0.321,0.598,0.228",0,0,0,0
9208,furniture-10009208,92,202,"4,2","7,3,1,1,1,0",1150,100003,furniture-20009208,"Agent2020_deco_11,Agent2020_deco_12","1,1","0,0","0,0,0|2.204,0,0","2,2","43,104","*1.313,1.992,-0.285|*-0.146,6.118,-0.285",0,0,0,0
9209,furniture-10009209,92,201,"28,6","5,3,1,1,1,0",1000,100003,furniture-20009209,Agent2020_deco_13,1,0,"0,0,0",2,14,"*-1.225,2.589,-0.285",0,0,0,0
9210,furniture-10009210,92,201,"25,12","6,3,1,1,1,0",1100,100003,furniture-20009210,Agent2020_deco_14,1,0,"0,0,0",2,0,0,0,0,0,0
9211,furniture-10009211,92,201,"18,6","5,4,1,1,1,0",1100,100003,furniture-20009211,Agent2020_deco_15,1,0,"0,0,0",2,14,"*0.175,1.650,-0.285",0,0,0,0
9212,furniture-10009212,92,201,"13,2","7,3,0,0,1,0",1150,100003,furniture-20009212,Agent2020_deco_16,1,0,"0,0,0",2,0,0,0,0,0,0
9213,furniture-10009213,92,201,"0,1","3,3,1,1,1,0",1000,100003,furniture-20009213,Agent2020_deco_17,1,0,"0,0,0",2,0,0,0,0,0,0
9301,furniture-10009301,93,101,"0,0","1,1,1,1,1,0",900,100003,furniture-20009301,Christmas2020_floor,1,0,"0,0,0",1,0,"0,0,0",0,0,0,0
9302,furniture-10009302,93,301,"0,0","1,1,1,1,1,0",900,100003,furniture-20009302,Christmas2020_wall,1,0,"0,0,0",3,0,"0,0,0",0,0,0,0
9303,furniture-10009303,93,201,"26,6","8,3,1,1,1,0",1150,100003,furniture-20009303,"Christmas2020_deco_01,Christmas2020_deco_02,Christmas2020_deco_03,Christmas2020_deco_04,Christmas2020_deco_05,Christmas2020_deco_06","1,1,1,1,1,1","0,0,0,0,20,20","-0.583912,-0.2898706,-0.0709036|1.710028,-0.2898706,-0.0709036|-0.583912,1.9519344,0.4452329|1.7110707,1.9561052,0.44001950427|-0.4035249,0.9916077,-0.0709036|1.8997994,0.990565,-0.0709036","2,2,2,2,2,2",30,"*1.517,2.931,-0.285",0,0,0,0
9304,furniture-10009304,93,201,"1,6","8,4,1,1,1,0",1150,100003,furniture-20009304,"Christmas2020_deco_07,Christmas2020_deco_08,Christmas2020_deco_09,Christmas2020_deco_10,Christmas2020_deco_11,Christmas2020_deco_12","1,1,1,1,1,1","20,20,0,0,20,20","-0.354518,-0.0792452,0|1.9342085,-0.0792452,0|-0.354518,-0.0792452,0|1.9456782,-0.0823733,0|-0.3367921,1.3930472,0.3075965|1.9654895,1.5087869,0.3326213","2,2,2,2,2,2",36,"*1.400,0.512,0.171",0,0,0,0
9305,furniture-10009305,93,201,"16,0","18,3,1,1,1,0",1250,100003,furniture-20009305,"Christmas2020_deco_13,Christmas2020_deco_14,Christmas2020_deco_15,Christmas2020_deco_16","1,1,1,1","0,0,0,0","-1.000992,-0.2429491,0|3.5897835779,-0.2429491,0|0.14696251734,4.2362627914,1.0427|2.4439136264,4.2362627914,1.0427","2,2,2,2",0,"0,0,0",0,0,0,0
9306,furniture-10009306,93,201,"4,1","12,1,1,1,1,0",1150,100003,furniture-20009306,"Christmas2020_deco_17,Christmas2020_deco_18","1,1","0,0","-1.0427,0,0|1.2585389,0,0","2,2",0,"0,0,0",0,0,0,0
9307,furniture-10009307,93,201,"8,4","24,1,1,1,1,0",1200,100003,furniture-20009307,"Christmas2020_deco_cable01,Christmas2020_deco_cable02,Christmas2020_deco_cable03,Christmas2020_deco_cable04,Christmas2020_deco_cablecarA,Christmas2020_deco_cablecarB","1,1,1,1,2,2","10,10,30,0,40,20","3.02383,-0.166832,0|-3.1686036815,-0.166832,0|-0.10427,3.6765643708,0.68397658236|0.0260675,3.7568481,0.89980442974|-0.070898709737,2.481626,0|0.016683669215,2.4055089,0.42435742038","2,2,2,2,2,2","51,52","*0,0,0|*0,0,0",0,0,0,0
9308,furniture-10009308,93,201,"19,11","6,2,1,1,1,0",1100,100003,furniture-20009308,Christmas2020_deco_19,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
9309,furniture-10009309,93,201,"10,7","4,2,1,1,1,0",1100,100003,furniture-20009309,Christmas2020_deco_20,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
9310,furniture-10009310,93,201,"30,10","4,2,1,1,1,0",1100,100003,furniture-20009310,Christmas2020_deco_21,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
9311,furniture-10009311,93,202,"10,12","2,2,1,1,1,0",950,100003,furniture-20009311,Christmas2020_deco_22,1,0,"0,0,0",2,12,"*0.265,1.184,-0.285",0,0,0,0
9312,furniture-10009312,93,202,"16,12","2,2,1,1,1,0",950,100003,furniture-20009312,Christmas2020_deco_23,1,0,"0,0,0",2,14,"*-0.158,1.115,-0.285",0,0,0,0
9313,furniture-10009313,93,201,"12,11","4,3,1,1,1,0",1100,100003,furniture-20009313,Christmas2020_deco_24,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
9401,furniture-10009401,94,101,"0,0","1,1,1,1,1,0",900,100003,furniture-20009401,NewYear2021_floor,1,0,"0,0,0",1,0,0,0,0,0,0
9402,furniture-10009402,94,301,"0,0","1,1,1,1,1,0",900,100003,furniture-20009402,NewYear2021_wall,1,0,"0,0,0",3,0,0,0,0,0,0
9403,furniture-10009403,94,202,"12,11","12,3,1,1,1,0",1200,100003,furniture-20009403,"NewYear2021_deco_01,NewYear2021_deco_02,NewYear2021_deco_03,NewYear2021_deco_04","1,1,1,1","0,0,0,0","0,0,0|0,2.241805,0.52135|-1.66832,0,0|1.56405,0,0","2,2,2,2","12,14","*-3.588,0.854,0.000|*3.500,0.854,0.000",0,0,0,0
9404,furniture-10009404,94,201,"26,10","6,2,1,1,1,0",1100,100003,furniture-20009404,NewYear2021_deco_05,1,0,"0,0,0",2,0,0,0,0,0,0
9405,furniture-10009405,94,201,"7,1","7,3,1,1,0,0",1000,100003,furniture-20009405,"NewYear2021_deco_06,NewYear2021_deco_07","1,1","0,0","0,0,0|2.304367,0,0","2,2",0,0,0,0,0,0
9406,furniture-10009406,94,201,"27,0","5,3,1,1,0,0",1200,100003,furniture-20009406,"NewYear2021_deco_08,NewYear2021_deco_09","1,1","0,0","-1.157397,0,0|-4.6076913,1.9050129,0.4295924","2,2",0,0,0,0,0,0
9407,furniture-10009407,94,201,"0,9","35,1,1,1,1,1",1200,100003,furniture-20009407,"NewYear2021_door_01,NewYear2021_door_02,NewYear2021_door_03,NewYear2021_door_04,NewYear2021_door_05,NewYear2021_door_06,NewYear2021_door_07,NewYear2021_door_08,NewYear2021_door_09","1,1,1,1,1,1,1,1,1","0,0,0,0,0,0,0,0,0","-5.057095,0,0|-0.47987410502,0,0|3.7428467244,0,0|-5.2353967,3.774574,1.0427|-2.9321891824,3.774574,1.0427|-0.63106685626,3.774574,1.0427|1.6721404528,3.774574,1.0427|3.9763906704,3.774574,1.0427|6.275427388,3.774574,1.0427","2,2,2,2,2,2,2,2,2",0,0,0,0,0,0
9408,furniture-10009408,94,201,"9,0","14,1,1,1,1,0",1200,100003,furniture-20009408,"NewYear2021_deco_10,NewYear2021_deco_11,NewYear2021_deco_12","1,1,1","0,0,0","-1.3584066206,0,0|0.94584380554,0,0|3.2188149,0,0","2,2,2",0,0,0,0,0,0
9409,furniture-10009409,94,201,"22,6","8,3,1,1,1,0",1100,100003,furniture-20009409,"NewYear2021_deco_13,NewYear2021_deco_14","1,1","0,0","-0.375372,0,0|1.9257501176,0,0","2,2",0,0,0,0,0,0
9410,furniture-10009410,94,102,"0,10","35,3,1,1,0,0",1000,100003,furniture-20009410,"NewYear2021_Tatami_01,NewYear2021_Tatami_02,NewYear2021_Tatami_03,NewYear2021_Tatami_04,NewYear2021_Tatami_05,NewYear2021_Tatami_06","1,1,1,1,1,1","0,0,0,0,0,0","-5.150938,0,0|-2.8571147824,0,0|-0.56954640929,0,0|1.7305337382,0,0|4.0347829131,0,0|6.3181801734,0,0","1,1,1,1,1,1",0,0,0,0,0,0
9411,furniture-10009411,94,201,"6,12","5,2,1,1,1,0",1000,100003,furniture-20009411,"NewYear2021_deco_15,NewYear2021_deco_16","1,1","0,0","0,0,0|0,2.2407623,0.5203073","2,2",0,0,0,0,0,0
9412,furniture-10009412,94,201,"18,2","8,3,1,1,1,1",1100,100003,furniture-20009412,"NewYear2021_deco_17,NewYear2021_deco_18,NewYear2021_deco_19,NewYear2021_deco_20","1,1,1,1","20,20,0,0","-0.52135,-0.32126473295,0.30044284811|1.7818835851,-0.32126473295,0.30044284811|-0.44833826914,-0.32126473295,0.30044284811|1.851741357,-0.32126473295,0.30044284811","2,2,2,2",30,"*0.467,1.229,1.047",0,0,0,0
9413,furniture-10009413,94,201,"7,4","8,4,1,1,1,0",1100,100003,furniture-20009413,"NewYear2021_deco_21,NewYear2021_deco_22,NewYear2021_deco_23,NewYear2021_deco_24,NewYear2021_hotspring","1,1,1,1,2","20,20,0,0,15","-0.77676447423,-0.49838536666,1.094835|1.5264429391,-0.49942796239,1.094835|-0.78828109573,-0.344091,1.094835|1.5140004,-0.3482618,1.094835|0.166832,-0.354518,1.178251","2,2,2,2,2",53,"*0.423,-0.512,3.085",0,0,0,0
9501,furniture-10009501,95,101,"0,0","1,1,1,1,1,0",900,100003,furniture-20009501,SpringFes2021_floor,1,0,"0,0,0",1,0,0,0,0,0,0
9502,furniture-10009502,95,301,"0,0","1,1,1,1,1,0",900,100003,furniture-20009502,SpringFes2021_wall,1,0,"0,0,0",3,0,0,0,0,0,0
9503,furniture-10009503,95,201,"22,4","7,3,0,0,0,0",1100,100003,furniture-20009503,"SpringFes2021_deco_01,SpringFes2021_deco_02,SpringFes2021_deco_03,SpringFes2021_deco_04","1,1,1,1","0,0,20,20","-1.1000485,-0.364945,0.563058|1.1830015412,-0.364945,0.563058|-1.1000485,-0.364945,0.563058|1.1830015412,-0.364945,0.563058","2,2,2,2","29,29","*0.613,0.000,1.593|*-1.954,0.000,1.593",0,0,0,0
9504,furniture-10009504,95,201,"4,2","8,5,1,1,1,0",1100,100003,furniture-20009504,"SpringFes2021_deco_05,SpringFes2021_deco_06,SpringFes2021_deco_07","1,1,1","0,0,0","0,-0.26056155424,0|0,1.98113,0.531777|2.2970681,-0.26056155424,0","2,2,2","15,104","*3.296,0.791,-0.285|*0.706,6.883,-0.285",0,0,0,0
9505,furniture-10009505,95,102,"5,2","25,2,1,1,1,0",1100,100003,furniture-20009505,"SpringFes2021_deco_08,SpringFes2021_deco_09","1,1","0,0","-2.356502,0,-1.115689|2.2332308779,0,-1.115689","1,1",0,0,0,0,0,0
