id,type,name,enemy_info,code,maxlife,pow,hit,dodge,range,speed,number,angle,armor_piercing,armor,shield,rate,boss_hp,def,def_break,debuff_resistance,level,character,special_attack,normal_attack,passive_skill,effect_ratio,unable_buff_type,able_buff_id,voice,deployment_scale,recommend_description,hit_point,offset,lifebar_offset,enemy_illustration_id,location_offset,crit,crit_dmg,tenacity,danger
900195,1,enemy_character_type-20900195,140级困难夜战,Smasher,245000,45,60,20,12,30,1,180,20,0,0,50,245000,99999,0,0,100,enemy_character_type-10900195,0,404014,"404008,404010,404011,404019,404012,404013,404015,404016,404017,404018,404022,404023,404020,404021,119029,740089",1.0,"221,756",,"1,2",1.0,enemy_character_type-30900195,,,,54,,0,0,0,1000
900196,1,enemy_character_type-20900196,计量官145夜,BossGager,185000,150,80,30,20,30,1,180,0,0,0,40,185000,99999,0,0,100,enemy_character_type-10900196,0,300308,"401001,401002,401003,401004,401005,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900196,,,,26,,0,0,0,1000
900197,1,enemy_character_type-20900197,计量官70夜,BossGager,42000,120,60,20,20,30,1,180,0,0,0,40,42000,99999,0,0,100,enemy_character_type-10900197,0,300308,"401001,401002,401003,401004,401005,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900197,,,,26,,0,0,0,1000
900198,1,enemy_character_type-20900198,破坏者60夜,Destroyer,36000,180,50,20,5,45,1,180,0,0,0,40,36000,99999,0,0,100,enemy_character_type-10900198,0,300304,"200303,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900198,,,,18,,0,0,0,1000
900199,1,enemy_character_type-20900199,M16A1-60昼铁血,M16A1_Boss,22000,36,30,12,16,30,1,180,10,10,0,40,22000,99999,0,0,100,enemy_character_type-10900199,0,900449,"900459,910481,910483,910484,119029,770044",0.41000000000000003,,,"1,2,3",1.0,enemy_character_type-30900199,,,,44,,0,0,0,1000
900200,1,enemy_character_type-20900200,M16A1-140昼铁血,M16A1_Boss,160000,65,50,30,16,30,1,180,20,40,0,40,160000,99999,0,0,100,enemy_character_type-10900200,0,900450,"900459,900453,920458,900481,900482,900484,119029,770044",0.43,,,"1,2,3",1.0,enemy_character_type-30900200,,,,44,,0,0,0,1000
900201,1,enemy_character_type-20900201,伊莱莎-85夜,Eliza_boss,82000,62,60,15,20,30,1,180,10,0,0,40,82000,99999,0,0,100,enemy_character_type-10900201,0,406225,"406221,406222,406223,406224,406226,406232,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900201,,,,81,"0,2.5,0",0,0,0,1000
900202,1,enemy_character_type-20900202,伊莱莎-150夜,Eliza_boss,320000,68,90,30,20,30,1,180,20,0,0,40,320000,99999,0,0,100,enemy_character_type-10900202,0,406202,"406203,406204,406205,406206,406221,406201,406222,406227,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900202,,,,81,,0,0,0,1000
900203,1,enemy_character_type-20900203,耶格尔75夜,Ares,46000,26,40,5,20,30,1,180,20,50,0,40,46000,99999,0,0,100,enemy_character_type-10900203,0,406304,"406301,406302,406309,406310,406303,406305,406306,406307,406308,406311,119029,740089,770043",0.66,221,,"1,2",1.0,enemy_character_type-30900203,,,,80,,0,0,0,1000
900204,1,enemy_character_type-20900204,耶格尔140夜,Ares,260000,42,60,10,20,30,1,180,20,120,0,40,260000,99999,0,0,100,enemy_character_type-10900204,0,406304,"406301,406302,406309,406310,406303,406305,406306,406307,406308,406311,119029,740089,770043",0.8,221,,"1,2",1.0,enemy_character_type-30900204,,,,80,,0,0,0,1000
900205,1,enemy_character_type-20900205,黑涅托30昼,Nyto_black,8000,16,30,10,10,40,1,180,0,0,0,90,8000,99999,0,0,100,enemy_character_type-10900205,0,404102,"200303,900502,900503,404119,404120,404121,404122,404123,404124,404125,119029,407302,770042",0.8,221,,"1,2,3",1.0,enemy_character_type-30900205,,,,50,,0,0,0,1000
900206,1,enemy_character_type-20900206,黑涅托60昼,Nyto_black,26000,24,50,20,10,40,1,180,10,20,0,90,26000,99999,0,0,100,enemy_character_type-10900206,0,404102,"200303,900502,900503,404119,404120,404121,404122,404123,404124,404125,119029,407302,770042",0.8300000000000001,221,,"1,2,3",1.0,enemy_character_type-30900206,,,,50,,0,0,0,1000
900207,1,enemy_character_type-20900207,黑涅托120昼,Nyto_black,120000,52,75,35,10,40,1,180,30,30,0,90,120000,5000,0,0,100,enemy_character_type-10900207,0,404102,"200303,900502,900503,404119,404120,404121,404122,404123,404124,404125,119029,407302,770042",0.53,221,,"1,2,3",1.0,enemy_character_type-30900207,,,,50,,0,0,0,1000
900208,3,enemy_character_type-20900208,涅托-60昼,Nyto_black,1600,22,40,12,16,30,1,180,10,0,0,40,0,99999,0,0,100,enemy_character_type-10900208,0,900107,"900452,119029,407302,755000,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900208,,,,50,,0,0,0,1000
900209,3,enemy_character_type-20900209,涅托-140昼,Nyto_black,5200,32,80,30,16,30,1,180,20,0,0,40,0,99999,0,0,100,enemy_character_type-10900209,0,900107,"900452,119029,407302,755000,770042",0.4,,,"1,2,3",1.0,enemy_character_type-30900209,,,,50,"0,2.5,0",0,0,0,1000
900210,1,enemy_character_type-20900210,M16A1-70昼格里芬,M16A1Griffin,39000,32,30,12,16,30,1,180,10,10,0,40,39000,99999,0,0,100,enemy_character_type-10900210,0,900556,"900557,900558,900559,900560,900561,900562,900563,119029,770044",0.41000000000000003,,,"1,2,3",1.0,enemy_character_type-30900210,,,,44,,0,0,0,1000
900211,1,enemy_character_type-20900211,M16A1-130夜格里芬,M16A1Griffin,230000,56,50,25,16,30,1,180,20,40,0,40,230000,99999,0,0,100,enemy_character_type-10900211,0,900556,"900557,900558,900559,900560,900561,900562,900563,119029,770044",0.43,,,"1,2,3",1.0,enemy_character_type-30900211,,,,44,,0,0,0,1000
900212,4,enemy_character_type-20900212,耶格尔75昼非BOSS,Ares,46000,32,40,15,20,30,1,180,20,50,0,40,46000,99999,0,0,100,enemy_character_type-10900212,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,755000,740089,770043",0.66,221,,"1,2",1.0,enemy_character_type-30900212,,,,80,,0,0,0,1000
900213,4,enemy_character_type-20900213,耶格尔140昼非BOSS,Ares,320000,46,60,25,20,30,1,180,20,120,0,40,320000,99999,0,0,100,enemy_character_type-10900213,0,406304,"406301,406302,406309,406310,406303,406305,406306,406307,406308,406311,119029,755000,740089,770043",0.8,221,,"1,2",1.0,enemy_character_type-30900213,,,,80,,0,0,0,1000
900214,4,enemy_character_type-20900214,假耶格尔140昼非BOSS,Ares,260000,42,60,10,20,30,1,180,20,120,0,40,260000,99999,0,0,100,enemy_character_type-10900214,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,755000,740089,770043",0.8,221,,"1,2",1.0,enemy_character_type-30900214,,,,80,,0,0,0,1000
900215,4,enemy_character_type-20900215,耶格尔130昼BOSS,Ares,260000,42,60,20,20,30,1,180,20,120,0,40,0,99999,0,0,100,enemy_character_type-10900215,0,406304,"406301,406302,406309,406310,406303,406305,406306,406307,406308,406311,119029,755000,740089,770043",0.8,221,,"1,2",1.0,enemy_character_type-30900215,,,,80,,0,0,0,1000
900216,4,enemy_character_type-20900216,耶格尔150昼BOSS,Ares,380000,52,60,30,20,30,1,180,20,120,0,40,0,99999,0,0,100,enemy_character_type-10900216,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,755000,740089,770043",0.8,221,,"1,2",1.0,enemy_character_type-30900216,,,,80,,0,0,0,1000
900217,1,enemy_character_type-20900217,M16A1-130昼铁血,M16A1_Boss,140000,52,50,25,16,30,1,180,20,40,0,40,140000,99999,0,0,100,enemy_character_type-10900217,0,900450,"900459,900453,920458,900481,900482,900484,119029,770044",0.43,,,"1,2,3",1.0,enemy_character_type-30900217,,,,44,,0,0,0,1000
900218,1,enemy_character_type-20900218,伊莱莎-145昼,Eliza_boss,320000,68,90,40,20,30,1,180,20,0,0,40,320000,99999,0,0,100,enemy_character_type-10900218,0,406202,"406203,406204,406205,406206,406221,406201,406222,406227,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900218,,,,81,,0,0,0,1000
900219,1,enemy_character_type-20900219,耶格尔120昼BOSS,Ares,220000,38,50,15,20,30,1,180,20,120,0,40,220000,99999,0,0,100,enemy_character_type-10900219,0,406304,"406301,406302,406320,406321,406303,406305,406306,406307,406308,406311,119029,740089,770043",0.8,221,,"1,2",1.0,enemy_character_type-30900219,,,,80,,0,0,0,1000
900220,1,enemy_character_type-20900220,Hen无战斗,HenEnemy,100000,52,75,35,10,40,1,180,30,30,0,90,100000,5000,0,0,100,enemy_character_type-10900220,0,300301,119029,0.84,221,,"1,2,3",1.0,enemy_character_type-30900220,,,,92,,0,0,0,1000
900221,1,enemy_character_type-20900221,神枪BOSS难度1,CarcanoEnemy,56000,42,120,20,10,40,1,180,10,0,0,25,56000,5000,0,0,100,enemy_character_type-10900221,0,900790,"900791,900792,900794,119029",0.8,221,,"1,2,3",1.0,enemy_character_type-30900221,,,,91,,0,0,0,1000
900222,1,enemy_character_type-20900222,神枪BOSS难度2,CarcanoEnemy,320000,72,240,40,10,40,1,180,30,0,0,40,320000,5000,0,0,100,enemy_character_type-10900222,0,900790,"900791,900792,900794,119029",0.5,221,,"1,2,3",1.0,enemy_character_type-30900222,,,,91,,0,0,0,1000
900223,1,enemy_character_type-20900223,rico无战斗,RicoEnemy,100000,52,75,35,10,40,1,180,30,30,0,90,100000,5000,0,0,100,enemy_character_type-10900223,0,300301,119029,0.84,221,,"1,2,3",1.0,enemy_character_type-30900223,,,,93,,0,0,0,1000
900224,1,enemy_character_type-20900224,梦想家70昼,Dreamer,32000,42,60,60,16,40,1,180,40,0,0,60,32000,99999,0,0,100,enemy_character_type-10900224,0,411101,"411102,411103,411104,411105,411106,411107,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900224,,,,24,,0,0,0,1000
900225,1,enemy_character_type-20900225,御姐破坏者-70昼,DestroyerPlus,35000,52,20,30,20,50,1,180,60,20,0,40,35000,99999,0,0,100,enemy_character_type-10900225,0,411304,"401901,401902,200303,411303,411301,119029,770044",1.03,,,,1.0,enemy_character_type-30900225,,,,34,,0,0,0,1000
900226,1,enemy_character_type-20900226,大僵尸-70昼,Smasher,85000,35,60,20,12,30,1,180,20,0,0,50,85000,99999,0,0,100,enemy_character_type-10900226,0,404014,"404008,404010,404011,404019,404012,404013,404015,404016,404017,404018,404022,404023,404020,404021,119029,740089",1.0,"221,756",,"1,2",1.0,enemy_character_type-30900226,,,,54,,0,0,0,1000
900227,1,enemy_character_type-20900227,计量官-100夜,BossGager,116000,80,80,20,20,30,1,180,0,0,0,40,116000,99999,0,0,100,enemy_character_type-10900227,0,411002,"411003,411004,411005,411006,411007,411008,411009,411010,411011,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900227,,,,26,,0,0,0,1000
900228,2,enemy_character_type-20900228,衔尾蛇-75昼,Weaver,55000,35,40,40,5,60,1,180,0,0,0,45,55000,99999,0,0,100,enemy_character_type-10900228,0,411204,"411201,411202,411203,411205,411206,411207,119029,770044",1.5,,,"1,2,3",1.0,enemy_character_type-30900228,,,,21,,0,0,0,1000
900229,1,enemy_character_type-20900229,衔尾蛇-90昼,Weaver,92000,52,60,80,5,60,1,180,0,0,0,55,92000,99999,0,0,100,enemy_character_type-10900229,0,411204,"411201,411202,411203,411205,411206,411207,119029,770044",1.5,,,"1,2,3",1.0,enemy_character_type-30900229,,,,21,,0,0,0,1000
900230,1,enemy_character_type-20900230,破坏者-120昼,DestroyerPlus,135000,65,35,30,20,50,1,180,60,20,0,40,135000,99999,0,0,100,enemy_character_type-10900230,0,411304,"401901,401902,200303,411303,411301,119029,770044",1.04,,,,1.0,enemy_character_type-30900230,,,,34,,0,0,0,1000
900231,1,enemy_character_type-20900231,梦想家-120昼,Dreamer,178000,62,80,60,16,60,1,180,40,0,0,60,178000,99999,0,0,100,enemy_character_type-10900231,0,411101,"411102,411103,411104,411105,411106,411107,119029,770044",1.0,,,"1,2,3",1.0,enemy_character_type-30900231,,,,24,,0,0,0,1000
900232,1,enemy_character_type-20900232,衔尾蛇-130昼,Weaver,230000,70,75,120,5,40,1,180,0,0,0,60,230000,99999,0,0,100,enemy_character_type-10900232,0,411204,"411201,411202,411203,411205,411206,411207,119029,770044",1.5,,,"1,2,3",1.0,enemy_character_type-30900232,,,,21,,0,0,0,1000
900233,2,enemy_character_type-20900233,衔尾蛇-130昼,Weaver,230000,70,75,120,5,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900233,0,411204,"411201,411202,411203,411205,411206,411207,119029,755000,770044",1.5,,,"1,2,3",1.0,enemy_character_type-30900233,,,,21,,0,0,0,1000
900234,2,enemy_character_type-20900234,联动-V(80级）夜70,VectorBoss,52000,26,50,30,5,50,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900234,0,411509,"411501,411503,411505,411506,411507,411508,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900234,,,,100024,,0,0,0,1000
900235,2,enemy_character_type-20900235,联动-416（80级）夜70,HK416Boss,42000,36,60,10,10,35,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10900235,0,901132,"901127,901128,901129,901131,901133,901134,119029,755000",0.4,,,"1,2,3",1.0,enemy_character_type-30900235,,,,100023,,0,0,0,1000
900236,2,enemy_character_type-20900236,联动-焚烧者（60级）夜50,DivBurn,35000,30,60,5,5,30,1,180,0,0,0,50,0,99999,0,0,100,enemy_character_type-10900236,0,411401,"411402,411403,411404,411406,411407,119029,755000",1.0,221,,"1,2",1.0,enemy_character_type-30900236,,,"0,1,0",100022,,0,0,0,1000
900237,2,enemy_character_type-20900237,敌方-V(70级）夜60,Vector_enemy,120000,80,75,40,8,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900237,0,411601,"411602,411603,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900237,,,,100027,,0,0,0,1000
900238,2,enemy_character_type-20900238,AK-47(普通）,AK47_enemy,9999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0,80100,enemy_character_type-10900238,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900238,,,,100021,,0,0,0,1000
900239,2,enemy_character_type-20900239,联动-416（65级）夜55,HK416Boss,24000,32,50,30,10,35,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10900239,0,901132,"901127,901128,901129,91131,119029,755000",0.4,,,"1,2,3",1.0,enemy_character_type-30900239,,,,100023,,0,0,0,1000
900240,2,enemy_character_type-20900240,联动-V(140级）,VectorBoss,380000,42,75,120,5,50,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900240,0,411509,"411501,411503,411505,411506,411507,411508,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900240,,,,100024,,0,0,0,1000
900241,2,enemy_character_type-20900241,联动-416（140级）,HK416Boss,320000,65,120,50,10,35,1,180,0,0,0,50,0,99999,0,0,100,enemy_character_type-10900241,0,901132,"901127,901128,901129,901131,901133,901134,119029,755000",0.4,,,"1,2,3",1.0,enemy_character_type-30900241,,,,100023,,0,0,0,1000
900242,2,enemy_character_type-20900242,联动-焚烧者（120级）,DivBurn,185000,45,80,30,5,30,1,180,0,0,0,50,0,99999,0,0,100,enemy_character_type-10900242,0,411401,"411402,411403,411404,411406,411407,119029,755000",1.0,221,,"1,2",1.0,enemy_character_type-30900242,,,"0,1,0",100022,,0,0,0,1000
900243,2,enemy_character_type-20900243,敌方-V(130级）,Vector_enemy,460000,120,90,120,8,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900243,0,411601,"411602,411603,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900243,,,,100027,,0,0,0,1000
900244,2,enemy_character_type-20900244,AK-47(困难）,AK47_enemy,999999,300,75,120,8,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900244,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900244,,,,100021,,0,0,0,1000
900245,2,enemy_character_type-20900245,联动-416（125级）,HK416Boss,260000,52,90,40,10,35,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10900245,0,901132,"901127,901128,901129,901131,901133,901134,119029,755000",0.4,,,"1,2,3",1.0,enemy_character_type-30900245,,,,100023,,0,0,0,1000
900246,2,enemy_character_type-20900246,春田,M1903_enemy,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900246,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900246,,,,100021,,0,0,0,1000
900247,2,enemy_character_type-20900247,97式,97type_enemy,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900247,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900247,,,,100021,,0,0,0,1000
900248,2,enemy_character_type-20900248,MP7,MP7_enemy,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900248,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900248,,,,100021,,0,0,0,1000
900249,2,enemy_character_type-20900249,AA-12,AA12_enemy,999999,150,75,120,8,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900249,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900249,,,,100021,,0,0,0,1000
900250,2,enemy_character_type-20900250,M870,M870_enemy,999999,300,75,120,8,40,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10900250,0,411701,"411702,119029,755000",1.5,,,"1,2,3",1.0,enemy_character_type-30900250,,,,100021,,0,0,0,1000
900251,1,enemy_character_type-20900251,RPK-16(非战不接敌）,RPK16_BOSS,999999,99,999,999,16,30,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10900251,0,900449,"900459,910481,910483,910484",0.4,,,"1,2,3",1.0,enemy_character_type-30900251,,,,0,,0,0,0,1000
900252,2,enemy_character_type-20900252,玛赫莲（NPC非战）,Rogue_M,999999,99,999,999,16,30,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10900252,0,900450,"900459,900453,920458,900481,900482,900484,755000",0.4,,,"1,2,3",1.0,enemy_character_type-30900252,,,,0,,0,0,0,1000
900253,1,enemy_character_type-20900253,娜希斯65级昼战,Narciss,38000,24,35,90,5,40,1,180,0,0,0,40,38000,600,0,0,100,enemy_character_type-10900253,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900253,,,,109,,0,0,0,1000
900254,1,enemy_character_type-20900254,娜希斯80级昼战,Narciss,56000,28,40,120,5,40,1,180,0,0,0,40,56000,900,0,0,100,enemy_character_type-10900254,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900254,,,,109,,0,0,0,1000
900255,1,enemy_character_type-20900255,默莉朵80级昼战,Morridow,8000,60,50,40,9,50,1,180,0,0,0,40,0,800,0,0,100,enemy_character_type-10900255,0,900107,"902325,902326,902327,902328,902329,902330,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900255,,,,112,,0,0,0,1000
900256,1,enemy_character_type-20900256,格雷夫人100级昼战,Mrsgray,150000,46,60,30,9,30,1,180,0,0,0,40,150000,2000,0,0,100,enemy_character_type-10900256,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900256,,,,110,,0,0,0,1000
900257,1,enemy_character_type-20900257,格雷夫人130昼战,Mrsgray,360000,56,80,45,9,30,1,180,0,0,0,40,360000,6000,0,0,100,enemy_character_type-10900257,0,900107,"902332,902333,902334,902335,902336,902337,902338,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900257,,,,110,,0,0,0,1000
900258,1,enemy_character_type-20900258,娜希斯115昼战,Narciss,165000,40,60,180,5,30,1,180,0,0,0,40,165000,3000,0,0,100,enemy_character_type-10900258,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,912340,922340,902341,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900258,,,,109,,0,0,0,1000
900259,1,enemy_character_type-20900259,娜希斯135昼战,Narciss,260000,46,80,260,5,30,1,180,0,0,0,40,260000,6000,0,0,100,enemy_character_type-10900259,0,900107,"902339,902340,902343,902346,902348,902350,902352,902353,902354,912355,922355,932355,942355,952355,962355,902341,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900259,,,,109,,0,0,0,1000
900260,1,enemy_character_type-20900260,默莉朵135昼战,Morridow,36000,80,90,120,9,50,1,180,0,0,0,40,36000,5000,0,0,100,enemy_character_type-10900260,0,900107,"902325,902326,902327,902328,902329,902330,119029,407302,770042",1.0,,,"1,2,3",1.0,enemy_character_type-30900260,,,,112,,0,0,0,1000
