id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub
3000605,mission_skill_config-13000605,Scarecrow2,mission_skill_config-23000605,mission_skill_config-33000605,30006,5,4,600,28800,-1,"0,1,2,3",0,2,0,0,-1,0,22,0,0,0,0,0,,,,,,,,0,3000605-1,1,,,0,,
3000606,mission_skill_config-13000606,Scarecrow2,mission_skill_config-23000606,mission_skill_config-33000606,30006,6,4,800,43200,-1,"0,1,2,3",0,2,0,0,-1,0,23,0,0,0,0,0,,,,,,,,0,3000606-1,1,,,0,,
3000607,mission_skill_config-13000607,Scarecrow2,mission_skill_config-23000607,mission_skill_config-33000607,30006,7,5,200,57600,-1,"0,1,2,3",0,2,0,0,-1,0,25,0,0,0,0,0,,,,,,,,0,3000607-1,1,,,0,,
3000608,mission_skill_config-13000608,Scarecrow2,mission_skill_config-23000608,mission_skill_config-33000608,30006,8,5,300,72000,-1,"0,1,2,3",0,2,0,0,-1,0,27,0,0,0,0,0,,,,,,,,0,3000608-1,1,,,0,,
3000609,mission_skill_config-13000609,Scarecrow2,mission_skill_config-23000609,mission_skill_config-33000609,30006,9,5,400,97200,-1,"0,1,2,3",0,2,0,0,-1,0,28,0,0,0,0,0,,,,,,,,0,3000609-1,1,,,0,,
3000610,mission_skill_config-13000610,Scarecrow2,mission_skill_config-23000610,mission_skill_config-33000610,30006,10,5,600,129600,-1,"0,1,2,3",0,2,0,0,-1,0,30,0,0,0,0,0,,,,,,,,0,3000610-1,1,,,0,,
3000701,mission_skill_config-13000701,Intruder2,mission_skill_config-23000701,mission_skill_config-33000701,30007,1,4,0,0,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000702,mission_skill_config-13000702,Intruder2,mission_skill_config-23000702,mission_skill_config-33000702,30007,2,4,300,3600,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000703,mission_skill_config-13000703,Intruder2,mission_skill_config-23000703,mission_skill_config-33000703,30007,3,4,400,10800,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000704,mission_skill_config-13000704,Intruder2,mission_skill_config-23000704,mission_skill_config-33000704,30007,4,4,500,18000,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000705,mission_skill_config-13000705,Intruder2,mission_skill_config-23000705,mission_skill_config-33000705,30007,5,4,600,28800,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000706,mission_skill_config-13000706,Intruder2,mission_skill_config-23000706,mission_skill_config-33000706,30007,6,4,800,43200,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000707,mission_skill_config-13000707,Intruder2,mission_skill_config-23000707,mission_skill_config-33000707,30007,7,5,200,57600,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000708,mission_skill_config-13000708,Intruder2,mission_skill_config-23000708,mission_skill_config-33000708,30007,8,5,300,72000,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000709,mission_skill_config-13000709,Intruder2,mission_skill_config-23000709,mission_skill_config-33000709,30007,9,5,400,97200,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000710,mission_skill_config-13000710,Intruder2,mission_skill_config-23000710,mission_skill_config-33000710,30007,10,5,600,129600,-1,-1,"1,8",2,0,0,3,0,0,0,0,0,0,0,,,,,50005:1,,,0,,0,,,0,,
3000801,mission_skill_config-13000801,Wea2,mission_skill_config-23000801,mission_skill_config-33000801,30008,1,4,0,0,-1,"0,1,2,3","4,5,6",5,0,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000802,mission_skill_config-13000802,Wea2,mission_skill_config-23000802,mission_skill_config-33000802,30008,2,4,300,3600,-1,"0,1,2,3","4,5,6",5,0,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000803,mission_skill_config-13000803,Wea2,mission_skill_config-23000803,mission_skill_config-33000803,30008,3,4,400,10800,-1,"0,1,2,3","4,5,6",5,0,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000804,mission_skill_config-13000804,Wea2,mission_skill_config-23000804,mission_skill_config-33000804,30008,4,4,500,18000,-1,"0,1,2,3","4,5,6",4,0,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000805,mission_skill_config-13000805,Wea2,mission_skill_config-23000805,mission_skill_config-33000805,30008,5,4,600,28800,-1,"0,1,2,3","4,5,6",4,0,0,1,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000806,mission_skill_config-13000806,Wea2,mission_skill_config-23000806,mission_skill_config-33000806,30008,6,4,800,43200,-1,"0,1,2,3","4,5,6",4,0,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000807,mission_skill_config-13000807,Wea2,mission_skill_config-23000807,mission_skill_config-33000807,30008,7,5,200,57600,-1,"0,1,2,3","4,5,6",4,0,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000808,mission_skill_config-13000808,Wea2,mission_skill_config-23000808,mission_skill_config-33000808,30008,8,5,300,72000,-1,"0,1,2,3","4,5,6",3,0,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000809,mission_skill_config-13000809,Wea2,mission_skill_config-23000809,mission_skill_config-33000809,30008,9,5,400,97200,-1,"0,1,2,3","4,5,6",3,0,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000810,mission_skill_config-13000810,Wea2,mission_skill_config-23000810,mission_skill_config-33000810,30008,10,5,600,129600,-1,"0,1,2,3","4,5,6",3,0,0,2,0,0,0,0,0,0,0,,,,,50006:1,,,0,,0,,,0,,
3000901,mission_skill_config-13000901,Justic2,mission_skill_config-23000901,mission_skill_config-33000901,30009,1,4,0,0,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3000902,mission_skill_config-13000902,Justic2,mission_skill_config-23000902,mission_skill_config-33000902,30009,2,4,300,3600,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3000903,mission_skill_config-13000903,Justic2,mission_skill_config-23000903,mission_skill_config-33000903,30009,3,4,400,10800,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3000904,mission_skill_config-13000904,Justic2,mission_skill_config-23000904,mission_skill_config-33000904,30009,4,4,500,18000,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3000905,mission_skill_config-13000905,Justic2,mission_skill_config-23000905,mission_skill_config-33000905,30009,5,4,600,28800,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3000906,mission_skill_config-13000906,Justic2,mission_skill_config-23000906,mission_skill_config-33000906,30009,6,4,800,43200,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3000907,mission_skill_config-13000907,Justic2,mission_skill_config-23000907,mission_skill_config-33000907,30009,7,5,200,57600,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3000908,mission_skill_config-13000908,Justic2,mission_skill_config-23000908,mission_skill_config-33000908,30009,8,5,300,72000,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3000909,mission_skill_config-13000909,Justic2,mission_skill_config-23000909,mission_skill_config-33000909,30009,9,5,400,97200,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3000910,mission_skill_config-13000910,Justic2,mission_skill_config-23000910,mission_skill_config-33000910,30009,10,5,600,129600,-1,-1,"1,8",2,0,0,1,0,0,0,0,0,0,0,,,,,50007:1,,,0,,0,,,0,,
3001001,mission_skill_config-13001001,Daili2,mission_skill_config-23001001,mission_skill_config-33001001,30010,1,4,0,0,"3,-3,7,-7","0,1,2,3",0,5,0,0,3,0,1,2,0,0,0,0,,,2001:1,,,,3001101,0,,1,,,0,,
3001002,mission_skill_config-13001002,Daili2,mission_skill_config-23001002,mission_skill_config-33001002,30010,2,4,300,3600,"3,-3,7,-7","0,1,2,3",0,5,0,0,3,0,1,2,0,0,0,0,,,2001:1,,,,3001102,0,,1,,,0,,
3001003,mission_skill_config-13001003,Daili2,mission_skill_config-23001003,mission_skill_config-33001003,30010,3,4,400,10800,"3,-3,7,-7","0,1,2,3",0,5,0,0,3,0,1,2,0,0,0,0,,,2001:1,,,,3001103,0,,1,,,0,,
3001004,mission_skill_config-13001004,Daili2,mission_skill_config-23001004,mission_skill_config-33001004,30010,4,4,500,18000,"3,-3,7,-7","0,1,2,3",0,5,0,0,4,0,1,2,0,0,0,0,,,2001:1,,,,3001104,0,,1,,,0,,
3001005,mission_skill_config-13001005,Daili2,mission_skill_config-23001005,mission_skill_config-33001005,30010,5,4,600,28800,"3,-3,7,-7","0,1,2,3",0,5,0,0,4,0,1,2,0,0,0,0,,,2001:1,,,,3001105,0,,1,,,0,,
3001006,mission_skill_config-13001006,Daili2,mission_skill_config-23001006,mission_skill_config-33001006,30010,6,4,800,43200,"3,-3,7,-7","0,1,2,3",0,5,0,0,4,0,1,2,0,0,0,0,,,2001:1,,,,3001106,0,,1,,,0,,
3001007,mission_skill_config-13001007,Daili2,mission_skill_config-23001007,mission_skill_config-33001007,30010,7,5,200,57600,"3,-3,7,-7","0,1,2,3",0,5,0,0,5,0,1,2,0,0,0,0,,,2001:1,,,,3001107,0,,1,,,0,,
3001008,mission_skill_config-13001008,Daili2,mission_skill_config-23001008,mission_skill_config-33001008,30010,8,5,300,72000,"3,-3,7,-7","0,1,2,3",0,5,0,0,5,0,1,2,0,0,0,0,,,2001:1,,,,3001108,0,,1,,,0,,
3001009,mission_skill_config-13001009,Daili2,mission_skill_config-23001009,mission_skill_config-33001009,30010,9,5,400,97200,"3,-3,7,-7","0,1,2,3",0,5,0,0,5,0,1,2,0,0,0,0,,,2001:1,,,,3001109,0,,1,,,0,,
3001010,mission_skill_config-13001010,Daili2,mission_skill_config-23001010,mission_skill_config-33001010,30010,10,5,600,129600,"3,-3,7,-7","0,1,2,3",0,5,0,0,99,0,1,2,0,0,0,0,,,2001:1,,,,3001110,0,,1,,,0,,
3001101,mission_skill_config-13001101,Daili2,mission_skill_config-23001101,mission_skill_config-33001101,30011,1,0,0,0,-1,"0,1,2,3",-1,0,0,0,3,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3001102,mission_skill_config-13001102,Daili2,mission_skill_config-23001102,mission_skill_config-33001102,30011,2,0,0,0,-1,"0,1,2,3",-1,0,0,0,3,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3001103,mission_skill_config-13001103,Daili2,mission_skill_config-23001103,mission_skill_config-33001103,30011,3,0,0,0,-1,"0,1,2,3",-1,0,0,0,3,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3001104,mission_skill_config-13001104,Daili2,mission_skill_config-23001104,mission_skill_config-33001104,30011,4,0,0,0,-1,"0,1,2,3",-1,0,0,0,4,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3001105,mission_skill_config-13001105,Daili2,mission_skill_config-23001105,mission_skill_config-33001105,30011,5,0,0,0,-1,"0,1,2,3",-1,0,0,0,4,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3001106,mission_skill_config-13001106,Daili2,mission_skill_config-23001106,mission_skill_config-33001106,30011,6,0,0,0,-1,"0,1,2,3",-1,0,0,0,4,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3001107,mission_skill_config-13001107,Daili2,mission_skill_config-23001107,mission_skill_config-33001107,30011,7,0,0,0,-1,"0,1,2,3",-1,0,0,0,5,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3001108,mission_skill_config-13001108,Daili2,mission_skill_config-23001108,mission_skill_config-33001108,30011,8,0,0,0,-1,"0,1,2,3",-1,0,0,0,5,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3001109,mission_skill_config-13001109,Daili2,mission_skill_config-23001109,mission_skill_config-33001109,30011,9,0,0,0,-1,"0,1,2,3",-1,0,0,0,5,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3001110,mission_skill_config-13001110,Daili2,mission_skill_config-23001110,mission_skill_config-33001110,30011,10,0,0,0,-1,"0,1,2,3",-1,0,0,0,99,0,1,0,0,0,0,0,,200101,,2001:1,50008:1,,,0,,0,,,0,,
3179011,mission_skill_config-13179011,1,mission_skill_config-23179011,mission_skill_config-33179011,3179011,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,100000091&&104010191,104010091,"1000010:1,1040100:1",,,,"3179012,3179013",1000102,0,0,,,0,,
3179012,mission_skill_config-13179012,1,mission_skill_config-23179012,mission_skill_config-33179012,3179012,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,0,0,,100000091,,,,1000000:1,,0,0,0,,,0,,
3179013,mission_skill_config-13179013,1,mission_skill_config-23179013,mission_skill_config-33179013,3179013,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,104010091,"1000010:1,1040100:1",,,,,0,0,0,,,0,,
6000001,mission_skill_config-16000001,1,mission_skill_config-26000001,mission_skill_config-36000001,6000001,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6000001:1,,,,,0,,0,,,0,,
6000002,mission_skill_config-16000002,2,mission_skill_config-26000002,mission_skill_config-36000002,6000002,1,0,0,0,"3,7,-3,-7,1",-1,-1,0,0,0,2,0,0,0,0,0,0,0,,,6000002:1,,,,,0,,0,,,0,,
6000003,mission_skill_config-16000003,1,mission_skill_config-26000003,mission_skill_config-36000003,6000003,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6000004:1,,,,,0,,0,,,0,,
6000004,mission_skill_config-16000004,illumine,mission_skill_config-26000004,mission_skill_config-36000004,60000,4,0,0,0,-1,-1,-1,5,0,5,0,2,2,0,0,0,0,0,,,6000005:1,,,,,0,,0,,,0,,
6000101,mission_skill_config-16000101,1,mission_skill_config-26000101,mission_skill_config-36000101,6000101,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"6000101:1,6000131:1",,,,,0,,0,,,0,,
6000102,mission_skill_config-16000102,1,mission_skill_config-26000102,mission_skill_config-36000102,6000102,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"6000111:1,6000121:1",,,,,0,,0,,,0,,
6000111,mission_skill_config-16000111,1,mission_skill_config-26000111,mission_skill_config-36000111,6000111,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,600013101,600011101&&600012101,,6000121:1,,,"6000121,1000002",6000001,,0,,,0,,
6000112,mission_skill_config-16000112,1,mission_skill_config-26000112,mission_skill_config-36000112,6000112,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,600013100,600011101&&600012100,6000121:1,,,,"6000122,1000003,6000131,6000132",0,,0,,,0,,
6000121,mission_skill_config-16000121,1,mission_skill_config-26000121,mission_skill_config-36000121,6000121,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,600010101,,6000131:1,,,,0,,0,,,0,,
6000122,mission_skill_config-16000122,1,mission_skill_config-26000122,mission_skill_config-36000122,6000122,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,600010101,6000131:1,,,,,0,,0,,,0,,
6000131,mission_skill_config-16000131,1,mission_skill_config-26000131,mission_skill_config-36000131,6000131,1,0,0,0,-1,-1,-1,0,0,0,99,0,30,0,0,0,0,0,,600011101,1000004:1,,,,,0,,0,,,0,,
6000132,mission_skill_config-16000132,1,mission_skill_config-26000132,mission_skill_config-36000132,6000132,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,600011101,1000005:1,,,,,0,,0,,,0,,
6000201,mission_skill_config-16000201,1,mission_skill_config-26000201,mission_skill_config-36000201,6000201,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6000201:1,,,,,0,,0,,,0,,
6000202,mission_skill_config-16000202,1,mission_skill_config-26000202,mission_skill_config-36000202,6000202,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6000202:1,,,,,0,,0,,,0,,
6000203,mission_skill_config-16000203,1,mission_skill_config-26000203,mission_skill_config-36000203,6000203,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,600020101,1,,6000201:1,1000000:1,,,6000002,,0,,,0,,
6000204,mission_skill_config-16000204,1,mission_skill_config-26000204,mission_skill_config-36000204,6000204,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000091,600020201,6000203:1,6000202:1,,,6000205,6000003,,0,,,0,,
6000205,mission_skill_config-16000205,1,mission_skill_config-26000205,mission_skill_config-36000205,6000205,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,2,,,,1000000:1,,0,,0,,,0,,
6000211,mission_skill_config-16000211,1,mission_skill_config-26000211,mission_skill_config-36000211,6000211,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6000211:1,,,,,0,,0,,,0,,
6000212,mission_skill_config-16000212,1,mission_skill_config-26000212,mission_skill_config-36000212,6000212,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,600021101,1,,6000211:1,6000001:1,,,6000002,,0,,,0,,
6000213,mission_skill_config-16000213,1,mission_skill_config-26000213,mission_skill_config-36000213,6000213,1,0,0,0,-1,-1,"4,5,6",0,0,0,1,0,90,0,0,0,0,0,,,6000212:1,,,,6000214,6000004,,0,,,0,,
6000214,mission_skill_config-16000214,1,mission_skill_config-26000214,mission_skill_config-36000214,6000214,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,2,,,,6000001:1,,0,,0,,,0,,
6000301,mission_skill_config-16000301,1,mission_skill_config-26000301,mission_skill_config-36000301,6000301,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6000301:1,,,,,0,,0,,,0,,
6000302,mission_skill_config-16000302,1,mission_skill_config-26000302,mission_skill_config-36000302,6000302,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,600030101,1,,6000301:1,6000002:1,,,6000005,,0,,,0,,
6000303,mission_skill_config-16000303,1,mission_skill_config-26000303,mission_skill_config-36000303,6000303,1,0,0,0,-1,-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,6000302:1,,1000001:1,,6000304,6000006,,0,,,0,,
6000304,mission_skill_config-16000304,1,mission_skill_config-26000304,mission_skill_config-36000304,6000304,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,6000002:1,,0,,0,,,0,,
6000401,mission_skill_config-16000401,1,mission_skill_config-26000401,mission_skill_config-36000401,6000401,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,6000317:1,,,,,0,,0,,,0,,
6000402,mission_skill_config-16000402,1,mission_skill_config-26000402,mission_skill_config-36000402,6000402,1,0,0,0,-1,-1,0,0,1,0,100,0,0,2,0,1009,0,1010,,600031701,,,,,,6000010,,0,,,0,,
6030105,mission_skill_config-16030105,1,mission_skill_config-26030105,mission_skill_config-36030105,6030105,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6030141:1,,,,,0,,0,,,0,,
6030106,mission_skill_config-16030106,1,mission_skill_config-26030106,mission_skill_config-36030106,6030106,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6030145:1,,,,,0,,0,,,0,,
6030115,mission_skill_config-16030115,1,mission_skill_config-26030115,mission_skill_config-36030115,6030115,1,0,0,0,-1,-1,-1,0,0,0,7,0,0,0,0,0,0,0,603014101&&603014200&&603014300,1||603014501,6030142:1,,,,,6000007,,0,,,0,,
6030116,mission_skill_config-16030116,1,mission_skill_config-26030116,mission_skill_config-36030116,6030116,1,0,0,0,-1,-1,-1,0,0,0,7,0,0,0,0,0,0,0,603014101&&603014201,1||603014501,,6030142:1,,,,6000008,,0,,,0,,
6030117,mission_skill_config-16030117,1,mission_skill_config-26030117,mission_skill_config-36030117,6030117,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,603014501&&603014201,1,6030146:1,,,,6030124,6000009,,0,,,0,,
6030124,mission_skill_config-16030124,1,mission_skill_config-26030124,mission_skill_config-36030124,6030124,1,0,0,0,-1,-1,-1,0,0,0,7,0,0,0,0,0,0,0,,603014201,6030143:1,6030142:1,,,6030125,0,,0,,,0,,
6030125,mission_skill_config-16030125,1,mission_skill_config-26030125,mission_skill_config-36030125,9332115,1,0,0,0,-1,-1,-1,0,0,0,7,0,0,0,0,0,0,0,,603014101,6030144:1,,,,,0,,0,,,0,,
6350001,mission_skill_config-16350001,1,mission_skill_config-26350001,mission_skill_config-36350001,6350001,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,,6350001:1,,,,,0,0,0,,,0,,
6380201,mission_skill_config-16380201,1,mission_skill_config-26380201,mission_skill_config-36380201,6380201,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"6380201:1,6380231:1",,,,,0,,0,,,0,,
6380202,mission_skill_config-16380202,1,mission_skill_config-26380202,mission_skill_config-36380202,6380202,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"6380211:1,6380221:1",,,,,0,,0,,,0,,
6380203,mission_skill_config-16380203,1,mission_skill_config-26380203,mission_skill_config-36380203,6380203,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"6380202:1,6380232:1",,,,,0,,0,,,0,,
6380204,mission_skill_config-16380204,1,mission_skill_config-26380204,mission_skill_config-36380204,6380204,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"6380212:1,6380222:1",,,,,0,,0,,,0,,
6380205,mission_skill_config-16380205,1,mission_skill_config-26380205,mission_skill_config-36380205,6380205,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"6380203:1,6380233:1",,,,,0,,0,,,0,,
6380206,mission_skill_config-16380206,1,mission_skill_config-26380206,mission_skill_config-36380206,6380206,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,6380213:1,,,,,0,,0,,,0,,
6380211,mission_skill_config-16380211,1,mission_skill_config-26380211,mission_skill_config-36380211,6380211,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,638023101,638021101&&638022101,,6380221:1,,,"6380221,1000002",6380201,,0,,,0,,
6380212,mission_skill_config-16380212,1,mission_skill_config-26380212,mission_skill_config-36380212,6380212,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,638023101,638021101&&638022100,6380221:1,,,,"6380222,1000003,6380231,6380232",6380202,,0,,,0,,
6380213,mission_skill_config-16380213,1,mission_skill_config-26380213,mission_skill_config-36380213,6380213,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,638023201,638021201&&638022201,,6380222:1,,,"6380223,1000002",6380203,,0,,,0,,
6380214,mission_skill_config-16380214,1,mission_skill_config-26380214,mission_skill_config-36380214,6380214,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,638023200,638021201&&638022200,6380222:1,,,,"6380224,1000003,6380233,6380234",6380204,,0,,,0,,
6380215,mission_skill_config-16380215,1,mission_skill_config-26380215,mission_skill_config-36380215,6380215,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,638023101,638021301&&638022301,,6380223:1,,,"6380225,1000002",6380201,,0,,,0,,
6380216,mission_skill_config-16380216,1,mission_skill_config-26380216,mission_skill_config-36380216,6380216,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,638023100,638021301&&638022300,6380223:1,,,,"6380226,1000003,6380235,6380236",6380202,,0,,,0,,
6380221,mission_skill_config-16380221,1,mission_skill_config-26380221,mission_skill_config-36380221,6380221,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,638020101,,6380231:1,,,,0,,0,,,0,,
6380222,mission_skill_config-16380222,1,mission_skill_config-26380222,mission_skill_config-36380222,6380222,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,638020101,6380231:1,,,,,0,,0,,,0,,
6380223,mission_skill_config-16380223,1,mission_skill_config-26380223,mission_skill_config-36380223,6380223,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,638020201,,6380232:1,,,,0,,0,,,0,,
6380224,mission_skill_config-16380224,1,mission_skill_config-26380224,mission_skill_config-36380224,6380224,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,638020201,6380232:1,,,,,0,,0,,,0,,
6380225,mission_skill_config-16380225,1,mission_skill_config-26380225,mission_skill_config-36380225,6380225,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,638020301,,6380233:1,,,,0,,0,,,0,,
6380226,mission_skill_config-16380226,1,mission_skill_config-26380226,mission_skill_config-36380226,6380226,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,638020301,6380233:1,,,,,0,,0,,,0,,
6380231,mission_skill_config-16380231,1,mission_skill_config-26380231,mission_skill_config-36380231,6380231,1,0,0,0,-1,-1,-1,0,0,0,99,0,30,0,0,0,0,0,,638021101,1000004:1,,,,,0,,0,,,0,,
6380232,mission_skill_config-16380232,1,mission_skill_config-26380232,mission_skill_config-36380232,6380232,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,638021101,1000005:1,,,,,0,,0,,,0,,
6380233,mission_skill_config-16380233,1,mission_skill_config-26380233,mission_skill_config-36380233,6380233,1,0,0,0,-1,-1,-1,0,0,0,99,0,30,0,0,0,0,0,,638021201,1000004:1,,,,,0,,0,,,0,,
6380234,mission_skill_config-16380234,1,mission_skill_config-26380234,mission_skill_config-36380234,6380234,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,638021201,1000005:1,,,,,0,,0,,,0,,
6380235,mission_skill_config-16380235,1,mission_skill_config-26380235,mission_skill_config-36380235,6380235,1,0,0,0,-1,-1,-1,0,0,0,99,0,30,0,0,0,0,0,,638021301,1000004:1,,,,,0,,0,,,0,,
