id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
440401,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10066,1,,,0,,0,,1,,,,enemy_team-10440401,0,1,0,
440402,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10080,0,,,0,,102,2,1,,,,enemy_team-10440402,0,1,0,
440403,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10081,0,,,0,,102,1,1,,,,enemy_team-10440403,0,1,0,
440404,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,102,6,,,,,enemy_team-10440404,0,1,0,
440405,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,327,332,0",,394,10035,0,,,"332,291,327",,102,3,,,,,enemy_team-10440405,0,1,0,
440500,,,399,90001,1,,,,,0,,,,,,enemy_team-10440500,0,0,0,
440501,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10029,1,,,0,,0,,,,,,enemy_team-10440501,0,1,0,
440502,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10006,1,,,0,,0,,,,,,enemy_team-10440502,0,1,0,
440503,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,299,0",,395,10035,1,,,"309,299",,0,,,,,,enemy_team-10440503,0,1,0,
440504,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,299,69,150,66",,395,10021,0,,,"309,299",,102,2,,,,,enemy_team-10440504,0,1,0,
440601,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73242,73240,73228,73248,73247,73246,73242",,,,,enemy_team-10440601,0,1,0,
440602,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73242,73240,73228,73248,73247,73246,73242",,,,,enemy_team-10440602,0,1,0,
440603,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73225,73250,73249",,,,,enemy_team-10440603,0,1,0,
440604,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73228,73229,73239,73223,73224,73228",,,,,enemy_team-10440604,0,1,0,
440605,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10075,0,,,0,,101,"73255,73241,73231",,,,,enemy_team-10440605,0,1,0,
440606,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10075,0,,,0,,101,"73231,73230,73238",,,,,enemy_team-10440606,0,1,0,
440607,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,308,321,0",,395,10074,0,,,"308,321",,102,1,,,,,enemy_team-10440607,0,1,0,
440608,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,308,321,78,100,39",,395,10074,0,,,"308,321",,102,1,,,,,enemy_team-10440608,0,1,0,
440701,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10029,0,,,0,,102,2,,,,,enemy_team-10440701,0,1,0,
440702,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10035,0,,,0,,102,2,,,,,enemy_team-10440702,0,1,0,
440703,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,291,327,0",,395,10034,0,,,"291,327",,102,1,,,,,enemy_team-10440703,0,1,0,
440704,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,291,327,75,23,42",,395,10036,0,,,"291,327",,102,1,,,,,enemy_team-10440704,0,1,0,
440801,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10029,0,,,0,,102,1,,,,,enemy_team-10440801,0,1,0,
440802,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10035,0,,,0,,102,1,,,,,enemy_team-10440802,0,1,0,
440803,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,299,308,0",,395,10076,0,,,"309,299,308",,102,1,,,,,enemy_team-10440803,0,1,0,
440804,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,299,308,168,72,88",,395,10036,0,,,"309,299,308",,102,1,,,,,enemy_team-10440804,0,1,0,
440901,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10029,1,,,0,,0,,,,,,enemy_team-10440901,0,1,0,
440902,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10034,1,,,0,,0,,,,,,enemy_team-10440902,0,1,0,
440903,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,291,327,334,0",,395,10036,1,,,"334,321,291,327",,0,,,,,,enemy_team-10440903,0,1,0,
440904,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,291,327,334,101,85,99",,395,900266,1,,,"334,321,291,327",,0,,,,,,enemy_team-10440904,0,1,0,
441801,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10035,0,,,0,,0,,,,,,enemy_team-10441801,0,1,0,
441802,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10036,0,,,0,,102,1,,,,,enemy_team-10441802,0,1,0,
441803,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,299,99,118",,0,10080,0,,,"309,299",,102,3,,,,,enemy_team-10441803,0,1,0,
441804,,,0,10081,0,,,,,102,6,,,,,enemy_team-10441804,0,1,0,
441901,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10080,0,,,0,,101,"73084,73083,73087,73090,73091,73088,73084",,,,,enemy_team-10441901,0,1,0,
441902,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10080,0,,,0,,101,"73095,73092,73089,73100,73093,73096,73095",,,,,enemy_team-10441902,0,1,0,
441903,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,308,321,0",,396,10036,0,,,"308,321",,102,6,,,,,enemy_team-10441903,0,1,0,
441904,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,308,321,60,26",,396,10079,0,,,"308,321",,102,6,,,,,enemy_team-10441904,0,1,0,
441905,,,0,900252,1,,,,,0,,,,,,enemy_team-10441905,0,1,0,
442001,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10066,1,,,0,,0,,1,,,,enemy_team-10442001,0,1,0,
442002,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10081,0,,,0,,102,1,1,,,,enemy_team-10442002,0,1,0,
442003,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10081,0,,,0,,102,1,1,,,,enemy_team-10442003,0,1,0,
442004,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10080,0,,,0,,101,"73133,73152",1,,,,enemy_team-10442004,0,1,0,
442005,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10036,0,,,0,,102,6,,,,,enemy_team-10442005,0,1,0,
442006,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,291,327,332,0",,396,10036,0,,,"332,291,327",,102,3,,,,,enemy_team-10442006,0,1,0,
442007,,,0,10021,0,,,,,101,"73161,73156,73155,73160,73164,73167,73169,73168,73165,73161",1,,,,enemy_team-10442007,0,1,0,
442008,,,0,10022,0,,,,,101,"73162,73163,73159,73158,73157,73156,73161,73162",1,,,,enemy_team-10442008,0,1,0,
442009,,,0,10022,0,,,,,101,"73165,73168,73166,73163,73162,73165",1,,,,enemy_team-10442009,0,1,0,
442101,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10021,0,,,0,,102,3,,,,,enemy_team-10442101,0,1,0,
442102,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,299,0",,397,11008,0,,,"309,299",,102,2,,,,,enemy_team-10442102,0,1,0,
442103,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10080,0,,,0,,102,1,1,,,,enemy_team-10442103,0,1,0,
442104,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10022,1,,,0,,102,2,1,,,,enemy_team-10442104,0,1,0,
442201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73279,73277,73265,73285,73284,73283,73279",,,,,enemy_team-10442201,0,1,0,
442202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73279,73277,73265,73285,73284,73283,73279",,,,,enemy_team-10442202,0,1,0,
442203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73286,73287,73262",,,,,enemy_team-10442203,0,1,0,
442204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10075,0,,,0,,101,"73265,73266,73276,73260,73261,73265",,,,,enemy_team-10442204,0,1,0,
442205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10075,0,,,0,,101,"73292,73278,73268",,,,,enemy_team-10442205,0,1,0,
442206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10075,0,,,0,,101,"73268,73267,73275",,,,,enemy_team-10442206,0,1,0,
442207,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,308,321,0",,397,10074,0,,,"308,321",,102,1,,,,,enemy_team-10442207,0,1,0,
442208,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,308,321,78,100,39",,397,10074,0,,,"308,321",,102,1,,,,,enemy_team-10442208,0,1,0,
442301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10076,0,,,0,,102,2,,,,,enemy_team-10442301,0,1,0,
442302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10079,0,,,0,,102,2,,,,,enemy_team-10442302,0,1,0,
442303,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,291,327,0",,397,10080,0,,,"291,327",,102,1,,,,,enemy_team-10442303,0,1,0,
442304,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,291,327,75,23,42",,397,10080,0,,,"291,327",,102,1,,,,,enemy_team-10442304,0,1,0,
442401,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10029,0,,,0,,102,1,,,,,enemy_team-10442401,0,1,0,
442402,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,299,308,0",,397,10076,0,,,"309,299,308",,102,1,,,,,enemy_team-10442402,0,1,0,
442403,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,299,308,168,72,88",,397,10079,0,,,"309,299,308",,102,2,,,,,enemy_team-10442403,0,1,0,
442404,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10080,0,,,0,,101,"73451,73452,73455,73457,73456,73453,73451",1,,,,enemy_team-10442404,0,1,0,
442405,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10080,0,,,0,,101,"73431,73430,73432,73435,73436,73434,73431",1,,,,enemy_team-10442405,0,1,0,
442501,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10021,1,,,0,,0,,,,,,enemy_team-10442501,0,1,0,
442502,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10081,1,,,0,,0,,,,,,enemy_team-10442502,0,1,0,
442503,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,291,327,334,0",,397,10036,1,,,"334,321,291,327",,0,,,,,,enemy_team-10442503,0,1,0,
442504,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,291,327,334,101,85,99",,397,900267,1,,,"334,321,291,327",,0,,,,,,enemy_team-10442504,0,1,0,
444201,,,0,993701,1,,,,,0,,,,,,enemy_team-10444201,0,0,0,
444501,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10034,1,,,0,,0,,,,,,enemy_team-10444501,0,1,0,
444502,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10035,1,,,0,,0,,,,,,enemy_team-10444502,0,1,0,
444503,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,299,308,332,0",,394,10036,1,,,"332,309,299,308",,0,,,,,,enemy_team-10444503,0,1,0,
444504,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,299,308,332,99,118,60",,394,10076,1,,,"332,309,299,308",,0,,,,,,enemy_team-10444504,0,1,0,
444601,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10034,1,,,0,,0,,,,,,enemy_team-10444601,0,1,0,
444602,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10035,1,,,0,,0,,,,,,enemy_team-10444602,0,1,0,
444603,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,299,308,332,0",,394,10036,1,,,"332,309,299,308",,0,,,,,,enemy_team-10444603,0,1,0,
444604,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,299,308,332,99,118,60",,394,10076,1,,,"332,309,299,308",,0,,,,,,enemy_team-10444604,0,1,0,
444701,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10076,1,,,0,,0,,,,,,enemy_team-10444701,0,1,0,
444702,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,321,291,327,0",,395,10035,1,,,"321,291,327",,0,,,,,,enemy_team-10444702,0,1,0,
444703,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,321,291,327,0",,395,10079,1,,,"321,291,327",,0,,,,,,enemy_team-10444703,0,1,0,
444704,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,321,291,327,78,100,39",,395,10034,1,,,"321,291,327",,0,,,,,,enemy_team-10444704,0,1,0,
444705,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,321,291,327,78,100,39",,395,10080,1,,,"321,291,327",,0,,,,,,enemy_team-10444705,0,1,0,
444706,,,0,900266,1,,,,,0,,,,,,enemy_team-10444706,0,0,0,
444801,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10076,1,,,0,,0,,,,,,enemy_team-10444801,0,1,0,
444802,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,291,327,0",,395,10035,1,,,"321,291,327",,0,,,,,,enemy_team-10444802,0,1,0,
444803,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,291,327,0",,395,10079,1,,,"321,291,327",,0,,,,,,enemy_team-10444803,0,1,0,
444804,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,291,327,78,100,39",,395,10034,1,,,"321,291,327",,0,,,,,,enemy_team-10444804,0,1,0,
444805,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,291,327,78,100,39",,395,10080,1,,,"321,291,327",,0,,,,,,enemy_team-10444805,0,1,0,
444806,,,0,900267,1,,,,,0,,,,,,enemy_team-10444806,0,0,0,
460401,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10038,0,,,,,0,,,,,,enemy_team-10460401,0,1,0,
460402,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10037,0,,,,,0,,,,,,enemy_team-10460402,0,1,0,
460403,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10037,0,,,,,0,,,,,,enemy_team-10460403,0,1,0,
460404,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1034,0",,442,10038,0,,,1034,,0,,,,,,enemy_team-10460404,0,1,0,
460405,,,0,10037,0,,,,,0,,,,,,enemy_team-10460405,0,1,0,
460501,,,0,900066,1,,,,,0,,,,,,enemy_team-10460501,0,1,0,
460502,,,0,900066,1,,,,,0,,,,,,enemy_team-10460502,0,1,0,
460503,,,0,900066,1,,,,,0,,,,,,enemy_team-10460503,0,1,0,
460504,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13214,0,,,,,102,1,,,,,enemy_team-10460504,0,1,0,
460505,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13215,1,,,,,0,,,,,,enemy_team-10460505,0,1,0,
460506,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13216,0,,,,,101,"73778,73777,73776,73775",,,,,enemy_team-10460506,0,1,0,
460507,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,4,175,66,69,42",,442,900285,0,,,"4,175",,101,"73779,73776,73780,73777,73781",,,,,enemy_team-10460507,0,1,0,
460901,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10038,0,,,,,0,,,,,,enemy_team-10460901,0,1,0,
460902,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10037,0,,,,,0,,,,,,enemy_team-10460902,0,1,0,
460903,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10037,0,,,,,0,,,,,,enemy_team-10460903,0,1,0,
460904,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,1034,118,88,26",,444,900117,0,,,1034,,0,,,,,,enemy_team-10460904,0,1,0,
460905,,,0,10037,0,,,,,0,,,,,,enemy_team-10460905,0,1,0,
461001,,,0,900066,1,,,,,0,,,,,,enemy_team-10461001,0,1,0,
461002,,,0,900066,1,,,,,0,,,,,,enemy_team-10461002,0,1,0,
461003,,,0,900066,1,,,,,0,,,,,,enemy_team-10461003,0,1,0,
461004,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13215,0,,,,,102,1,,,,,enemy_team-10461004,0,1,0,
461005,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13216,0,,,,,102,2,,,,,enemy_team-10461005,0,1,0,
461006,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13213,0,,,,,102,1,1,,,,enemy_team-10461006,0,1,0,
461007,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13216,0,,,,,101,"73802,73807,73818,73806,73817",,,,,enemy_team-10461007,0,1,0,
461008,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,4,175,66,69,42",,444,900286,0,,,"4,175",,101,"73809,73806,73810,73807,73811",,,,,enemy_team-10461008,0,1,0,
480101,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10034,0,,,0,,102,1,,,,,enemy_team-10480101,18067,1,0,
480102,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10035,0,,,0,,102,1,,,,,enemy_team-10480102,18850,1,0,
480103,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10036,0,,,0,,102,1,,,,,enemy_team-10480103,18845,1,0,
480104,,,0,10036,0,,,,,103,0,,,,,enemy_team-10480104,15916,1,0,
480105,,,0,10076,0,,,,,103,0,,,,,enemy_team-10480105,15530,1,0,
480106,,,0,10089,0,,,,,103,0,,,,,enemy_team-10480106,15653,1,0,
480107,,,0,10076,0,,,,,103,0,,,,,enemy_team-10480107,30893,1,0,
480108,,,0,10036,0,,,,,103,0,,,,,enemy_team-10480108,30439,1,0,
480111,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10088,0,,,0,,102,1,,,,,enemy_team-10480111,48896,1,0,
480112,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10089,0,,,0,,102,1,,,,,enemy_team-10480112,48919,1,0,
480113,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10035,0,,,0,,102,1,,,,,enemy_team-10480113,48904,1,0,
480114,,,0,10088,0,,,,,103,0,,,,,enemy_team-10480114,45140,1,0,
480115,,,0,10090,0,,,,,103,0,,,,,enemy_team-10480115,45808,1,0,
480116,,,0,10089,0,,,,,103,0,,,,,enemy_team-10480116,45309,1,0,
480117,,,0,10088,0,,,,,103,0,,,,,enemy_team-10480117,60225,1,0,
480118,,,0,10035,0,,,,,103,0,,,,,enemy_team-10480118,60048,1,0,
480121,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10036,0,,,0,,102,1,,,,,enemy_team-10480121,48803,1,0,
480122,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10078,0,,,0,,102,1,,,,,enemy_team-10480122,48965,1,0,
480123,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10079,0,,,0,,102,1,,,,,enemy_team-10480123,48936,1,0,
480124,,,0,10088,0,,,,,103,0,,,,,enemy_team-10480124,45422,1,0,
480125,,,0,10089,0,,,,,103,0,,,,,enemy_team-10480125,45711,1,0,
480126,,,0,10079,0,,,,,103,0,,,,,enemy_team-10480126,45367,1,0,
480127,,,0,10078,0,,,,,103,0,,,,,enemy_team-10480127,60629,1,0,
480128,,,0,10036,0,,,,,103,0,,,,,enemy_team-10480128,60529,1,0,
480131,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10081,1,,,0,,0,,,,,,enemy_team-10480131,78222,1,0,
480132,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10079,1,,,0,,0,,,,,,enemy_team-10480132,78194,1,0,
480133,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10089,1,,,0,,0,,,,,,enemy_team-10480133,78064,1,0,
480134,,,0,10081,0,,,,,103,0,,,,,enemy_team-10480134,75827,1,0,
480135,,,0,10085,0,,,,,103,0,,,,,enemy_team-10480135,75046,1,0,
480136,,,0,10090,0,,,,,103,0,,,,,enemy_team-10480136,75997,1,0,
480137,,,0,10085,0,,,,,103,0,,,,,enemy_team-10480137,90051,1,0,
480138,,,0,10089,0,,,,,103,0,,,,,enemy_team-10480138,90872,1,0,
480141,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,253,242,296,340,342,0",,463,10066,1,,,"253,242,296,340,342",,0,,,,,,enemy_team-10480141,240000,1,0,
480142,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,253,242,296,340,342,101,78,69,60,100",,463,900312,1,,,"253,242,296,340,342",,0,,,,,,enemy_team-10480142,360000,1,0,
480143,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,253,242,296,340,342,101,78,69,60,100",,463,900313,1,,,"253,242,296,340,342",,0,,,,,,enemy_team-10480143,480000,1,0,
480144,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10079,0,,,0,,101,"73906,73912,73918,73924,73930",1,,,,enemy_team-10480144,300000,1,0,
480145,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10079,0,,,0,,101,"73901,73902,73903,73904,73905",1,,,,enemy_team-10480145,300000,1,0,
480150,,,0,10086,0,,,,,103,0,,,,,enemy_team-10480150,17177,1,0,
480151,,,0,10035,0,,,,,103,0,,,,,enemy_team-10480151,16890,1,0,
480152,,,0,10036,0,,,,,103,0,,,,,enemy_team-10480152,16761,1,0,
480153,,,0,10034,0,,,,,103,0,,,,,enemy_team-10480153,18533,1,0,
480154,,,0,10035,0,,,,,103,0,,,,,enemy_team-10480154,18383,1,0,
480155,,,0,10036,0,,,,,103,0,,,,,enemy_team-10480155,18922,1,0,
480156,,,0,10089,0,,,,,103,0,,,,,enemy_team-10480156,33419,1,0,
480157,,,0,10035,0,,,,,103,0,,,,,enemy_team-10480157,33709,1,0,
480158,,,0,10086,0,,,,,103,0,,,,,enemy_team-10480158,36138,1,0,
480159,,,0,10088,0,,,,,103,0,,,,,enemy_team-10480159,36142,1,0,
480160,,,0,10076,0,,,,,103,0,,,,,enemy_team-10480160,50306,1,0,
480161,,,0,10076,0,,,,,103,0,,,,,enemy_team-10480161,49608,1,0,
480162,,,0,10088,0,,,,,103,0,,,,,enemy_team-10480162,50381,1,0,
480163,,,0,10076,0,,,,,103,0,,,,,enemy_team-10480163,54871,1,0,
480164,,,0,10089,0,,,,,103,0,,,,,enemy_team-10480164,54030,1,0,
