id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef,recommended_team_ids,show_lv,show_color,battle_range
6560203,,,0,10025,0,,,,,0,,,,,,enemy_team-16560203,0,1,0,,1,0,0,
6560204,,,0,10104,0,,,,,0,,,,,,enemy_team-16560204,0,1,0,,1,0,0,
6560301,,,0,10071,0,,,,,102,99,1,,,tip_pic,enemy_team-16560301,0,1,0,,-1,0,0,
6560302,,,0,13237,0,,,,,0,,,,,,enemy_team-16560302,0,1,0,,1,0,0,
6560303,,,0,13236,0,,,,,0,,,,,,enemy_team-16560303,0,1,0,,1,0,0,
6560304,,,0,13236,0,,,,,0,,,,,,enemy_team-16560304,0,1,0,,1,0,0,
6560305,,,0,13237,0,,,,,101,67785|67789|67786,1,,,tip_pic,enemy_team-16560305,0,1,0,,-1,0,0,
6560401,,,0,910151,0,,,,,102,99,60630,,,tip_pic,enemy_team-16560401,0,0,0,,1,0,0,
6560402,,,0,10103,0,,,,,102,3,1,,,tip_pic,enemy_team-16560402,0,1,0,,-1,0,0,
6560403,,,0,10026,0,,,,,0,,,,,,enemy_team-16560403,0,1,0,,1,0,0,
6560404,,,0,10051,0,,,,,0,,,,,,enemy_team-16560404,0,1,0,,1,0,0,
6560501,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|98|0,,659,10024,1,,,98,,0,,,,,,enemy_team-16560501,0,1,0,,1,0,0,
6560502,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|252|0,,659,10025,1,,,252,,0,,,,,,enemy_team-16560502,0,1,0,,1,0,0,
6560601,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|73|0,,660,10024,1,,,73,,0,,,,,,enemy_team-16560601,0,1,0,,1,0,0,
6560602,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|259|0,,660,10026,1,,,259,,0,,,,,,enemy_team-16560602,0,1,0,,1,0,0,
6561101,,,0,10027,0,,,,,101,67846|67844|67847,1,,,,enemy_team-16561101,0,1,0,,-1,0,0,
6561102,,,0,10052,0,,,,,102,2,1,,,,enemy_team-16561102,0,1,0,,-1,0,0,
6561103,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10024,0,,,,,0,,,,,,enemy_team-16561103,0,1,0,,1,0,0,
6561104,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10051,0,,,,,0,,,,,,enemy_team-16561104,0,1,0,,1,0,0,
6561201,,,0,10101,1,,,,,0,,,,,,enemy_team-16561201,0,1,0,,1,0,0,
6561202,,,0,10027,0,,,,,102,99,1,,,,enemy_team-16561202,0,1,0,,-1,0,0,
6561203,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10051,0,,,,,0,,,,,,enemy_team-16561203,0,1,0,,1,0,0,
6561204,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10106,0,,,,,0,,,,,,enemy_team-16561204,0,1,0,,1,0,0,
6561301,,,0,10106,0,,,,,102,99,1,,,,enemy_team-16561301,0,1,0,,-1,0,0,
6561302,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,13237,0,,,,,0,,,,,,enemy_team-16561302,0,1,0,,1,0,0,
6561303,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,13236,0,,,,,0,,,,,,enemy_team-16561303,0,1,0,,1,0,0,
6561304,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,13236,0,,,,,0,,,,,,enemy_team-16561304,0,1,0,,1,0,0,
6561305,,,0,13237,0,,,,,101,67921|67925|67922,1,,,,enemy_team-16561305,0,1,0,,-1,0,0,
6561401,,,0,910151,0,,,,,102,99,60630,,,tip_pic,enemy_team-16561401,0,0,0,,1,0,0,
6561402,,,0,10103,0,,,,,102,3,1,,,,enemy_team-16561402,0,1,0,,-1,0,0,
6561403,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10052,0,,,,,0,,,,,,enemy_team-16561403,0,1,0,,1,0,0,
6561404,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10106,0,,,,,0,,,,,,enemy_team-16561404,0,1,0,,1,0,0,
6561501,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|98|0,,661,13237,1,,,98,,0,,,,,,enemy_team-16561501,0,1,0,,1,0,0,
6561502,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|252|0,,661,10025,1,,,252,,0,,,,,,enemy_team-16561502,0,1,0,,1,0,0,
6561601,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|73|0,,662,13237,1,,,73,,0,,,,,,enemy_team-16561601,0,1,0,,1,0,0,
6561602,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|259|0,,662,10026,1,,,259,,0,,,,,,enemy_team-16561602,0,1,0,,1,0,0,
6580101,,,0,900522,0,,,,,102,99,30540,,,,enemy_team-16580101,0,1,0,,,0,0,
6580102,,,0,12069,0,,,,,102,2,1,,,,enemy_team-16580102,0,1,0,,-1,0,0,
6580103,,,0,10034,0,,,,,0,,,,,,enemy_team-16580103,0,1,0,,,0,0,
6580201,,,0,900523,0,,,,,102,7,,,,,enemy_team-16580201,0,1,0,,,0,0,
6580202,,,0,10081,1,,,,,103,0,,,,,enemy_team-16580202,0,1,0,,,0,0,
6580203,,,0,10034,1,,,,,103,0,,,,,enemy_team-16580203,0,1,0,,,0,0,
6580204,,,0,10095,0,,,,,103,0,,,,,enemy_team-16580204,0,1,0,,,0,0,
6580301,,,0,10094,0,,,,,106,6580118:15,1,,,tip_pic,enemy_team-16580301,0,1,0,,-1,0,0,
6580302,,,0,10094,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16580302,0,1,0,,,0,0,
6580303,,,0,10086,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16580303,0,1,0,,,0,0,
6580304,,,0,10081,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16580304,0,1,0,,,0,0,
6580305,,,0,10040,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16580305,0,1,0,,,0,0,
6580306,,,0,10089,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16580306,0,1,0,,,0,0,
6581101,,,0,900522,0,,,,,102,99,30540,,,,enemy_team-16581101,0,1,0,,,0,0,
6581102,,,0,12069,0,,,,,102,3,1,,,,enemy_team-16581102,0,1,0,,-1,0,0,
6581103,,,0,10034,0,,,,,0,,,,,,enemy_team-16581103,0,1,0,,,0,0,
6581201,,,0,900523,0,,,,,103,0,,,,,enemy_team-16581201,0,1,0,,,0,0,
6581202,,,0,10090,0,,,,,102,7,1,,,tip_pic,enemy_team-16581202,0,1,0,,-1,0,0,
6581203,,,0,10081,0,,,,,103,0,,,,,enemy_team-16581203,0,1,0,,,0,0,
6581204,,,0,10034,0,,,,,103,0,,,,,enemy_team-16581204,0,1,0,,,0,0,
6581205,,,0,10089,0,,,,,103,0,,,,,enemy_team-16581205,0,1,0,,,0,0,
6581206,,,0,10095,0,,,,,103,0,,,,,enemy_team-16581206,0,1,0,,,0,0,
6581301,,,0,10094,0,,,,,106,6580118:15,1,,,tip_pic,enemy_team-16581301,0,1,0,,-1,0,0,
6581302,,,0,10094,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16581302,0,1,0,,,0,0,
6581303,,,0,10086,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16581303,0,1,0,,,0,0,
6581304,,,0,10081,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16581304,0,1,0,,,0,0,
6581305,,,0,10040,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16581305,0,1,0,,,0,0,
6581306,,,0,10089,0,,,,,106,6580118:15,,,,tip_pic,enemy_team-16581306,0,1,0,,,0,0,
6589101,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10109,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589101,-458387,1,0,,,0,0,
6589102,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10090,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589102,-417740,1,0,,,0,0,
6589103,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10090,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589103,-400649,1,0,,,0,0,
6589104,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10080,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589104,-453345,1,0,,,0,0,
6589105,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10109,1,,,361|369|374|386|385,,0,,,,,,enemy_team-16589105,-449012,1,0,,,0,0,
6589106,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10094,0,,,361|369|374|386|385,,102,4,,,,,enemy_team-16589106,-425882,1,0,,,0,0,
6589107,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10094,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589107,-419947,1,0,,,0,0,
6589108,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10109,0,,,361|369|374|386|385,,102,4,,,,,enemy_team-16589108,-409095,1,0,,,0,0,
6589109,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10049,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589109,-434574,1,0,,,0,0,
6589110,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10109,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589110,-399137,1,0,,,0,0,
6589111,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10087,0,,,0,,103,0,,,,,enemy_team-16589111,-78282,1,0,,,0,0,
6589112,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10087,0,,,0,,103,0,,,,,enemy_team-16589112,-76499,1,0,,,0,0,
6589113,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10066,1,,,0,,0,,,,,,enemy_team-16589113,-79481,1,0,,,0,0,
6589114,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10066,1,,,0,,0,,,,,,enemy_team-16589114,-84394,1,0,,,0,0,
6589115,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10080,0,,,0,,103,0,,,,,enemy_team-16589115,-77902,1,0,,,0,0,
6589116,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10089,0,,,0,,103,0,,,,,enemy_team-16589116,-83288,1,0,,,0,0,
6589117,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10036,0,,,0,,103,0,,,,,enemy_team-16589117,-84368,1,0,,,0,0,
6589118,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10036,0,,,0,,103,0,,,,,enemy_team-16589118,-82135,1,0,,,0,0,
6589119,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10095,0,,,0,,103,0,,,,,enemy_team-16589119,-83914,1,0,,,0,0,
6589120,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10090,0,,,0,,103,0,,,,,enemy_team-16589120,-79910,1,0,,,0,0,
6589121,,,0,10076,0,,,,,103,0,,,,,enemy_team-16589121,-78151,1,0,,,0,0,
6589122,,,0,10088,0,,,,,0,,,,,,enemy_team-16589122,-80519,1,0,,,0,0,
6589123,,,0,10077,0,,,,,103,0,,,,,enemy_team-16589123,-88338,1,0,,,0,0,
6589124,,,0,10095,0,,,,,0,,,,,,enemy_team-16589124,-92738,1,0,,,0,0,
6589125,,,0,10107,0,,,,,103,0,,,,,enemy_team-16589125,-95072,1,0,,,0,0,
6589126,,,0,10111,0,,,,,0,,,,,,enemy_team-16589126,-96274,1,0,,,0,0,
6589127,,,0,10087,0,,,,,103,0,,,,,enemy_team-16589127,-76346,1,0,,,0,0,
6589128,,,0,10081,0,,,,,0,,,,,,enemy_team-16589128,-79263,1,0,,,0,0,
6589129,,,0,10087,0,,,,,103,0,,,,,enemy_team-16589129,-87597,1,0,,,0,0,
6589130,,,0,12111,0,,,,,0,,,,,,enemy_team-16589130,-92335,1,0,,,0,0,
6589131,,,0,10077,0,,,,,103,0,,,,,enemy_team-16589131,-94862,1,0,,,0,0,
6589132,,,0,10111,0,,,,,0,,,,,,enemy_team-16589132,-96167,1,0,,,0,0,
6589133,,,0,10036,0,,,,,103,0,,,,,enemy_team-16589133,-76319,1,0,,,0,0,
6589134,,,0,10035,0,,,,,0,,,,,,enemy_team-16589134,-79243,1,0,,,0,0,
6589135,,,0,10079,0,,,,,103,0,,,,,enemy_team-16589135,-87586,1,0,,,0,0,
6589136,,,0,10111,0,,,,,0,,,,,,enemy_team-16589136,-92329,1,0,,,0,0,
6589137,,,0,10090,0,,,,,103,0,,,,,enemy_team-16589137,-94859,1,0,,,0,0,
6589138,,,0,10077,0,,,,,0,,,,,,enemy_team-16589138,-96165,1,0,,,0,0,
6589139,,,0,10090,0,,,,,103,0,,,,,enemy_team-16589139,-76900,1,0,,,0,0,
6589140,,,0,10080,0,,,,,0,,,,,,enemy_team-16589140,-79652,1,0,,,0,0,
6589141,,,0,10088,0,,,,,103,0,,,,,enemy_team-16589141,-87828,1,0,,,0,0,
6589142,,,0,10107,0,,,,,0,,,,,,enemy_team-16589142,-92461,1,0,,,0,0,
6589143,,,0,12111,0,,,,,103,0,,,,,enemy_team-16589143,-94928,1,0,,,0,0,
6589144,,,0,10094,0,,,,,0,,,,,,enemy_team-16589144,-96201,1,0,,,0,0,
6589145,,,0,12111,0,,,,,103,0,,,,,enemy_team-16589145,-79060,1,0,,,0,0,
6589146,,,0,10107,0,,,,,0,,,,,,enemy_team-16589146,-81139,1,0,,,0,0,
6589147,,,0,10035,0,,,,,103,0,,,,,enemy_team-16589147,-88700,1,0,,,0,0,
6589148,,,0,10094,0,,,,,0,,,,,,enemy_team-16589148,-92933,1,0,,,0,0,
6589149,,,0,10077,0,,,,,103,0,,,,,enemy_team-16589149,-95174,1,0,,,0,0,
6589150,,,0,12111,0,,,,,0,,,,,,enemy_team-16589150,-96326,1,0,,,0,0,
6589151,,,0,12109,0,,,,,103,0,,,,,enemy_team-16589151,-90440,1,0,,,0,0,
6589201,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10095,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589201,-672967,1,0,,,0,0,
6589202,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,12079,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589202,-632179,1,0,,,0,0,
6589203,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,12079,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589203,-609809,1,0,,,0,0,
6589204,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,12071,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589204,-678851,1,0,,,0,0,
6589205,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,12109,1,,,361|369|374|386|385,,0,,,,,,enemy_team-16589205,-673165,1,0,,,0,0,
6589206,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10094,0,,,361|369|374|386|385,,102,4,,,,,enemy_team-16589206,-642842,1,0,,,0,0,
6589207,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,10094,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589207,-635068,1,0,,,0,0,
6589208,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,12109,0,,,361|369|374|386|385,,102,4,,,,,enemy_team-16589208,-620861,1,0,,,0,0,
6589209,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,12109,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589209,-654233,1,0,,,0,0,
6589210,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|0,,763,12109,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589210,-607831,1,0,,,0,0,
6589211,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,12076,0,,,0,,0,,,,,,enemy_team-16589211,-98469,1,0,,,0,0,
6589212,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,12076,0,,,0,,0,,,,,,enemy_team-16589212,-96247,1,0,,,0,0,
6589213,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,12066,1,,,0,,0,,,,,,enemy_team-16589213,-99965,1,0,,,0,0,
6589214,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,12066,1,,,0,,0,,,,,,enemy_team-16589214,-106110,1,0,,,0,0,
6589215,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,12068,0,,,0,,0,,,,,,enemy_team-16589215,-97995,1,0,,,0,0,
6589216,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,12078,0,,,0,,0,,,,,,enemy_team-16589216,-104725,1,0,,,0,0,
6589217,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10036,0,,,0,,0,,,,,,enemy_team-16589217,-106078,1,0,,,0,0,
6589218,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10036,0,,,0,,0,,,,,,enemy_team-16589218,-103282,1,0,,,0,0,
6589219,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10095,0,,,0,,0,,,,,,enemy_team-16589219,-105509,1,0,,,0,0,
6589220,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,12079,0,,,0,,0,,,,,,enemy_team-16589220,-100501,1,0,,,0,0,
6589221,,,0,12070,0,,,,,103,0,,,,,enemy_team-16589221,-90824,1,0,,,0,0,
6589222,,,0,12077,0,,,,,0,,,,,,enemy_team-16589222,-96410,1,0,,,0,0,
6589223,,,0,12071,0,,,,,103,0,,,,,enemy_team-16589223,-106310,1,0,,,0,0,
6589224,,,0,10095,0,,,,,0,,,,,,enemy_team-16589224,-111893,1,0,,,0,0,
6589225,,,0,12107,0,,,,,103,0,,,,,enemy_team-16589225,-114859,1,0,,,0,0,
6589226,,,0,10095,0,,,,,0,,,,,,enemy_team-16589226,-116388,1,0,,,0,0,
6589227,,,0,12076,0,,,,,103,0,,,,,enemy_team-16589227,-88558,1,0,,,0,0,
6589228,,,0,12069,0,,,,,0,,,,,,enemy_team-16589228,-94822,1,0,,,0,0,
6589229,,,0,12076,0,,,,,103,0,,,,,enemy_team-16589229,-105370,1,0,,,0,0,
6589230,,,0,12069,0,,,,,0,,,,,,enemy_team-16589230,-111382,1,0,,,0,0,
6589231,,,0,12071,0,,,,,103,0,,,,,enemy_team-16589231,-114592,1,0,,,0,0,
6589232,,,0,12111,0,,,,,0,,,,,,enemy_team-16589232,-116251,1,0,,,0,0,
6589233,,,0,10036,0,,,,,103,0,,,,,enemy_team-16589233,-88524,1,0,,,0,0,
6589234,,,0,10035,0,,,,,0,,,,,,enemy_team-16589234,-94798,1,0,,,0,0,
6589235,,,0,12067,0,,,,,103,0,,,,,enemy_team-16589235,-105356,1,0,,,0,0,
6589236,,,0,12111,0,,,,,0,,,,,,enemy_team-16589236,-111374,1,0,,,0,0,
6589237,,,0,12079,0,,,,,103,0,,,,,enemy_team-16589237,-114588,1,0,,,0,0,
6589238,,,0,12071,0,,,,,0,,,,,,enemy_team-16589238,-116249,1,0,,,0,0,
6589239,,,0,12079,0,,,,,103,0,,,,,enemy_team-16589239,-89253,1,0,,,0,0,
6589240,,,0,12068,0,,,,,0,,,,,,enemy_team-16589240,-95314,1,0,,,0,0,
6589241,,,0,12077,0,,,,,103,0,,,,,enemy_team-16589241,-105663,1,0,,,0,0,
6589242,,,0,12107,0,,,,,0,,,,,,enemy_team-16589242,-111542,1,0,,,0,0,
6589243,,,0,12110,0,,,,,103,0,,,,,enemy_team-16589243,-114676,1,0,,,0,0,
6589244,,,0,10094,0,,,,,0,,,,,,enemy_team-16589244,-116294,1,0,,,0,0,
6589245,,,0,12107,0,,,,,0,,,,,,enemy_team-16589245,-91966,1,0,,,0,0,
6589246,,,0,12107,0,,,,,0,,,,,,enemy_team-16589246,-97194,1,0,,,0,0,
6589247,,,0,10035,0,,,,,0,,,,,,enemy_team-16589247,-86769,1,0,,,0,0,
6589248,,,0,10094,0,,,,,0,,,,,,enemy_team-16589248,-92142,1,0,,,0,0,
6589249,,,0,12071,0,,,,,0,,,,,,enemy_team-16589249,-94988,1,0,,,0,0,
6589250,,,0,12111,0,,,,,0,,,,,,enemy_team-16589250,-96453,1,0,,,0,0,
6589251,,,0,12109,0,,,,,103,0,,,,,enemy_team-16589251,-113485,1,0,,,0,0,
6589901,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|99|118|60,,763,900534,0,,,361|369|374|386|385,,102,5,,,,,enemy_team-16589901,-1200000,1,0,,,0,0,
6589902,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|361|369|374|386|385|99|118|60,,763,900535,0,,,361|369|374|386|385,,103,0,,,,,enemy_team-16589902,-2000000,1,0,,,0,0,
6589998,,,0,10094,1,,,,,0,,,6580018,6589011|6589012|6589013|6589014|6589015|6580075,,enemy_team-16589998,0,1,0,,,0,0,
6589999,,,0,10094,1,,,,,0,,,6580019,6589041|6589042|6589043|6589044|6589045|6580075,,enemy_team-16589999,0,1,0,,,0,0,
6620101,,,0,10022,0,,,,,102,1,1,,,,enemy_team-16620101,0,1,0,,,0,0,
6620102,,,0,10022,0,,,,,102,3,1,,,,enemy_team-16620102,0,1,0,,,0,0,
6620103,,,0,11008,0,,,,,102,2,0,,,,enemy_team-16620103,0,1,0,,,0,0,
6620104,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10004,0,,,0,,103,0,0,,,,enemy_team-16620104,0,1,0,,1,0,0,
6620105,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10003,0,,,0,,103,0,0,,,,enemy_team-16620105,0,1,0,,1,0,0,
6620106,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10002,0,,,0,,103,0,0,,,,enemy_team-16620106,0,1,0,,1,0,0,
6620107,2|9|90|139|17|24|31|92|94|41|51|63|71|107|81|87|111|3|8|12|14|18|27|32|37|58|70|77|86|0,,0,10007,0,,,0,,103,0,0,,,,enemy_team-16620107,0,1,0,,2,0,0,
6620108,,,0,10015,0,,,,,103,0,0,,,,enemy_team-16620108,0,1,0,,2,0,0,
6620201,,,0,10047,0,,,,,101,68577|68571|68581|68565|68577,1,,,,enemy_team-16620201,0,1,0,,,0,0,
6620202,,,0,10047,0,,,,,101,68576|68570|68571|68580|68576,1,,,,enemy_team-16620202,0,1,0,,,0,0,
6620203,,,0,10047,0,,,,,101,68604|68575|68598|68582|68604,1,,,,enemy_team-16620203,0,1,0,,,0,0,
6620204,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10103,1,,,0,,0,,0,,,,enemy_team-16620204,0,1,0,,2,0,0,
6620205,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10052,1,,,0,,0,,0,,,,enemy_team-16620205,0,1,0,,2,0,0,
6620206,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10028,1,,,0,,0,,0,,,,enemy_team-16620206,0,1,0,,2,0,0,
6620207,5|10|91|141|21|25|33|93|94|40|47|52|68|74|133|82|110|6|11|13|3|22|29|34|44|61|105|80|89|0,,0,10026,1,,,0,,0,,0,,,,enemy_team-16620207,0,1,0,,3,0,0,
